FID,la_s_code,local_authority,uprn,address,url,opening_hours,facilities,sh_date_uploaded,sh_src,sh_src_id
pub_lib.393,S12000034,Aberdeenshire,151086024,"ABERDEENSHIRE COUNCIL, THE PORTY CABIN, COOKSTON ROAD, PORTLETHEN, AB12 4PT",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/portlethen-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,285
pub_lib.394,S12000034,Aberdeenshire,151086025,"ABERDEENSHIRE COUNCIL, ABERDEENSHIRE LIBRARY AND INFORMATION SERVICE HEADQUARTERS, MELDRUM MEG WAY, MEADOWS INDUSTRIAL ESTATE, OLDMELDRUM, AB51 0GN",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/aberdeenshire-libraries-headquarters/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,294
pub_lib.395,S12000034,Aberdeenshire,151086437,"ABERDEENSHIRE COUNCIL, FETTERCAIRN SCHOOL, SCHOOL ROAD, FETTERCAIRN, AB30 1TH",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/fettercairn-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,270
pub_lib.396,S12000034,Aberdeenshire,151086872,"ABERDEENSHIRE COUNCIL, INVERURIE TOWN HALL, MARKET PLACE, INVERURIE, AB51 3SN",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/inverurie-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,275
pub_lib.397,S12000034,Aberdeenshire,151088032,"ABERDEENSHIRE COUNCIL, INSCH LIBRARY, 13, RANNES STREET, INSCH, AB52 6JJ",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/insch-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,273
pub_lib.398,S12000034,Aberdeenshire,151088212,"ABERDEENSHIRE COUNCIL, MACDUFF LIBRARY, 17, HIGH STREET, MACDUFF, AB44 1LR",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/macduff-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,278
pub_lib.399,S12000034,Aberdeenshire,151088245,"ABERDEENSHIRE COUNCIL, HUNTLY LIBRARY, 17, THE SQUARE, HUNTLY, AB54 8BR",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/huntly-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,272
pub_lib.400,S12000034,Aberdeenshire,151089207,"ABERDEENSHIRE COUNCIL, PETERHEAD LIBRARY, 53, ST PETER STREET, PETERHEAD, AB42 1QD",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/peterhead-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,284
pub_lib.401,S12000034,Aberdeenshire,151089312,"ABERDEENSHIRE COUNCIL, STRICHEN LIBRARY, 59A, WATER STREET, STRICHEN, AB43 6ST",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/strichen-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,289
pub_lib.402,S12000034,Aberdeenshire,151089525,"ABERDEENSHIRE COUNCIL, NEW PITSLIGO LIBRARY, 79, HIGH STREET, NEW PITSLIGO, AB43 6NH",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/new-pitsligo-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,281
pub_lib.403,S12000034,Aberdeenshire,151089647,"ABERDEENSHIRE COUNCIL, ABERCHIRDER LIBRARY, 111, MAIN STREET, ABERCHIRDER, AB54 7TB",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/aberchirder-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,258
pub_lib.404,S12000034,Aberdeenshire,151102535,"ABERDEENSHIRE COUNCIL, NEWTONHILL LIBRARY, NEWTONHILL ROAD, NEWTONHILL, AB39 3UL",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/newtonhill-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,283
pub_lib.405,S12000034,Aberdeenshire,151123463,"ABERDEENSHIRE COUNCIL, BRACODEN SCHOOL, U87L C37L AT BRACODEN VIA PROTSTON TO B9031 AT MIDDLETON, GAMRIE, BANFF, AB45 3HA",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/bracoden-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,266
pub_lib.406,S12000034,Aberdeenshire,151146124,"ABERDEENSHIRE COUNCIL, MELDRUM LIBRARY, MELDRUM ACADEMY, COLPY ROAD, OLDMELDRUM, AB51 0NT",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/meldrum-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,279
pub_lib.407,S12000034,Aberdeenshire,151146125,"ABERDEENSHIRE COUNCIL, ABOYNE LIBRARY, BRIDGEVIEW ROAD, ABOYNE, AB34 5JN",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/aboyne-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,259
pub_lib.408,S12000034,Aberdeenshire,151167542,"ABERDEENSHIRE COUNCIL, MEARNS COMMUNITY LIBRARY, ABERDEEN ROAD, LAURENCEKIRK, AB30 1ZJ",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/mearns-community-campus-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,293
pub_lib.409,S12000034,Aberdeenshire,151170851,"ABERDEENSHIRE COUNCIL, ALFORD LIBRARY, GREYSTONE ROAD, ALFORD, AB33 8TY",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/alford-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,260
pub_lib.410,S12000034,Aberdeenshire,15117749,"ABERDEENSHIRE COUNCIL, BALLATER LIBRARY, BALLATER STATION, STATION SQUARE, BALLATER, AB35 5QB",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/ballater-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,261
pub_lib.411,S12000034,Aberdeenshire,151502652,"ABERDEENSHIRE COUNCIL, ROSEHEARTY LIBRARY, PITSLIGO STREET, ROSEHEARTY, AB43 7JL",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/rosehearty-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,287
pub_lib.412,S12000034,Aberdeenshire,151651295,"ABERDEENSHIRE COUNCIL, KINTORE LIBRARY, CASTLE WALK, KINTORE, AB51 0RU",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/kintore-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,277
pub_lib.413,S12000034,Aberdeenshire,151703562,"ABERDEENSHIRE COUNCIL, WESTHILL LIBRARY, WESTHILL DRIVE, WESTHILL, AB32 6FY",https://www.livelifeaberdeenshire.org.uk/libraries/local-libraries/westhill-library/,,,2022-04-05,33688c90-098d-4c60-8d82-c8652060aefe,291
pub_lib.414,S12000047,Fife,320174804,"ST ANDREWS LIBRARY, CHURCH SQUARE, ST ANDREWS, KY16 9NN",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,247
pub_lib.415,S12000047,Fife,320175294,"LAING LIBRARY, 120, HIGH STREET, NEWBURGH, KY14 6DX",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,219
pub_lib.416,S12000047,Fife,320175341,"LADYBANK LIBRARY, 23, COMMERCIAL ROAD, LADYBANK, KY15 7JS",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,209
pub_lib.417,S12000047,Fife,320176163,"ELIE LIBRARY, SIWARD LANE, ELIE, KY9 1AZ",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,235
pub_lib.418,S12000047,Fife,320176208,"ST MONANS LIBRARY, HOPE PLACE, ST MONANS, KY10 2DJ",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,230
pub_lib.419,S12000047,Fife,320177308,"CUPAR LIBRARY, 33, CROSSGATE, CUPAR, KY15 5AS",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,248
pub_lib.420,S12000047,Fife,320177594,"COLINSBURGH LIBRARY, 48-50, MAIN STREET, COLINSBURGH, KY9 1LS",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,246
pub_lib.421,S12000047,Fife,320177646,"LUNDIN LINKS LIBRARY, 7 LUNDIN SQUARE, CRESCENT ROAD, LUNDIN LINKS, KY8 6BH",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,241
pub_lib.422,S12000047,Fife,320178801,"EAST WEMYSS LIBRARY, SCHOOL WYND, EAST WEMYSS, KY1 4RN",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,243
pub_lib.423,S12000047,Fife,320179171,"LESLIE LIBRARY, 289, HIGH STREET, LESLIE, KY6 3AX",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,236
pub_lib.424,S12000047,Fife,320179247,"METHIL LIBRARY, WELLESLEY ROAD, METHIL, KY8 3PA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,238
pub_lib.425,S12000047,Fife,320179411,"THORNTON LIBRARY, 7-11, STRATHORE ROAD, STRATHORE, THORNTON, KY1 4DU",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,239
pub_lib.426,S12000047,Fife,32017992,"CARDENDEN LIBRARY, CARDEN AVENUE, CARDENDEN, KY5 0EL",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,227
pub_lib.427,S12000047,Fife,320180254,"ROTHES HALLS LIBRARY, ROTHES SQUARE, GLENROTHES, KY7 5NX",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,232
pub_lib.428,S12000047,Fife,320181208,"CADHAM LIBRARY, 12, CADHAM CENTRE, GLENROTHES, KY7 6RU",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,214
pub_lib.429,S12000047,Fife,320181672,"TEMPLEHALL LIBRARY, BEAULY PLACE, KIRKCALDY, KY2 6EX",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,207
pub_lib.430,S12000047,Fife,320182663,"WOODSIDE LIBRARY, 50, WOODSIDE WAY, GLENROTHES, KY7 5DF",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,210
pub_lib.431,S12000047,Fife,320182737,"KENNOWAY LIBRARY, 1-3, BISHOPS COURT, KENNOWAY, KY8 5LA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,225
pub_lib.432,S12000047,Fife,320182858,"BUCKHAVEN LIBRARY, 3, COLLEGE STREET, BUCKHAVEN, KY8 1LD",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,240
pub_lib.433,S12000047,Fife,320183055,"LINKS LIBRARY, 171, LINKS STREET, KIRKCALDY, KY1 1QR",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,233
pub_lib.434,S12000047,Fife,320188879,"ROSYTH LIBRARY, PARKGATE, ROSYTH, KY11 2JW",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,229
pub_lib.435,S12000047,Fife,320189841,"KELTY LIBRARY, COCKLAW STREET, KELTY, KY4 0DD",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,211
pub_lib.436,S12000047,Fife,320190908,"KINCARDINE LIBRARY, 2, KEITH STREET, KINCARDINE, FK10 4ND",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,213
pub_lib.437,S12000047,Fife,320191276,"COWDENBEATH LIBRARY, 41, HIGH STREET, COWDENBEATH, KY4 9QA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,212
pub_lib.438,S12000047,Fife,320191374,"CROSGATES LIBRARY, CROSSGATES LIBRARY, 49, MAIN STREET, CROSSGATES, KY4 8AJ",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,220
pub_lib.439,S12000047,Fife,320199927,"DALGETY BAY LIBRARY, REGENTS WAY, DALGETY BAY, KY11 9UY",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,231
pub_lib.440,S12000047,Fife,320216107,"FREUCHIE LIBRARY, LUMSDEN MEMORIAL HALL, HIGH STREET, FREUCHIE, KY15 7EX",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,245
pub_lib.442,S12000047,Fife,320277359,"NEWPORT LIBRARY, BLYTH HALL, 3, SCOTT STREET, NEWPORT ON TAY, DD6 8DD",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,237
pub_lib.443,S12000047,Fife,320284364,"DULOCH LIBRARY, DULOCH SCHOOLS AND COMMUNITY CAMPUS, NIGHTINGALE PLACE, DUNFERMLINE, KY11 8LW",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,216
pub_lib.444,S12000047,Fife,320287171,"OAKLEY LIBRARY, OAKLEY CAMPUS, STATION ROAD, OAKLEY, KY12 9RJ",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,223
pub_lib.445,S12000047,Fife,320309487,"INVERKEITHING LIBRARY, CIVIC CENTRE, 10, QUEEN STREET, INVERKEITHING, KY11 1LS",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,234
pub_lib.446,S12000047,Fife,320310205,"LEVEN LIBRARY, 14-16, DURIE STREET, LEVEN, KY8 4HE",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,218
pub_lib.447,S12000047,Fife,320310244,"JENNIE LEE LIBRARY, LOCHGELLY CENTRE, BANK STREET, LOCHGELLY, KY5 9RD",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,228
pub_lib.448,S12000047,Fife,320314234,"LOUGHBOROUGH VIEWS, 62, LOUGHBOROUGH ROAD, KIRKCALDY, KY1 3DA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,224
pub_lib.449,S12000047,Fife,320320454,"WINDMILL LIBRARY, WINDMILL COMMUNITY CAMPUS, WINDMILL ROAD, KIRKCALDY, KY1 3AL",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,226
pub_lib.450,S12000047,Fife,320321182,"CARNEGIE LIBRARY, ABBOT STREET, DUNFERMLINE, KY12 7NL",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,217
pub_lib.451,S12000047,Fife,320182083,"KINGLASSIE LIBRARY, 34, MAIN STREET, KINGLASSIE, KY5 0XA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,221
pub_lib.452,S12000019,Midlothian,120032001,"LOANHEAD LIBRARY, GEORGE AVENUE, LOANHEAD, EH20 9ER",,,,2018-03-22,db0f9caf-b056-44a6-888a-f08bb22a47e5,135
pub_lib.453,S12000047,Fife,320180112,"GLENWOOD LIBRARY, GLENWOOD CENTRE, GLENROTHES, KY6 1PA",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,222
pub_lib.454,S12000050,North Lanarkshire,11807384,"MOTHERWELL LIBRARY, HAMILTON ROAD, MOTHERWELL, ML1 3BZ",https://culturenl.co.uk/libraries/your-library/motherwell-library/,,,2025-10-23,90de9621-d8c3-4565-92da-efa06d7de6c5,135
pub_lib.455,S12000047,Fife,320314235,"SINCLAIRTOWN MUSEUM STORE, SINCLAIRTOWN LIBRARY, LOUGHBOROUGH ROAD, KIRKCALDY, KY1 3DB",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,242
pub_lib.456,S12000047,Fife,320180219,"PITTEUCHAR LIBRARY, GLAMIS CENTRE, GLENROTHES, KY7 4RH",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,208
pub_lib.457,S12000038,Renfrewshire,123055258,"PAISLEY CENTRAL LIBRARY, 68, HIGH STREET, PAISLEY, PA1 2BB",https://libcat.renfrewshire.gov.uk/iguana/www.main.cls?p=13961a65-033a-4fdd-b6b1-cd91360ede1d&v=*,,,2018-09-07,d4ee8f5d-618f-42e0-aeff-e6273f2dbc0d,126
pub_lib.458,S12000018,Inverclyde,119000886,"JAMES WATT LIBRARY, 9, UNION STREET, GREENOCK, PA16 8JH",,,,2017-11-22,e42d5aee-a4f9-446b-a15c-c64c16a972fe,102
pub_lib.459,S12000047,Fife,320319742,"WAID LIBRARY, WAID COMMUNITY CAMPUS, ST ANDREWS ROAD, ANSTRUTHER, KY10 3GY",,,,2021-04-26,8bd9cbfa-cc81-474e-9190-a58581790b2b,244
pub_lib.460,S12000014,Falkirk,136068423,"DENNY LIBRARY, 49 CHURCH WALK, DENNY, FK6 6DF",https://www.falkirkleisureandculture.org/venues/denny-library,,,2025-10-23,7d5786d5-f127-43c0-b6db-ae999e650313,97
