SA1_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80101100306,0,23,45,29,16,8,3,0,0,128,0,6,7,0,4,4,14,3,3,51,0,0,0,0,0,0,0,0,0,3,0,29,58,30,20,16,20,3,3,188,0,16,63,47,26,15,3,0,0,171,3,24,25,9,5,4,4,0,0,66,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,38,95,54,29,18,8,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,93,54,29,18,8,0,0,246,4,8,15,5,4,13,23,8,9,85,0,0,3,0,0,0,4,0,0,10,8,52,110,61,32,30,39,11,9,345
80101100307,4,23,24,12,13,4,0,0,0,77,5,5,3,0,0,13,8,10,0,42,0,0,0,0,0,0,0,0,0,0,6,28,26,12,10,13,8,10,0,117,0,22,27,22,19,9,0,0,0,95,7,16,18,11,3,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,42,49,32,21,9,0,0,0,155,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,7,39,50,34,18,9,0,0,0,156,3,5,9,0,4,10,15,12,0,60,0,0,6,0,0,0,0,0,0,7,8,47,60,40,23,21,14,12,0,228
80101100308,149,230,42,11,3,4,0,0,0,437,43,59,10,4,0,0,0,0,0,121,3,7,0,0,0,0,0,0,0,17,203,296,52,10,6,4,0,0,3,576,16,24,29,6,3,0,0,0,0,75,138,258,55,7,0,0,0,0,0,465,23,33,0,0,0,4,0,0,0,62,7,12,6,0,0,0,0,0,0,24,186,324,90,12,3,0,0,0,0,621,6,8,4,0,0,0,0,0,0,15,36,52,8,6,0,0,0,0,0,99,35,62,18,3,0,0,0,0,0,114,221,382,111,16,3,0,0,0,0,743,79,112,33,6,4,0,0,3,7,245,3,11,0,0,0,0,0,0,4,26,304,505,145,24,9,4,0,4,4,1011
80101100309,7,36,44,16,15,5,4,0,0,127,5,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,36,45,20,15,5,4,0,0,137,0,26,56,25,17,8,0,0,0,136,8,19,21,8,5,0,4,0,0,65,0,0,3,0,3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,4,14,43,81,35,23,13,3,0,0,220,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,14,47,81,35,26,13,3,0,0,223,3,0,8,0,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,4,16,51,92,42,28,19,14,0,0,252
80101100310,3,8,16,19,17,6,3,0,0,77,0,3,0,0,0,9,6,5,0,28,0,0,0,0,0,0,0,0,0,3,13,14,21,17,16,14,12,4,0,103,0,8,19,23,26,15,3,0,0,101,10,13,14,7,3,7,0,5,0,58,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,19,36,34,30,19,7,5,0,159,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,3,5,0,0,0,0,0,0,7,11,24,44,35,30,19,7,5,0,167,6,6,10,0,0,11,9,3,0,39,0,0,0,0,0,0,0,0,0,3,19,30,47,35,33,28,13,4,0,209
80101100311,3,16,42,15,11,16,0,0,0,102,0,0,4,0,0,7,10,8,0,38,0,0,0,0,0,0,0,0,0,6,9,16,49,14,13,21,16,8,0,145,0,8,55,23,15,22,0,0,0,121,6,13,18,5,3,3,0,0,0,51,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,28,78,27,19,23,0,0,0,177,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,10,7,33,74,27,19,24,3,0,0,189,0,0,6,0,0,11,25,12,3,58,0,0,0,0,3,0,0,0,0,8,8,34,80,26,24,35,29,13,3,257
80101100312,5,41,67,41,39,18,8,0,0,219,7,4,3,3,0,11,12,7,5,54,0,0,3,0,0,0,0,0,0,13,11,44,73,45,34,33,21,7,5,282,0,22,79,57,44,32,9,0,0,256,19,31,28,18,10,10,6,0,0,129,0,3,4,0,0,6,0,0,0,14,0,0,3,0,0,0,0,0,0,10,17,61,117,81,59,45,18,0,0,406,0,0,3,0,5,0,0,0,0,9,5,0,3,0,0,0,0,0,0,7,5,0,3,0,5,0,0,0,0,15,24,66,127,81,61,50,18,0,0,424,10,18,11,5,0,23,21,18,5,102,0,0,3,0,0,0,0,0,0,13,34,78,142,89,63,67,40,19,5,537
80101100314,3,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,4,0,4,21,3,0,0,0,0,0,0,0,0,8,10,4,3,6,0,0,3,0,4,38,0,0,4,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,5,3,11,8,0,0,0,0,0,0,27,27,0,4,4,3,3,4,0,3,49,9,6,4,4,0,4,0,0,0,29,33,18,17,9,4,7,8,9,6,102
80101100315,9,12,26,19,19,8,6,0,0,97,5,0,0,7,4,7,31,16,6,75,0,0,0,0,0,0,0,0,0,4,10,17,29,22,20,21,41,19,6,178,4,14,34,17,35,13,8,0,0,120,10,9,13,9,0,3,3,0,0,62,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,10,26,46,28,40,24,13,0,0,188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,8,12,28,53,28,40,24,13,0,0,197,8,0,4,9,3,11,57,39,6,145,0,0,3,0,0,6,7,0,0,17,22,31,53,39,51,36,71,43,6,350
80101100316,7,0,0,8,8,8,0,0,0,31,0,0,0,0,0,0,11,52,57,128,0,0,0,0,0,0,0,0,3,4,7,0,0,8,8,12,14,55,57,165,0,0,0,3,17,3,0,0,0,35,6,0,0,0,5,4,4,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,0,7,26,7,3,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,4,0,7,26,7,3,4,0,63,0,0,0,0,0,3,27,84,89,211,0,0,0,0,0,3,0,0,6,6,12,0,0,7,26,14,36,94,95,281
80101100317,3,39,105,28,3,6,0,0,0,184,0,7,5,0,0,3,10,5,0,32,0,0,4,0,0,0,0,0,0,0,0,45,111,31,4,7,10,5,0,222,0,29,129,34,13,5,5,0,0,211,7,43,69,13,0,5,0,0,0,135,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,8,0,75,208,50,11,5,0,0,0,363,0,3,9,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,4,10,4,0,0,0,0,0,16,0,76,223,54,11,5,0,0,0,375,4,15,18,7,5,5,8,5,0,59,0,0,4,0,0,0,0,0,0,9,4,93,239,64,17,11,9,5,0,447
80101100318,3,3,3,16,15,16,3,0,0,66,7,0,0,4,5,12,26,7,0,52,0,0,0,3,0,0,0,0,0,6,11,7,6,19,21,25,33,7,0,122,0,0,8,19,30,13,0,0,0,77,11,12,8,4,7,8,6,0,0,48,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,25,32,22,8,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,25,32,22,8,0,0,132,8,0,0,4,5,19,46,15,0,100,0,3,0,0,0,0,0,0,0,12,19,13,21,29,40,41,60,15,0,244
80101100319,4,10,20,18,11,9,8,0,0,82,0,0,0,0,0,10,19,12,3,52,0,0,0,0,0,0,0,0,0,4,5,14,22,19,17,24,27,9,3,144,0,6,25,24,18,20,3,0,0,102,4,4,16,3,4,3,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,4,12,48,30,26,25,8,3,0,154,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,50,29,24,29,8,3,0,158,5,3,0,0,0,15,38,18,10,92,0,0,3,0,0,0,0,0,0,7,11,21,54,31,26,41,46,25,10,256
80101100320,4,27,42,46,14,0,0,0,0,134,0,0,4,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,29,46,52,17,6,0,0,0,156,0,25,62,76,25,8,0,0,0,195,7,17,26,16,10,3,0,0,0,72,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,48,88,92,33,5,0,0,0,276,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,7,53,89,92,31,5,0,0,0,284,5,6,12,4,3,0,0,0,0,30,0,0,5,4,0,0,0,0,0,11,12,57,103,101,42,8,0,0,0,321
80101100321,6,32,76,31,12,0,0,0,0,164,0,6,14,3,0,3,4,4,0,40,0,6,9,0,0,0,0,0,0,11,6,38,98,40,16,5,3,4,0,211,0,20,115,51,30,6,0,0,0,220,8,24,30,17,0,3,0,0,0,82,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,51,155,71,33,5,3,0,0,318,0,0,3,0,0,0,0,0,0,5,4,5,3,0,0,0,0,0,0,10,4,5,5,0,0,0,0,0,0,19,7,53,161,71,36,5,3,0,0,336,4,13,18,9,3,3,6,3,0,57,0,3,11,3,0,0,0,0,0,21,17,72,189,77,42,8,8,3,0,410
80101100322,4,42,84,34,7,5,0,0,0,172,0,0,0,0,4,0,5,0,0,17,0,0,3,0,0,0,0,0,0,6,3,47,84,34,7,4,3,0,0,191,6,28,116,55,14,9,3,0,0,221,5,30,32,16,7,3,0,0,0,81,0,0,5,4,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,6,7,63,157,71,14,13,4,0,0,325,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,17,7,62,162,73,16,13,4,0,0,338,0,3,5,0,5,0,6,0,0,22,0,0,4,0,0,0,0,0,0,5,9,61,168,76,19,12,10,0,0,367
80101100401,0,8,12,15,16,8,0,0,0,53,3,0,3,3,3,3,9,8,0,28,0,0,0,0,0,0,0,0,0,0,5,8,16,15,16,14,13,8,0,86,0,5,20,21,22,9,4,0,0,87,0,5,4,8,5,0,0,0,0,32,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,27,27,25,19,3,0,0,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,4,8,13,29,27,30,17,3,0,0,127,0,0,3,3,0,9,8,7,0,39,0,0,0,0,0,0,0,0,0,0,5,13,28,30,30,27,17,7,0,166
80101100402,3,7,24,30,32,13,0,0,0,109,6,0,0,9,0,7,18,8,0,46,0,0,0,0,0,0,0,0,0,4,5,14,29,34,35,18,19,8,0,163,0,7,45,47,42,14,3,0,0,165,0,10,12,15,15,4,0,0,0,63,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,6,19,57,61,64,26,3,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,7,19,61,61,63,26,3,0,0,248,4,0,0,9,8,12,28,12,4,85,0,0,0,0,4,0,0,0,0,9,19,15,64,69,73,37,32,16,4,335
80101100403,6,4,29,45,22,7,0,0,0,114,6,0,3,6,7,19,8,9,7,55,0,0,0,0,0,0,0,0,0,3,15,0,35,51,30,24,11,7,7,179,0,5,33,60,32,8,0,0,0,145,9,0,11,17,12,7,6,0,0,60,0,0,4,6,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,14,7,52,83,45,16,6,0,0,218,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,15,8,59,83,49,18,6,0,0,231,14,0,5,8,10,23,16,17,8,108,0,0,0,0,0,0,0,0,0,8,36,12,67,91,56,45,24,18,8,348
80101100404,6,3,25,39,16,7,4,0,0,92,3,0,0,11,3,5,19,8,0,56,0,0,0,0,4,0,0,0,0,4,5,3,23,47,20,12,22,8,0,155,0,3,25,40,19,13,0,0,0,108,0,0,13,21,5,0,3,0,0,42,0,0,0,3,3,0,0,0,0,13,0,0,7,0,0,0,0,0,0,4,7,6,40,67,32,13,5,0,0,170,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,6,4,0,0,0,0,0,0,0,10,10,10,45,67,31,13,5,0,0,181,9,0,5,9,10,7,27,12,0,90,0,0,0,4,5,0,0,0,0,12,25,11,54,80,49,21,34,12,0,282
80101100405,5,10,34,17,26,13,5,0,0,112,7,6,9,3,3,17,15,7,0,56,0,0,3,0,3,0,0,0,0,12,13,12,50,24,27,29,20,6,0,182,7,7,42,38,30,18,5,0,0,142,6,3,15,3,13,9,4,0,0,62,0,0,4,0,6,0,0,0,0,13,0,0,7,0,0,0,0,0,0,8,9,17,67,40,45,27,14,0,0,223,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,17,17,67,44,47,29,14,0,0,233,12,5,14,6,9,20,33,16,0,106,0,0,8,5,3,0,0,0,0,21,27,26,86,55,55,50,47,18,0,358
80101100406,15,17,33,38,23,20,3,0,0,146,11,4,8,10,6,29,15,9,3,99,0,0,8,3,0,0,0,0,0,6,21,25,46,50,30,45,25,9,3,256,8,25,56,36,30,23,4,0,0,186,6,8,11,19,15,11,0,0,0,80,0,0,8,5,0,0,0,0,0,17,0,0,5,0,4,0,0,0,0,13,18,37,79,61,46,34,9,0,0,286,0,0,0,5,4,0,0,0,0,13,3,5,0,0,0,0,0,0,0,12,5,4,3,8,4,0,0,0,0,19,28,41,79,62,54,37,11,0,0,308,17,4,9,22,6,37,33,15,8,154,0,0,14,9,0,0,0,0,0,28,43,45,100,85,61,76,43,23,8,492
80101100408,3,7,14,15,14,7,0,0,0,58,0,0,0,0,0,0,11,5,3,23,0,0,0,0,0,0,0,0,0,0,3,7,15,15,13,11,13,5,3,87,0,6,20,19,15,5,0,0,0,60,0,5,5,10,0,5,3,0,0,31,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,23,32,18,11,3,0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,22,32,18,11,3,0,0,100,0,0,0,7,5,0,11,9,7,36,0,0,3,0,0,0,0,0,0,9,3,8,32,38,22,13,20,9,7,148
80101100409,3,13,17,21,13,12,0,0,0,72,7,0,8,6,10,9,11,8,0,58,0,0,0,0,4,0,0,0,0,11,8,13,27,30,22,19,16,8,4,143,0,5,28,26,14,11,0,0,0,85,0,10,21,11,5,9,4,0,0,61,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,53,40,21,18,7,0,0,156,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,10,7,15,53,42,19,16,7,0,0,164,8,5,10,12,10,11,16,15,5,91,0,0,6,6,3,0,3,0,0,24,14,20,65,57,40,28,28,16,3,283
80101100501,0,5,24,29,14,4,5,0,0,72,0,0,6,4,0,9,6,13,4,41,0,0,0,4,0,0,5,0,0,12,8,5,26,31,13,10,15,14,4,125,0,4,24,29,17,7,6,0,0,83,4,3,13,23,7,0,0,0,0,52,0,0,3,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,38,50,29,12,6,0,0,138,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,8,4,9,38,50,27,9,8,0,0,144,4,0,5,5,4,11,16,25,11,80,0,0,0,4,6,0,5,0,0,17,6,11,46,56,34,23,25,26,7,240
80101100502,9,5,24,31,33,12,4,4,0,123,3,0,0,4,8,14,13,11,6,58,0,0,0,3,3,0,0,0,0,8,13,3,33,39,41,25,18,17,3,188,4,3,29,29,42,10,3,0,0,124,11,7,7,20,22,10,3,3,0,79,0,0,4,5,0,4,0,0,0,17,3,0,0,0,0,0,0,0,0,3,13,16,38,55,64,29,7,5,0,221,0,0,0,3,3,0,0,0,0,5,7,6,0,0,0,0,0,0,0,10,7,6,0,5,3,0,0,0,0,12,19,20,43,61,62,26,7,5,0,237,5,0,3,3,6,28,23,24,8,107,0,3,4,5,3,0,0,0,0,18,21,19,48,64,69,60,32,29,6,360
80101100503,11,10,14,11,24,14,8,0,0,92,4,4,3,0,0,5,18,14,3,51,0,0,0,0,0,0,0,0,0,0,7,14,18,11,26,23,21,13,3,137,0,5,26,11,43,20,4,0,0,106,6,10,3,10,7,5,6,0,0,52,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,15,28,22,53,26,10,0,0,167,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,15,28,22,53,26,10,0,0,169,9,4,5,0,4,19,23,25,3,97,0,0,0,0,0,0,0,0,0,3,17,18,35,24,57,44,41,29,3,273
80101100504,4,6,23,22,22,23,4,0,0,112,0,0,0,0,0,3,28,15,6,55,0,0,0,0,0,0,0,0,0,0,7,6,23,24,22,33,31,19,9,168,0,3,35,38,29,20,0,0,0,129,3,3,8,16,9,13,4,0,0,62,0,0,0,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,4,45,61,45,35,5,0,0,197,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,7,10,42,61,45,35,5,0,0,200,0,0,0,5,4,9,34,26,7,88,0,0,0,0,0,0,0,0,3,10,10,10,42,58,47,46,45,26,14,293
80101100505,4,12,25,27,26,12,7,6,0,111,3,0,5,3,0,7,26,15,10,71,0,0,0,0,0,0,0,0,0,0,9,12,29,39,26,15,31,15,10,180,0,6,30,44,32,4,5,0,0,126,0,6,12,9,10,7,6,3,0,56,0,0,5,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,15,49,62,42,14,7,3,0,198,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,4,15,55,62,42,20,6,3,0,209,6,4,9,4,6,19,38,20,8,114,0,0,0,0,0,0,0,0,0,3,4,20,64,67,48,33,45,27,8,326
80101100506,0,9,11,7,15,17,0,5,0,58,0,0,0,0,0,0,13,4,8,30,0,0,0,0,0,0,4,0,0,9,7,9,9,7,15,20,20,7,8,96,3,6,11,10,14,10,0,0,0,51,4,4,0,6,10,8,3,0,0,38,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,13,9,12,26,21,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,11,12,25,21,3,0,0,99,3,0,4,0,0,5,24,19,7,62,0,0,5,0,0,0,4,4,0,11,8,13,14,19,29,27,36,22,6,177
80101100507,5,5,17,22,24,14,10,0,0,83,4,0,0,0,0,9,13,15,4,46,0,0,3,0,0,5,0,0,0,7,11,4,20,19,25,19,16,15,4,138,0,3,24,26,35,16,4,0,0,106,3,10,5,7,11,9,3,0,0,52,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,15,27,33,49,24,10,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,8,11,15,28,38,49,26,10,0,0,172,6,0,0,0,4,7,22,23,11,79,0,0,3,0,0,5,0,0,0,7,18,11,32,42,54,36,30,24,10,265
80101100508,6,7,12,16,20,10,3,0,0,62,3,0,6,0,3,3,3,8,0,31,0,0,0,0,0,0,0,0,0,0,7,5,15,16,20,12,3,14,0,96,5,0,11,16,28,10,3,0,0,68,7,0,3,11,3,4,0,0,0,31,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,3,17,23,37,16,3,0,0,111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,12,9,16,23,37,16,3,0,0,118,3,0,4,0,3,7,12,19,0,48,0,0,0,0,0,0,0,0,0,6,18,7,20,25,39,27,15,23,0,171
80101100509,7,7,33,36,27,14,4,0,0,123,3,0,3,4,3,8,20,7,0,50,0,0,4,0,0,0,0,0,0,5,12,7,45,40,29,26,26,7,0,186,5,0,33,46,46,15,3,0,0,141,10,9,17,19,12,13,0,0,0,83,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,13,56,66,58,26,3,0,0,234,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,5,0,3,0,0,0,0,19,18,14,61,71,63,28,3,0,0,244,5,0,4,8,8,13,30,19,11,94,0,0,9,5,0,5,0,0,0,15,21,14,70,80,69,42,32,19,11,361
80101100602,0,4,5,16,14,13,0,0,0,52,0,0,0,0,0,8,6,4,0,23,0,0,0,0,0,0,0,0,0,0,0,5,7,15,12,18,6,4,0,69,0,3,12,19,21,24,0,0,0,72,6,0,5,11,5,9,0,0,0,36,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,13,14,28,23,25,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,14,28,23,25,0,0,0,116,6,0,3,0,0,10,10,4,0,37,0,0,0,0,0,0,0,0,0,5,13,9,16,29,27,40,12,4,0,155
80101100604,7,5,26,25,14,10,0,0,0,89,3,0,0,0,0,4,4,3,0,29,0,0,0,0,0,0,0,0,0,0,14,5,23,32,14,11,9,3,0,118,0,3,23,36,22,13,7,0,0,103,7,3,14,12,9,3,4,0,0,49,0,0,0,4,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,11,9,14,35,57,33,20,3,0,0,175,3,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,9,14,10,39,57,33,20,3,0,0,181,6,0,5,6,0,5,9,8,0,41,0,0,0,0,0,0,0,0,0,0,18,13,42,60,33,28,15,8,0,222
80101100605,11,5,16,44,27,11,5,0,0,120,4,0,3,0,3,10,6,5,0,36,3,0,0,0,0,0,0,0,0,7,16,5,20,52,34,21,16,3,0,160,0,6,20,60,31,18,3,0,0,139,15,3,8,22,12,6,5,0,0,71,0,0,8,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,20,5,31,85,53,26,7,0,0,229,0,0,0,3,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,22,5,29,87,51,26,7,0,0,236,15,0,3,4,3,14,15,12,7,74,3,0,0,3,4,0,0,0,0,12,40,5,34,89,62,43,26,11,7,314
