route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
7-10657,2025-COMBNXT-Weekday-00,72828328-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828329-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828330-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828331-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828332-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828333-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828334-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828335-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828336-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828337-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828338-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828339-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828340-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828341-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828342-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828343-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828344-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828345-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
64-10657,2025-COMBNXT-Weekday-00,72828346-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828347-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828348-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
64-10657,2025-COMBNXT-Weekday-00,72828349-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828350-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828351-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828352-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828353-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828354-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828355-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828356-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828357-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828358-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828359-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828360-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828361-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828362-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828363-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828364-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828365-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828366-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828367-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828368-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828369-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828370-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828371-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828372-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828373-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828374-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828375-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828376-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828377-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828378-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828379-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828380-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828381-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828382-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828383-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828384-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828385-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828386-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828387-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828388-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828389-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828390-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828391-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828392-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828393-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828394-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828395-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
7-10657,2025-COMBNXT-Weekday-00,72828396-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828397-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828398-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828399-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828400-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828401-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
7-10657,2025-COMBNXT-Weekday-00,72828402-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,1
64-10657,2025-COMBNXT-Weekday-00,72828403-2025-COMBNXT-Weekday-00,Woden,0,640349,1,1
7-10657,2025-COMBNXT-Weekday-00,72828404-2025-COMBNXT-Weekday-00,City ANU,0,70586,1,0
6-10657,2025-COMBNXT-Weekday-00,72828405-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828406-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828407-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828408-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828409-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828410-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828411-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828412-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828413-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828414-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828415-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828416-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828417-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828418-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828419-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828420-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828421-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828422-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828423-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828424-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828425-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828426-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828427-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828428-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828429-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828430-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828431-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828432-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828433-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828434-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828435-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828436-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828437-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828438-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828439-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828440-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828441-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828442-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828443-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828444-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828445-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828446-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828447-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828448-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828449-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828450-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828451-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828452-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828453-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828454-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828455-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
5-10657,2025-COMBNXT-Weekday-00,72828456-2025-COMBNXT-Weekday-00,Lanyon,0,50541,1,0
6-10657,2025-COMBNXT-Weekday-00,72828457-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828458-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828459-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828460-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828461-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828462-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
5-10657,2025-COMBNXT-Weekday-00,72828463-2025-COMBNXT-Weekday-00,Lanyon,0,50541,1,1
6-10657,2025-COMBNXT-Weekday-00,72828464-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828465-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828466-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828467-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828468-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828469-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828470-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828471-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828472-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828473-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828474-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828475-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828476-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828477-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828478-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828479-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828480-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,0
6-10657,2025-COMBNXT-Weekday-00,72828481-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
6-10657,2025-COMBNXT-Weekday-00,72828482-2025-COMBNXT-Weekday-00,City ANU,1,60744,1,1
71-10657,2025-COMBNXT-Weekday-00,72828483-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828484-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828485-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828486-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828487-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828488-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828489-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828490-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828491-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828492-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828493-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828494-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828495-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828496-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828497-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828498-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828499-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828500-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828501-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828502-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828503-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828504-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828505-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,0
76-10657,2025-COMBNXT-Weekday-00,72828506-2025-COMBNXT-Weekday-00,Tuggeranong (Sch),1,760286,1,1
77-10657,2025-COMBNXT-Weekday-00,72828507-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828508-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828509-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828510-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828511-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828512-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828513-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828514-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828515-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828516-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828517-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828518-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828519-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828520-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828521-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828522-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828523-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828524-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828525-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828526-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828527-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828528-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828529-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828530-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828531-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828532-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828533-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828534-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828535-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828536-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828537-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828538-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828539-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828540-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828541-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828542-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828543-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828544-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828545-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828546-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828547-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828548-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828549-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828550-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828551-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828552-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828553-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828554-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828555-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828556-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828557-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828558-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828559-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828560-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828561-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828562-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
71-10657,2025-COMBNXT-Weekday-00,72828563-2025-COMBNXT-Weekday-00,Tuggeranong,1,710338,1,1
72-10657,2025-COMBNXT-Weekday-00,72828564-2025-COMBNXT-Weekday-00,Tuggeranong,1,720213,1,1
70-10657,2025-COMBNXT-Weekday-00,72828565-2025-COMBNXT-Weekday-00,Tuggeranong,1,700248,1,1
76-10657,2025-COMBNXT-Weekday-00,72828566-2025-COMBNXT-Weekday-00,Tuggeranong,1,760285,1,1
77-10657,2025-COMBNXT-Weekday-00,72828567-2025-COMBNXT-Weekday-00,Tuggeranong,1,770250,1,1
