SA1_CODE_2021,M_Mng_0,M_Mng_1_19,M_Mng_20_29,M_Mng_30_34,M_Mng_35_39,M_Mng_40_44,M_Mng_45_49,M_Mng_50_over,M_Mng_hours_NS,M_Mng_Tot,M_Pro_0,M_Pro_1_19,M_Pro_20_29,M_Pro_30_34,M_Pro_35_39,M_Pro_40_44,M_Pro_45_49,M_Pro_50_over,M_Pro_hours_NS,M_Pro_Tot,M_TTW_0,M_TTW_1_19,M_TTW_20_29,M_TTW_30_34,M_TTW_35_39,M_TTW_40_44,M_TTW_45_49,M_TTW_50_over,M_TTW_hours_NS,M_TTW_Tot,M_CPS_0,M_CPS_1_19,M_CPS_20_29,M_CPS_30_34,M_CPS_35_39,M_CPS_40_44,M_CPS_45_49,M_CPS_50_over,M_CPS_hours_NS,M_CPS_Tot,M_CA_0,M_CA_1_19,M_CA_20_29,M_CA_30_34,M_CA_35_39,M_CA_40_44,M_CA_45_49,M_CA_50_over,M_CA_hours_NS,M_CA_Tot,M_Sal_0,M_Sal_1_19,M_Sal_20_29,M_Sal_30_34,M_Sal_35_39,M_Sal_40_44,M_Sal_45_49,M_Sal_50_over,M_Sal_hours_NS,M_Sal_Tot,M_MOD_0,M_MOD_1_19,M_MOD_20_29,M_MOD_30_34,M_MOD_35_39,M_MOD_40_44,M_MOD_45_49,M_MOD_50_over,M_MOD_hours_NS,M_MOD_Tot,M_Lab_0,M_Lab_1_19,M_Lab_20_29,M_Lab_30_34,M_Lab_35_39,M_Lab_40_44,M_Lab_45_49,M_Lab_50_over,M_Lab_hours_NS,M_Lab_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_Mng_0,F_Mng_1_19,F_Mng_20_29,F_Mng_30_34,F_Mng_35_39,F_Mng_40_44,F_Mng_45_49,F_Mng_50_over,F_Mng_hours_NS,F_Mng_Tot,F_Pro_0,F_Pro_1_19,F_Pro_20_29,F_Pro_30_34,F_Pro_35_39,F_Pro_40_44,F_Pro_45_49,F_Pro_50_over,F_Pro_hours_NS,F_Pro_Tot,F_TTW_0,F_TTW_1_19,F_TTW_20_29,F_TTW_30_34,F_TTW_35_39,F_TTW_40_44,F_TTW_45_49,F_TTW_50_over,F_TTW_hours_NS,F_TTW_Tot,F_CPS_0,F_CPS_1_19,F_CPS_20_29,F_CPS_30_34,F_CPS_35_39,F_CPS_40_44,F_CPS_45_49,F_CPS_50_over,F_CPS_hours_NS,F_CPS_Tot,F_CA_0,F_CA_1_19,F_CA_20_29,F_CA_30_34,F_CA_35_39,F_CA_40_44,F_CA_45_49,F_CA_50_over,F_CA_hours_NS,F_CA_Tot,F_Sal_0,F_Sal_1_19,F_Sal_20_29,F_Sal_30_34,F_Sal_35_39,F_Sal_40_44,F_Sal_45_49,F_Sal_50_over,F_Sal_hours_NS,F_Sal_Tot,F_MOD_0,F_MOD_1_19,F_MOD_20_29,F_MOD_30_34,F_MOD_35_39,F_MOD_40_44,F_MOD_45_49,F_MOD_50_over,F_MOD_hours_NS,F_MOD_Tot,F_Lab_0,F_Lab_1_19,F_Lab_20_29,F_Lab_30_34,F_Lab_35_39,F_Lab_40_44,F_Lab_45_49,F_Lab_50_over,F_Lab_hours_NS,F_Lab_Tot,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot
80101101913,0,0,0,0,3,0,0,4,0,11,0,0,0,0,3,7,0,6,0,22,0,0,0,0,6,7,5,5,0,24,0,0,0,0,6,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,5,3,0,13,0,4,0,0,0,3,0,6,0,9,0,0,0,0,0,4,0,0,0,8,8,3,0,10,25,32,9,15,0,107,0,0,0,0,5,0,0,0,0,15,5,0,0,0,6,6,0,0,0,24,0,0,0,0,4,0,0,0,0,5,0,6,3,3,0,0,0,0,0,25,0,3,3,0,8,6,0,0,0,23,0,3,4,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,23,16,10,34,18,5,0,0,109
80101101914,0,0,0,0,0,4,0,3,0,9,0,0,0,3,0,4,0,0,0,13,0,4,3,0,4,3,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,3,8,12,20,5,6,0,64,0,0,0,0,3,5,0,0,0,13,0,5,3,0,9,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,12,0,0,0,0,4,5,0,0,0,13,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,14,6,4,17,13,7,6,0,76
80101101915,0,0,0,0,0,0,0,0,0,7,0,0,0,6,10,10,0,4,0,34,0,0,3,0,8,3,3,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,4,4,28,24,8,15,3,93,0,0,0,0,4,4,0,3,0,14,3,0,7,0,9,11,0,3,6,32,0,0,0,0,3,0,0,0,0,3,0,5,5,0,3,0,0,0,0,15,0,0,4,3,11,0,4,6,0,27,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,14,13,3,33,18,3,14,6,112
80101101916,0,0,0,0,0,4,0,0,0,10,0,3,0,0,9,5,0,0,0,22,0,0,0,0,8,9,3,4,0,23,0,0,0,0,0,6,0,3,0,15,0,0,0,0,8,6,0,0,0,13,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,4,0,5,0,8,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,6,3,32,28,9,12,0,91,0,0,0,0,4,8,0,3,0,15,0,0,4,3,16,7,0,0,0,34,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,5,0,0,0,12,0,0,0,3,14,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,11,13,35,21,3,4,0,98
80101101917,0,0,0,0,5,8,0,0,0,11,0,0,0,3,3,8,0,0,0,25,0,0,0,0,3,8,0,0,0,13,0,4,0,0,0,5,0,9,0,19,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,6,3,9,27,30,3,11,3,96,0,0,0,0,4,4,0,5,0,18,3,0,0,0,6,6,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,16,0,0,4,0,11,0,0,0,0,16,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,12,6,32,12,0,9,0,79
80101101918,0,0,0,0,11,0,0,7,0,17,0,0,0,0,8,8,0,5,0,17,0,0,0,0,3,8,0,0,0,15,0,5,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,3,3,7,0,3,31,17,4,12,0,80,0,0,0,3,0,5,0,0,0,8,0,8,3,0,15,3,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,4,4,4,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,17,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,5,19,12,10,31,6,0,3,0,93
80101101919,0,0,0,0,3,8,0,3,0,20,5,0,0,3,15,10,0,4,0,29,0,0,4,0,0,6,4,5,0,16,0,0,0,0,0,5,0,3,0,13,0,0,0,3,4,6,0,0,0,11,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,10,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,4,4,0,0,11,4,8,8,9,29,33,14,18,4,120,3,0,6,0,4,4,0,0,0,16,0,0,7,3,10,13,6,0,4,37,0,0,0,0,0,0,0,0,0,7,4,6,7,3,15,0,3,0,0,31,0,0,0,0,13,8,0,0,0,26,0,9,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,14,24,10,44,19,6,4,3,134
80101102001,0,0,0,3,4,4,0,3,0,10,0,0,4,0,4,9,0,3,0,30,0,0,0,0,3,0,0,0,0,4,0,4,4,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,20,15,0,13,0,75,3,0,0,0,6,0,5,3,0,15,3,0,0,6,4,6,0,6,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,8,11,15,8,5,9,0,77
80101102002,0,0,3,0,0,3,0,6,0,16,0,6,0,0,6,4,0,3,0,26,0,0,0,0,6,5,4,4,0,27,0,0,3,0,0,0,0,0,0,6,4,0,0,0,5,0,0,0,0,13,0,3,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,5,9,6,8,28,26,9,17,3,110,0,0,0,0,6,4,4,0,0,20,3,4,0,4,14,9,3,3,0,35,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,13,0,0,0,0,7,0,4,0,0,13,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,10,10,7,29,12,9,9,0,86
80101102003,0,0,0,0,0,6,0,0,0,15,0,0,4,4,4,9,0,3,0,24,0,0,0,0,0,6,0,3,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,4,10,18,8,11,0,69,0,0,0,0,3,3,0,4,0,19,0,0,7,0,5,5,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,6,14,6,0,4,0,61
80101102004,0,0,5,0,4,6,0,7,0,19,0,3,0,0,9,4,0,0,0,18,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,19,18,7,10,0,67,0,0,0,0,3,0,0,0,0,17,0,3,0,6,6,7,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,21,14,5,6,0,56
80101102005,0,0,0,0,8,9,0,3,0,34,4,4,6,0,17,15,3,10,0,65,0,0,0,3,6,11,0,4,0,25,0,4,5,0,7,5,5,3,0,32,0,0,0,0,7,0,5,0,0,8,0,3,0,0,0,0,0,0,0,13,0,0,0,0,4,3,0,0,0,10,0,4,0,3,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,25,11,10,60,52,19,28,0,204,0,0,4,0,10,5,0,9,0,31,5,7,6,3,31,21,9,9,0,93,0,0,0,0,0,0,0,0,0,3,3,8,7,4,8,4,0,0,0,40,0,5,5,7,13,12,3,0,0,46,3,0,5,3,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,10,25,33,16,69,49,20,11,0,237
80101102006,0,0,0,0,0,4,0,3,0,6,0,0,0,0,9,9,3,0,0,21,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,10,0,5,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,12,8,0,18,19,8,6,0,73,0,0,0,0,7,3,0,0,0,14,0,0,0,6,10,3,0,3,0,20,0,0,0,0,0,0,0,0,0,6,0,4,5,4,0,0,0,0,0,13,0,0,0,0,3,5,0,0,0,14,0,4,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,10,8,7,21,14,0,7,0,71
80101102007,3,0,0,0,4,0,0,6,0,17,0,3,0,0,7,9,0,0,0,19,0,0,0,0,0,3,6,3,0,13,0,5,3,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,4,0,20,21,4,12,0,72,0,0,0,3,4,0,0,4,0,13,3,3,6,0,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,13,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,14,6,5,21,5,5,3,0,68
80101102008,0,3,0,0,11,3,0,0,0,22,0,3,3,0,13,13,0,5,0,42,0,0,3,0,5,5,0,0,0,18,0,3,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,17,5,3,33,32,9,10,0,109,0,0,0,0,3,4,3,0,0,17,0,0,3,4,19,10,3,0,0,38,0,0,0,0,0,0,0,0,0,4,0,7,5,0,0,0,0,0,0,18,5,0,0,0,5,4,0,0,0,15,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,16,15,6,33,18,6,9,0,122
80101102101,4,0,0,3,4,6,0,9,0,30,0,4,0,0,6,8,3,4,0,34,0,3,5,0,9,15,6,3,0,39,0,0,5,0,0,0,0,0,0,13,0,0,4,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,5,0,0,4,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,5,5,7,17,18,14,31,41,10,23,3,154,3,0,0,4,4,3,3,0,0,22,4,10,3,9,18,7,0,3,0,53,0,0,4,0,3,0,0,0,0,4,0,6,3,0,5,0,0,0,0,20,4,4,3,5,9,0,0,0,0,29,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,17,23,15,44,17,10,10,3,140
80101102102,0,0,0,0,9,4,0,10,0,27,0,0,0,0,9,4,0,0,0,17,0,0,0,0,3,3,5,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,5,24,17,12,15,0,88,0,0,0,0,0,0,0,7,0,14,0,0,0,6,10,6,3,7,0,33,0,0,0,0,4,0,0,0,0,4,0,4,5,0,0,0,0,0,0,8,0,3,0,0,8,0,0,0,0,13,0,8,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,19,8,10,23,5,3,12,0,84
80101102103,0,0,0,0,6,7,5,10,0,25,0,0,0,0,14,9,6,4,0,42,0,0,5,0,8,8,4,8,0,31,0,0,0,0,0,3,0,4,0,6,0,0,4,0,7,0,0,0,0,16,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,16,4,0,43,34,11,32,0,144,0,0,4,0,0,5,4,3,0,23,3,5,0,6,10,13,3,0,0,39,0,0,6,3,0,3,0,0,0,13,0,8,4,0,6,0,3,0,0,18,3,4,8,5,8,9,0,0,0,34,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,21,15,30,32,8,7,0,135
80101102104,0,0,0,0,6,3,0,10,0,24,0,0,0,3,13,10,3,5,0,33,0,0,0,0,4,10,4,5,0,27,0,0,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,14,12,3,28,29,15,18,3,126,0,0,4,3,4,0,0,3,0,18,5,4,5,4,7,9,0,0,0,36,0,0,0,0,0,3,0,0,0,6,0,5,0,3,3,0,0,0,0,15,3,0,4,3,12,8,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,19,19,7,28,27,0,8,0,119
80101102105,0,0,0,0,7,9,6,20,0,46,0,3,3,0,23,24,5,6,0,66,0,5,0,4,6,12,0,4,0,32,0,0,0,0,0,5,0,3,0,7,0,0,0,0,0,5,5,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,3,0,0,8,0,4,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,3,0,3,0,15,6,8,42,59,17,43,0,192,0,0,0,4,12,13,0,10,0,40,3,4,5,5,13,12,4,3,0,45,0,0,0,0,0,0,0,0,0,6,0,5,8,3,8,0,0,0,0,25,8,3,9,4,9,12,0,0,0,44,0,8,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,22,25,16,37,38,14,17,0,175
80101102201,0,0,0,0,0,5,0,3,0,13,0,0,0,6,4,4,0,4,0,21,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,5,0,4,12,14,4,12,0,55,0,0,0,4,4,5,0,0,0,11,0,0,6,0,5,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,9,6,7,0,3,0,53
80101102202,0,3,0,0,0,4,0,5,0,13,3,0,0,3,6,3,0,4,0,19,0,0,0,0,0,9,4,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,3,12,6,0,8,21,3,18,0,74,0,0,0,0,7,5,0,4,0,23,3,0,0,0,7,4,3,4,0,23,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,3,3,0,4,0,0,0,14,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,11,19,11,8,10,0,69
80101102203,0,0,0,0,7,3,3,0,0,19,0,0,3,0,15,8,3,7,0,39,0,0,0,0,11,8,6,3,0,25,0,0,5,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,6,0,4,0,11,0,0,0,0,0,0,0,0,0,0,3,11,9,3,37,30,9,14,5,116,0,0,0,0,4,8,0,0,0,20,3,0,6,4,15,9,5,0,0,40,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,5,0,18,0,3,0,0,16,3,3,0,0,35,0,3,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,10,15,20,9,46,18,6,6,0,131
80101102204,0,0,0,0,10,8,8,9,0,34,0,4,3,0,13,12,0,5,0,39,3,0,0,0,12,15,4,5,0,45,0,0,3,0,0,0,0,6,0,9,0,0,0,0,3,5,0,0,0,7,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,11,15,9,4,51,42,14,17,0,170,0,0,0,0,6,7,4,3,0,23,5,3,5,0,12,8,8,0,0,38,0,0,5,0,0,0,0,0,0,5,3,8,4,10,4,0,0,0,0,22,0,3,3,0,11,9,0,0,0,28,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,19,29,11,35,23,9,7,0,148
80101102205,0,0,0,0,4,6,3,0,0,25,4,0,0,0,16,16,0,8,0,45,0,0,5,0,16,7,0,3,0,31,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,6,0,0,0,11,0,5,3,0,5,0,0,0,0,10,3,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,7,8,11,3,46,35,7,25,0,150,0,0,0,4,0,3,0,0,0,17,9,7,6,4,12,7,0,0,0,44,0,0,0,3,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,16,3,7,6,0,13,7,0,0,0,34,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,23,15,12,39,12,4,5,0,132
80101102206,0,0,0,0,4,8,4,0,0,19,0,3,0,0,0,11,0,0,0,24,0,0,0,0,5,11,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,0,0,18,30,3,4,0,76,0,0,0,0,3,4,0,0,0,21,0,6,6,0,7,4,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,6,3,0,3,7,0,0,0,19,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,19,16,4,18,22,4,7,0,89
80101102207,0,0,0,0,4,9,0,3,0,14,6,0,3,5,15,6,0,3,0,33,5,0,0,0,3,6,7,6,0,26,0,3,0,0,0,3,3,0,0,14,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,10,3,10,28,29,11,12,0,117,0,0,0,3,5,7,0,0,0,17,0,3,9,4,3,10,6,0,0,38,0,0,4,0,0,0,0,0,0,5,0,15,0,4,0,3,0,0,0,23,0,0,6,4,8,0,3,0,0,25,0,5,0,0,5,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,26,14,17,21,7,5,0,119
80101102208,0,4,0,0,4,13,0,7,0,18,0,0,0,0,4,10,0,0,0,23,0,0,0,4,3,4,0,3,0,14,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,8,4,12,25,5,9,0,79,0,0,3,0,0,5,0,5,0,13,0,0,0,0,9,4,3,4,0,28,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,0,8,0,0,3,4,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,7,21,10,9,12,0,74
80101102301,0,0,0,0,9,3,0,0,0,15,0,4,0,0,9,16,3,4,0,40,0,0,0,0,3,12,3,3,0,29,0,5,0,0,0,0,0,0,0,8,0,0,0,0,4,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,5,14,5,6,38,37,11,13,3,133,4,0,6,0,8,7,3,0,0,26,4,5,9,3,7,7,5,3,0,44,0,0,0,0,0,0,0,0,0,4,0,8,3,5,4,0,0,0,0,19,0,0,0,0,10,0,0,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,18,24,12,37,13,4,5,0,126
