SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
80101102007,0,0,8,19,10,6,0,0,0,52,0,3,0,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,11,22,17,12,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,12,22,17,11,3,0,0,80,4,0,7,0,3,12,14,7,5,50,3,6,0,0,0,0,0,0,0,10,7,14,19,23,17,24,22,11,5,140,0,6,8,11,10,0,0,0,0,36,5,3,9,5,0,3,3,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,15,15,13,8,3,0,0,68,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5
80101102008,0,11,24,16,17,11,4,0,0,81,4,7,5,9,0,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,31,20,19,11,6,0,0,109,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,3,6,14,34,20,19,13,6,0,0,117,0,0,5,3,0,4,8,14,4,49,0,0,0,0,0,0,0,0,0,7,5,22,38,24,20,23,14,18,4,169,0,11,17,15,19,7,0,0,0,70,3,11,7,9,7,10,0,0,0,42,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,20,27,23,21,18,3,0,0,122,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,6
80101102101,4,13,26,22,21,16,0,0,0,104,4,9,3,8,5,3,4,0,0,42,0,0,0,0,0,4,0,0,0,7,0,0,4,0,0,0,0,0,0,3,8,20,34,27,24,24,4,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,23,34,27,24,29,4,0,0,162,4,0,3,0,5,5,35,19,5,77,0,0,0,0,0,0,0,0,0,5,16,26,37,30,29,39,32,21,10,248,0,0,16,19,18,18,6,0,0,78,5,3,10,8,11,6,3,0,0,58,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,6,32,25,33,29,11,0,0,140,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,10
80101102102,0,4,11,15,17,11,4,0,0,66,0,7,4,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,15,15,21,15,6,0,0,88,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,7,8,16,15,26,14,6,0,0,97,8,0,6,0,0,8,17,8,6,55,0,0,0,0,3,0,0,0,0,4,12,8,19,18,28,27,24,10,6,153,0,0,8,10,11,13,0,0,0,42,4,4,0,4,12,0,5,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,10,17,26,13,8,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
80101102103,0,8,30,26,20,20,5,0,0,117,3,4,0,0,0,5,7,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,14,33,31,27,23,11,0,0,144,0,0,0,0,0,0,0,0,0,8,4,0,6,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,8,9,15,32,29,27,25,11,0,0,151,9,0,5,0,0,12,31,13,0,68,0,0,6,3,0,0,0,0,0,7,18,16,40,33,27,36,38,9,0,224,0,9,17,12,24,14,6,0,0,73,0,7,9,14,5,11,9,0,0,54,0,6,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,28,22,28,19,11,0,0,135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,3
80101102104,4,0,19,18,19,18,11,0,0,90,4,0,0,4,3,0,3,0,0,28,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,3,21,29,30,22,12,0,0,126,0,0,4,3,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,0,9,7,8,22,31,30,22,12,0,0,136,3,0,4,0,0,15,22,9,3,61,0,0,0,0,0,0,0,0,0,7,15,8,27,36,30,38,32,8,3,200,0,3,12,6,13,20,0,0,0,60,12,6,3,10,8,8,3,0,0,46,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,9,19,18,24,29,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102105,0,15,35,33,44,20,7,0,0,153,7,6,5,7,4,4,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,37,41,48,24,12,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,7,22,37,40,48,28,12,0,0,198,15,0,3,0,3,13,27,9,3,74,0,6,9,0,0,0,0,0,0,13,25,21,49,40,51,46,47,14,3,289,3,6,14,24,29,18,0,0,0,98,7,10,12,16,9,12,3,0,0,66,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,14,30,47,40,28,3,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
80101102201,0,5,8,14,10,6,0,0,0,42,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,17,7,4,5,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,17,7,4,5,4,0,56,5,0,0,0,0,0,4,4,0,23,0,0,0,0,0,0,0,0,0,4,5,8,8,20,14,10,8,8,0,84,0,0,8,10,12,0,0,0,0,30,3,0,7,5,6,6,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,15,17,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102202,0,0,4,11,19,3,4,0,0,53,0,6,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,6,16,23,7,7,0,0,74,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,12,6,16,23,7,7,0,0,74,3,0,5,0,0,3,19,16,3,46,0,0,0,0,0,0,0,0,0,0,11,11,9,15,22,8,22,16,3,127,0,3,10,11,10,7,0,0,0,42,3,0,4,7,4,6,0,0,0,19,0,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,11,19,21,12,6,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102203,6,8,24,22,20,9,3,0,0,92,3,0,6,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,8,34,22,27,19,3,0,0,116,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,8,34,22,30,19,3,0,0,122,3,0,8,3,0,0,12,11,4,50,0,0,0,0,0,0,0,0,0,7,15,9,38,27,29,23,21,11,4,176,6,6,21,26,16,11,0,0,0,77,6,5,6,12,8,0,0,0,0,43,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,11,31,37,29,16,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
80101102204,0,5,37,38,23,13,3,0,0,125,3,3,6,7,5,8,7,0,0,33,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,17,45,44,27,19,13,0,0,170,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8,7,19,47,44,28,22,13,0,0,178,3,0,4,0,5,4,14,13,0,46,0,3,0,0,5,4,0,5,0,19,11,27,47,49,31,34,23,14,4,240,0,6,21,21,18,14,6,0,0,84,6,5,12,17,10,3,3,3,0,61,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,33,39,26,12,10,3,0,148,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,6
80101102205,0,12,18,33,27,10,3,0,0,106,9,3,0,3,8,4,6,0,0,29,6,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,14,18,40,43,16,13,0,0,150,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,11,14,18,40,41,16,13,0,0,154,11,3,4,0,3,16,20,12,6,70,0,0,0,0,0,0,3,0,0,8,24,21,26,40,42,32,29,12,6,230,0,6,11,16,22,9,0,0,0,65,3,0,8,25,4,9,3,0,0,51,3,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,6,22,46,31,19,3,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102206,0,3,6,20,14,8,4,0,0,60,3,5,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,8,28,21,10,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,3,8,8,28,21,10,0,0,0,85,5,0,0,0,3,3,13,3,0,32,0,0,0,0,0,0,0,0,0,0,12,7,12,29,31,16,14,3,0,117,0,4,6,10,20,0,0,0,0,44,10,4,3,16,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,7,10,26,21,6,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
80101102207,0,3,23,27,21,7,3,0,0,86,0,3,5,4,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,29,29,25,16,3,0,0,117,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,6,8,7,29,34,24,16,3,0,0,124,9,6,0,4,0,12,18,16,6,66,0,0,3,0,0,4,0,0,0,10,18,13,38,38,31,30,24,19,6,205,0,6,10,14,17,8,0,0,0,53,4,9,15,21,7,11,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,24,33,24,18,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80101102208,3,3,0,7,20,9,3,0,0,51,9,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,10,25,13,8,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,12,10,9,10,25,19,8,0,0,79,4,0,0,0,0,7,14,15,0,39,0,0,0,0,0,0,4,0,0,6,15,15,9,11,23,22,15,15,0,124,0,7,3,14,13,5,0,0,0,44,4,3,0,5,5,4,3,0,0,33,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,6,16,21,10,3,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102301,3,4,31,28,19,13,5,0,0,99,4,3,8,7,5,6,0,0,0,29,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,10,38,35,26,16,5,0,0,133,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,10,36,37,22,18,5,0,0,136,6,6,0,6,0,10,6,15,5,48,3,0,5,0,0,3,0,0,0,10,14,13,41,39,33,26,10,15,5,198,0,0,19,15,19,3,0,0,0,59,5,0,14,10,11,3,6,0,0,56,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,37,25,37,15,3,0,0,126,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5
80101102302,0,5,14,13,11,6,0,0,0,43,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,4,15,14,11,8,0,0,0,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,18,14,6,8,0,0,0,57,5,0,4,0,0,6,12,10,0,38,0,0,8,0,0,0,0,0,0,11,5,7,26,18,13,11,12,10,0,102,0,4,14,7,11,0,0,0,0,35,0,4,10,0,3,3,0,0,0,25,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,22,9,16,7,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102303,3,6,32,32,15,11,0,0,0,92,11,13,11,5,3,4,3,0,0,47,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,6,12,16,48,41,18,13,3,0,0,148,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,7,12,19,46,43,18,13,3,0,0,152,5,6,4,0,3,5,10,10,0,51,0,6,0,7,0,0,0,0,0,5,14,27,49,42,21,23,17,10,0,211,0,10,21,22,6,10,0,0,0,74,0,13,10,8,8,5,0,0,0,44,0,0,0,0,6,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,20,35,33,13,12,3,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
80101102304,0,0,26,27,21,7,0,0,0,88,8,4,11,5,4,0,0,0,0,37,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,8,4,33,39,28,9,6,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,11,4,36,39,28,9,6,0,0,132,4,6,0,5,4,9,10,9,5,50,0,6,3,3,0,4,0,0,0,20,12,11,43,51,34,26,14,9,5,203,0,10,23,17,22,7,3,0,0,79,5,8,13,17,8,0,0,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,5,20,41,32,31,12,6,0,0,147,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8
80101102305,0,5,23,16,12,0,0,0,0,56,0,9,17,0,3,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,20,16,11,3,0,0,90,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,12,37,20,16,11,3,0,0,94,0,0,0,0,0,9,11,3,6,33,0,0,5,0,0,0,0,0,0,0,0,10,47,25,15,15,11,3,6,128,0,0,10,8,10,7,0,0,0,37,6,11,9,9,13,0,0,0,0,41,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,23,11,27,9,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,9
80101102306,0,4,28,19,18,15,0,0,0,86,0,5,3,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,8,37,23,23,15,4,0,0,109,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,3,6,37,23,25,15,4,0,0,117,3,0,0,7,4,6,7,8,0,33,0,0,4,0,0,0,0,0,0,8,14,12,43,29,33,22,9,9,0,156,0,4,17,14,15,8,0,0,0,54,0,3,12,12,3,0,3,0,0,42,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,28,33,21,9,3,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102307,0,0,16,5,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,3,0,0,0,34,0,0,0,0,0,0,12,42,53,104,0,0,0,0,0,0,10,17,13,40,0,0,20,11,0,7,23,56,73,185,0,0,7,4,4,3,0,0,0,18,0,0,3,7,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,7,3,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102401,0,6,10,18,0,4,0,0,0,32,0,0,3,7,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,23,3,5,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,25,8,5,3,0,0,53,3,0,3,0,0,0,8,6,0,29,0,0,0,4,0,0,0,0,0,0,3,6,17,28,5,11,12,6,5,84,0,4,11,15,13,0,0,0,0,38,4,3,3,3,8,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,16,16,17,0,6,0,0,64,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80101102402,4,6,29,30,18,3,0,0,0,92,6,4,4,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,33,41,23,7,0,0,0,126,0,3,0,0,4,0,0,0,0,6,5,0,0,0,0,0,0,0,0,5,5,3,0,0,4,0,0,0,0,8,13,16,29,37,23,7,0,0,0,132,4,0,0,0,4,13,13,15,3,60,0,0,3,5,5,0,0,0,0,5,12,18,35,48,33,20,14,17,3,202,0,3,16,22,11,10,0,0,0,61,5,8,11,17,10,5,0,0,0,62,0,0,4,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,15,32,43,20,11,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101102403,0,3,15,22,23,7,0,0,0,77,4,4,12,4,0,4,0,0,0,31,0,0,4,3,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,6,6,10,27,24,23,16,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,29,25,23,16,0,0,0,113,8,0,4,0,0,4,12,13,0,40,0,0,0,0,0,0,0,0,0,6,12,9,32,25,29,24,11,8,0,154,0,0,6,15,16,4,0,0,0,38,0,5,9,9,13,4,0,0,0,35,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,24,27,21,6,0,0,0,85,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80101102404,4,7,13,23,17,8,0,0,0,65,5,3,7,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,16,26,17,10,0,0,0,87,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,16,26,17,10,0,0,0,90,3,0,5,3,0,5,9,10,5,37,0,0,4,0,0,0,0,0,0,8,14,10,26,31,19,15,11,11,5,135,0,0,11,11,10,4,0,0,0,36,0,0,5,5,0,3,0,0,0,19,0,0,3,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,17,17,15,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
80101102405,0,4,14,18,18,4,0,0,0,65,3,0,4,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,24,26,24,11,0,0,0,82,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,3,24,24,24,6,0,0,0,87,0,0,3,0,0,10,10,3,5,35,0,0,0,0,0,0,0,0,0,4,3,7,26,24,25,14,14,3,0,125,0,0,7,12,14,5,0,0,0,32,4,4,6,7,3,5,3,0,0,26,0,0,0,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,3,10,20,18,7,9,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
