SA1_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
80108109812,0,3,0,0,0,6,9,0,16,3,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,4,0,0,0,3,45,0,56,14,13,6,131
80108109813,4,3,0,0,0,12,9,0,12,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,54,14,16,6,151
80108109814,0,8,0,0,0,26,4,4,8,0,0,0,20,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,8,46,28,70,12,23,0,175
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,7,7,0,3,0,21,15,0,30,10,0,0,59,0,0,0,0,0,0,5,4,0,0,0,3,0,5,0,0,5,0,0,0,7,99,36,154,51,33,14,383
80109109902,0,14,0,3,0,22,8,10,28,6,3,0,53,0,0,4,0,0,0,4,0,0,0,0,9,0,13,4,0,0,0,0,5,13,85,19,136,42,49,7,344
80109109903,0,12,0,0,0,18,5,5,9,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,16,65,22,17,3,152
80109109904,0,0,4,0,0,13,3,0,8,0,3,0,16,3,0,0,0,0,0,4,0,0,0,0,5,0,9,0,0,0,0,3,3,3,34,12,50,18,25,3,149
80109109905,0,9,0,0,0,18,9,0,10,8,0,0,32,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,4,9,52,16,72,26,29,9,195
80109110001,0,8,0,0,0,19,8,3,15,0,4,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,58,15,81,18,20,4,192
80109110002,4,4,0,3,0,18,12,0,14,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,46,15,78,11,18,5,168
80109110003,0,4,0,0,0,5,4,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,40,3,15,0,96
80109110004,3,12,3,4,0,39,6,7,21,3,5,0,36,0,0,5,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,4,72,29,116,27,46,0,290
80109110005,0,8,0,0,0,17,7,0,13,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,70,20,93,16,15,3,211
80109110006,0,3,0,0,0,24,5,0,3,3,0,0,18,0,0,0,0,0,0,3,4,0,3,0,4,0,10,0,0,0,0,0,0,0,63,17,67,17,18,0,188
80109110007,0,0,0,0,0,15,9,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,9,45,14,7,0,106
80109110008,0,11,0,0,0,32,12,3,28,6,4,0,50,0,0,0,0,0,0,9,0,4,3,3,3,0,9,0,0,0,0,0,0,4,86,22,125,35,40,10,318
80109110010,0,14,4,4,0,21,7,4,17,4,0,0,27,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,65,21,109,14,20,0,234
80109110011,3,6,0,0,0,12,3,0,6,4,0,0,16,0,0,5,0,0,0,5,0,0,0,0,3,0,7,0,0,3,0,0,0,3,36,10,34,10,12,0,117
80109110012,0,13,0,0,0,22,9,0,5,3,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,4,8,44,12,81,18,14,9,169
80109110013,0,4,0,0,0,7,12,0,19,4,5,0,39,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,9,51,5,57,19,16,4,151
80109110014,0,7,0,0,0,4,6,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21,9,41,10,6,0,88
80109110101,0,0,0,0,0,4,10,3,5,3,5,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,8,49,20,17,0,129
80109110102,0,10,0,0,0,18,4,6,9,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,14,56,16,33,0,161
80109110104,0,8,0,0,0,14,9,7,5,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,37,13,66,34,15,0,166
80109110105,4,3,0,0,0,9,3,0,15,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,4,39,17,54,16,17,0,152
80109110106,0,0,0,0,0,10,0,0,4,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,20,10,40,9,16,5,91
80109110107,0,0,0,0,0,10,10,0,8,3,3,0,27,7,0,0,0,0,0,3,0,0,0,3,3,0,13,0,0,0,0,0,0,3,61,9,64,30,25,5,201
80109110108,0,12,6,0,0,25,5,0,17,3,3,0,35,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,72,27,22,0,199
80109110109,3,10,0,0,0,22,10,0,4,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,52,18,22,3,145
80109110110,0,8,0,0,0,11,4,5,8,0,5,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,4,31,13,36,18,24,4,126
80109110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110202,0,5,4,0,0,10,15,7,20,11,0,0,55,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,3,0,0,0,5,67,10,86,27,18,3,215
80109110203,0,3,0,4,0,15,8,3,19,4,4,0,36,0,0,3,0,0,0,3,0,0,3,0,3,0,10,0,0,4,3,0,0,5,40,13,89,13,18,0,178
80109110204,0,4,0,0,0,12,12,0,13,6,0,0,27,0,0,0,5,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,5,3,34,14,61,22,11,6,146
80109110205,6,5,0,0,0,13,9,5,8,5,0,0,21,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,41,19,41,8,3,0,117
80109110206,0,4,0,0,0,13,8,4,17,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,17,49,10,22,3,124
80109110207,0,15,0,3,0,32,44,6,28,6,3,0,90,0,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,8,0,0,0,11,152,19,148,38,23,12,389
80109110209,0,5,0,0,0,3,14,3,11,0,0,0,28,0,0,5,0,0,0,4,0,0,0,0,4,0,4,3,0,0,0,0,0,3,39,6,49,13,10,0,112
80109110210,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,21
80109110211,3,3,0,0,0,15,9,0,23,5,4,0,40,0,0,3,0,0,0,3,0,0,4,0,3,0,6,0,0,0,0,0,0,4,39,12,59,15,29,5,164
80109110301,0,10,0,0,0,21,11,7,19,10,11,0,50,0,0,0,4,0,0,4,8,0,0,0,0,0,10,0,0,6,3,0,0,7,58,22,95,22,24,5,224
80109110302,0,3,0,0,0,12,13,0,10,0,0,0,21,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,48,13,60,13,18,0,150
80109110303,0,6,3,3,0,18,3,7,12,0,0,0,28,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,8,79,15,10,4,157
80109110304,0,11,0,3,0,22,10,5,9,6,3,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,15,83,12,13,0,186
80109110305,0,0,0,0,0,13,14,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,44,10,35,5,12,0,108
80109110306,0,4,0,0,0,14,3,4,12,5,4,0,28,3,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,39,15,60,14,21,0,156
80109110307,4,12,0,0,0,24,8,0,14,3,0,0,24,0,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,0,4,61,21,91,13,19,0,211
80109110308,0,5,0,0,0,8,3,3,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,26,13,22,14,4,0,72
80109110401,0,8,0,5,0,15,18,9,20,0,0,0,43,3,0,0,0,0,0,9,0,0,0,0,4,0,8,0,0,0,0,0,0,0,86,16,97,16,31,3,261
80109110402,0,13,0,0,0,9,4,0,12,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,60,10,23,7,134
80109110403,0,6,0,0,0,20,8,0,11,4,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,0,6,57,9,58,16,21,0,161
80109110404,0,5,0,0,0,15,13,0,13,4,4,0,39,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,20,71,20,22,0,171
80109110405,3,3,0,0,0,17,6,0,11,3,5,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,9,72,22,25,13,180
80109110406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110502,9,13,4,3,0,38,12,0,17,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,5,69,22,92,31,35,10,250
80109110503,0,7,0,0,0,16,12,3,8,4,9,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,53,11,54,28,31,5,182
80109110504,0,9,0,0,3,13,10,3,13,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,9,63,18,72,42,16,10,222
80109110505,4,8,0,0,0,21,8,0,7,0,0,0,18,3,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,4,52,18,55,16,18,3,164
80109110506,3,4,0,0,0,29,14,0,16,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,84,9,100,34,34,4,266
80109110507,0,9,9,0,0,30,10,8,27,12,10,0,65,0,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,3,6,6,0,10,86,26,122,56,46,12,337
80109110601,4,13,0,0,0,15,8,0,31,3,0,4,53,0,0,0,0,3,0,5,0,0,4,4,0,0,8,0,0,0,0,0,0,3,54,15,117,31,36,5,248
80109110602,3,12,0,0,0,21,21,3,16,8,3,0,57,0,0,4,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,61,28,105,34,47,3,282
80109110603,0,9,0,0,0,15,10,4,19,3,3,0,46,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,32,13,77,25,43,5,194
80109110604,0,0,0,0,0,7,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,24,10,35,16,14,0,100
80109110605,0,9,0,5,0,26,22,4,42,8,12,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,88,5,121,40,34,17,311
80109110606,3,6,0,0,0,16,3,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,31,12,54,25,24,5,147
80109110607,3,6,9,0,0,18,4,6,20,6,3,0,42,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,31,25,77,41,29,0,215
80109110701,0,0,0,5,0,6,9,0,17,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,50,7,14,0,109
80109110702,0,6,0,3,0,15,29,4,27,8,5,9,76,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,78,14,115,32,20,9,268
80109110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110802,0,5,0,0,0,5,3,0,5,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,21,7,42,5,19,4,97
80109110803,0,11,0,0,0,25,14,9,16,3,7,0,42,0,0,0,0,0,0,0,0,0,3,10,0,0,14,0,0,0,0,0,4,3,67,14,92,33,40,0,246
80109110804,3,11,0,0,0,25,0,0,12,6,5,0,24,0,0,0,0,3,0,4,0,0,3,0,3,0,5,0,0,0,0,0,0,0,32,13,78,37,33,6,197
80109110805,5,5,4,5,0,18,9,3,5,9,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,61,27,33,4,173
80109110806,0,4,0,0,0,5,9,6,12,8,0,0,27,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,37,16,51,23,20,0,149
80109110807,3,6,0,0,0,17,8,8,13,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,45,29,87,30,37,0,239
80109110901,0,0,0,0,0,6,5,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,39,10,43,3,10,4,112
80109110904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110905,0,0,0,0,0,3,4,4,6,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,40,20,16,0,97
80109110907,0,7,0,6,0,10,19,3,25,9,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,13,86,19,29,0,195
80109110908,0,0,0,0,0,13,15,6,51,9,4,0,83,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,6,46,10,111,20,22,6,212
80109110910,0,3,0,0,0,19,6,6,22,7,0,3,45,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,6,53,20,84,21,25,0,214
80109110913,4,8,0,0,0,13,6,3,12,0,3,0,25,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,3,32,13,52,12,13,0,125
80109110915,0,3,0,7,0,15,32,9,62,16,9,0,122,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,16,85,28,143,51,34,9,350
80109110916,0,8,0,0,0,15,14,8,47,8,7,0,84,0,0,0,0,0,0,5,0,0,0,0,0,0,8,3,0,0,0,0,0,4,59,20,148,40,47,3,319
80109110917,0,14,0,6,0,34,36,7,79,10,10,0,148,3,0,0,0,0,0,5,0,0,5,0,8,0,11,0,0,0,3,0,0,3,136,37,257,44,68,4,541
80109110918,0,7,3,0,0,18,18,3,25,0,3,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,3,59,17,111,31,49,5,270
80109110919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110921,0,11,0,3,0,30,28,9,51,13,9,6,113,0,0,0,0,0,4,3,0,0,0,3,5,4,16,5,0,4,0,0,5,9,160,32,231,53,62,16,558
80109111001,3,3,0,5,0,17,9,3,21,7,0,4,41,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,44,17,76,31,40,6,212
80109111002,8,6,0,0,0,19,6,0,10,6,7,0,33,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,13,63,28,36,4,180
80109111003,0,3,0,0,0,13,3,0,6,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,32,15,47,4,16,0,115
80109111004,0,15,0,0,0,21,9,0,8,0,3,0,23,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,3,0,0,0,4,38,11,99,20,40,0,204
80109111005,0,4,0,0,0,7,11,0,6,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,36,11,43,18,20,0,125
80109111006,3,4,0,0,0,12,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,9,46,12,16,0,114
80110113401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
80110113505,0,0,0,0,0,9,9,0,20,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,46,3,75,19,25,6,172
80110113506,0,10,3,4,0,24,3,5,17,7,0,6,26,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,6,53,19,74,28,20,0,193
80110113507,0,4,0,0,0,5,5,0,8,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,4,19,5,36,10,24,0,100
80110113508,0,7,0,0,0,33,6,3,25,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,76,16,93,37,25,0,240
80110113509,0,13,0,0,0,27,18,0,21,14,4,0,57,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,3,88,21,122,46,32,7,311
80110113510,3,10,0,0,0,15,8,0,13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,45,15,90,24,16,0,192
80110113511,6,15,4,3,0,42,11,4,23,5,0,0,42,0,0,0,0,0,0,6,0,0,0,0,6,0,7,0,0,0,0,3,0,6,66,21,112,39,46,8,299
80110113512,0,16,0,4,0,23,12,0,7,4,4,0,23,0,0,0,0,0,0,5,0,0,4,0,0,0,6,0,0,3,0,0,0,6,50,10,72,17,20,5,170
80110113513,0,11,0,0,0,20,11,0,32,4,6,5,54,0,0,0,5,0,0,3,0,0,4,0,0,0,4,0,0,0,3,4,3,8,84,6,126,32,29,6,291
80110113514,0,7,0,3,0,16,23,5,40,12,5,4,84,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,9,65,8,123,31,35,10,272
80110113515,0,3,0,0,0,13,5,0,21,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,48,15,76,17,14,0,167
80110113602,0,4,0,0,0,4,0,5,12,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,39,11,48,11,8,0,116
80110113603,0,7,0,0,0,19,10,3,15,0,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,83,19,110,26,27,4,271
80110113604,3,7,0,0,0,28,10,3,46,4,5,0,61,0,0,0,3,5,0,15,0,0,5,0,0,0,3,0,0,0,0,0,0,0,59,24,161,42,62,0,349
80110113605,0,7,0,0,0,12,13,4,14,3,5,0,43,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,77,23,79,23,23,4,231
80110113606,5,11,0,0,0,22,15,4,27,5,5,0,56,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,138,21,170,47,53,12,439
80110113701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110113901,3,3,0,0,0,18,17,4,35,10,4,0,68,0,0,0,0,0,0,0,0,0,3,0,4,0,8,0,0,3,0,0,0,7,92,16,84,24,19,0,238
80110113902,3,4,0,3,0,16,10,3,15,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,48,12,77,23,22,3,190
80110113903,0,15,0,4,0,23,15,3,18,9,5,0,50,3,0,0,0,0,0,3,0,0,0,3,4,0,7,3,0,5,0,0,0,5,59,11,100,31,42,3,249
80110113904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110113905,0,20,0,0,0,28,15,0,22,5,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50,7,131,30,32,8,260
80110113906,3,9,0,0,0,31,17,5,21,9,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,7,73,18,112,25,26,4,252
80110113907,0,8,0,3,0,19,10,0,9,0,0,0,19,0,0,5,0,0,0,4,0,0,0,0,4,0,4,0,0,4,0,0,0,3,38,18,70,18,18,3,165
80110113908,3,8,0,0,0,16,10,0,13,0,3,0,26,0,0,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,0,0,0,3,48,10,84,15,23,3,188
80110113909,0,7,0,0,0,12,6,3,18,5,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,37,11,90,28,34,3,203
80110113910,0,19,0,0,0,36,11,5,29,4,11,0,59,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,50,16,122,33,52,8,273
80110114501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80110114601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80111114001,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,8,7,0,31
80111114002,0,0,0,6,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,10,5,19,0,41
80111114004,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,16,0,36
80111114005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5
80111114006,0,5,4,7,0,21,4,0,4,0,0,3,14,0,0,4,0,0,0,4,0,0,0,0,10,0,10,0,0,0,0,0,0,0,14,12,41,30,37,8,140
80111114101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,13,0,19
89797979991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999949999,0,3,0,6,0,13,3,0,8,5,0,0,22,0,0,0,0,3,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,3,24,4,49,15,42,0,138
