SA1_CODE_2021,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
80105106114,0,19,16,5,4,5,0,0,44,0,8,0,0,0,0,0,0,10,0,38,20,3,7,6,0,0,70,0,8,6,5,0,0,0,0,18,0,9,7,3,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3,5,13,3,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,0,12,9,84,47,20,9,7,0,0,179,0,26,19,8,0,3,0,0,64,0,12,5,0,0,0,0,0,19,6,42,16,9,6,3,0,0,82,6,5,3,0,3,0,0,0,19,5,10,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,4,4,0,4,0,0,0,8,15,98,53,23,11,11,6,0,211,0,45
80105106116,0,16,10,12,0,4,0,0,46,0,4,9,0,6,0,0,0,12,3,29,17,0,0,4,0,0,59,0,17,8,6,0,0,0,0,32,8,9,7,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,6,3,0,0,0,35,0,0,0,0,0,0,0,0,5,4,3,4,3,0,0,0,0,15,18,77,58,31,9,11,6,0,203,0,23,21,5,4,0,0,0,57,0,4,9,6,0,0,0,0,19,5,38,15,7,4,3,0,0,78,0,9,7,4,0,0,0,0,21,4,11,3,5,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,5,5,0,0,0,29,0,0,0,0,0,0,0,0,0,4,8,5,0,0,0,0,0,18,19,101,55,26,13,3,3,0,218,0,48
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,0,0,9,12,5,4,0,0,35,0,4,8,0,0,0,0,0,11,7,13,12,7,10,6,0,0,46,7,5,0,3,0,0,0,0,14,0,6,5,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,14,22,31,27,15,16,3,0,125,0,4,7,12,4,0,0,0,35,0,0,3,3,3,3,0,0,15,6,11,15,22,3,3,0,0,64,0,5,0,7,4,0,0,0,17,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,33,44,18,10,0,0,134,0,5
80105106120,0,13,31,11,5,0,0,0,55,0,4,0,3,3,3,0,0,11,4,27,22,3,0,0,0,0,62,6,9,6,3,0,0,0,0,24,0,17,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,10,15,83,62,22,8,9,0,0,195,0,32,28,11,0,0,0,0,71,0,11,9,5,4,0,0,0,28,7,42,26,6,4,0,0,0,89,0,4,5,3,0,0,0,0,22,0,5,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,4,5,0,0,3,0,0,15,18,103,69,32,11,3,0,0,240,3,47
80105106121,0,0,8,13,5,5,0,0,36,0,0,0,0,0,0,0,0,3,0,0,11,7,0,0,6,0,27,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,23,9,12,9,0,85,0,3,8,5,3,0,0,0,22,0,0,0,3,3,0,0,0,16,0,0,15,8,5,0,3,0,33,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,29,22,16,6,5,0,87,0,3
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,0,15,13,7,9,7,4,0,58,0,3,0,9,0,4,4,0,18,3,13,11,14,10,12,0,0,65,0,3,7,0,0,0,0,0,10,3,4,3,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,4,10,0,0,0,0,7,0,4,27,20,43,30,27,25,33,14,7,200,0,11,8,14,8,4,0,0,47,0,5,3,5,3,0,0,0,22,14,23,9,6,12,14,11,5,83,0,0,0,0,0,0,6,0,14,0,0,0,5,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,5,5,3,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,25,15,41,23,33,25,21,28,24,211,0,24
80105112402,0,6,8,8,12,3,6,4,46,0,0,6,0,0,0,0,0,8,3,20,7,8,4,12,7,0,59,0,0,3,0,0,0,0,0,6,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,9,32,22,20,14,23,15,0,134,0,10,17,7,7,4,0,0,45,0,0,3,5,4,0,0,0,19,5,17,8,12,7,6,4,0,65,0,0,0,0,5,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,27,28,22,18,12,5,147,0,12
80105112403,0,6,9,8,11,10,7,0,52,0,0,0,5,0,0,0,0,8,4,12,14,8,5,7,0,0,44,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,8,20,25,27,20,14,6,0,118,0,4,11,7,0,3,0,0,33,0,0,3,4,3,3,0,0,19,6,10,10,14,9,11,0,3,63,0,0,0,3,3,0,0,0,12,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,4,9,10,14,30,32,20,24,10,8,150,0,11
80105112404,0,9,14,9,10,0,3,0,50,0,3,0,0,3,0,0,0,8,7,15,12,16,3,8,3,0,67,0,0,0,0,3,5,0,0,14,4,0,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,19,29,34,29,24,16,7,0,157,0,8,10,13,5,0,0,0,40,0,0,0,4,6,0,0,0,16,11,17,8,10,13,0,0,0,63,0,3,0,0,3,0,0,4,12,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,30,22,33,32,3,3,0,145,0,17
80105112405,0,3,5,11,8,9,6,0,47,0,0,0,0,3,4,0,0,7,6,7,3,14,4,4,0,0,39,0,0,0,3,3,0,0,0,12,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,6,0,0,3,0,15,0,0,0,0,0,0,0,0,3,17,24,18,28,19,12,0,0,112,21,33,29,64,45,34,15,0,246,0,5,7,12,3,3,0,0,26,0,0,0,3,6,3,0,0,10,9,3,0,15,8,6,3,0,48,0,0,0,4,6,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,10,34,24,22,6,0,107,0,10
80105112406,0,6,3,16,12,9,6,0,55,0,0,0,0,5,0,0,0,9,8,6,3,9,7,3,0,0,35,0,0,0,0,0,0,0,0,4,5,4,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,14,10,33,31,15,16,4,127,0,5,8,11,8,0,4,0,36,0,3,0,3,8,3,3,0,21,4,4,7,11,11,9,0,0,42,0,0,0,3,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,10,15,17,27,35,16,9,0,133,0,10
80105112407,0,20,17,17,13,13,0,0,87,0,3,0,3,4,5,0,0,20,7,28,13,9,10,7,3,5,81,0,0,7,7,0,0,0,0,9,3,6,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,3,0,0,0,19,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,6,19,65,37,39,30,24,7,4,223,0,23,14,14,10,3,0,0,62,0,5,9,0,0,4,0,0,18,14,33,17,10,15,10,0,0,98,4,0,0,4,4,0,0,0,19,7,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,19,61,51,33,31,19,4,5,224,0,40
80105112408,0,3,9,0,0,4,4,0,21,0,0,3,4,0,0,0,0,5,4,8,6,0,4,5,3,0,36,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,5,10,12,18,15,10,6,8,3,89,0,5,5,9,6,5,0,0,26,0,0,0,0,0,0,0,0,6,6,5,10,4,4,3,6,0,34,0,0,0,5,4,5,0,0,9,0,0,7,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,11,12,24,19,8,7,5,94,0,11
80105112410,0,11,10,3,5,5,0,0,29,0,4,0,6,0,0,0,0,11,14,21,3,4,7,7,5,0,63,0,5,0,0,0,0,0,0,16,7,5,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,10,21,60,25,12,12,11,4,0,147,0,19,9,11,5,6,0,0,53,0,7,0,6,3,0,0,0,12,10,24,12,5,8,4,0,0,61,0,4,4,4,5,0,0,0,18,5,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,17,66,31,27,20,10,0,0,172,0,30
80105112411,0,15,17,10,10,6,0,0,54,0,3,0,0,0,0,0,0,9,9,32,5,3,15,9,5,0,83,0,3,3,3,0,4,0,0,15,4,6,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,13,17,64,31,25,32,18,7,3,187,4,22,7,11,6,8,0,0,57,0,9,0,9,10,5,0,0,29,9,23,17,0,10,9,3,0,70,0,4,4,0,0,6,0,0,15,5,7,5,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,11,15,65,32,25,31,21,8,0,201,3,33
80105112501,5,6,11,5,4,0,0,0,30,0,3,4,0,0,0,0,0,8,51,34,5,0,0,0,0,0,90,4,13,13,9,0,0,0,0,33,10,15,8,0,0,0,0,0,38,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,11,23,7,5,0,0,0,0,44,0,0,0,0,0,0,0,0,0,121,52,13,3,0,0,0,0,192,192,126,53,20,9,0,0,0,398,0,18,6,3,0,0,0,0,32,0,0,3,0,0,0,0,0,3,13,32,6,0,0,0,0,0,49,6,5,13,0,0,0,0,0,25,6,13,8,0,0,0,0,0,19,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,14,8,3,0,0,0,0,29,0,0,0,0,0,0,0,0,3,36,16,0,0,0,0,0,0,55,64,79,38,7,4,0,0,0,191,5,24
80105112502,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,30,11,6,0,0,0,0,0,0,18,45,3,0,0,0,0,0,0,47,20,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,3,68,3,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,63,4,0,0,0,0,0,0,70,168,20,5,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,20,13,5,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,37,73,12,7,0,0,0,0,0,90,4,0
80105112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,0,7,5,0,3,5,0,0,19,0,0,0,0,0,0,0,0,0,4,10,0,3,12,4,0,0,28,0,0,0,4,0,3,0,0,4,0,9,0,8,3,0,0,0,16,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,6,8,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,10,7,5,9,0,0,0,30,10,33,17,19,20,16,3,0,120,0,6,0,8,3,0,0,0,20,0,0,0,0,0,3,0,0,7,3,0,0,3,0,5,3,0,20,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,9,10,10,8,18,12,10,3,0,75,0,10
80105112702,0,14,12,3,9,3,0,0,41,0,4,0,3,0,0,0,0,6,19,33,7,6,4,4,4,0,71,3,19,5,3,0,0,3,0,29,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,11,22,71,32,18,12,10,6,0,180,0,20,6,7,3,3,3,0,49,0,8,3,4,3,4,0,0,14,9,24,8,0,5,0,7,0,59,0,6,0,0,8,0,0,0,15,4,4,3,0,0,0,0,0,12,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,10,6,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,4,3,9,0,0,3,0,0,14,19,68,32,16,12,12,8,0,166,0,39
80105112703,0,12,11,5,8,10,8,0,50,0,0,0,0,8,6,0,0,19,3,25,10,4,14,7,6,0,73,0,0,4,0,0,6,6,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,14,10,40,31,14,36,29,15,4,175,0,13,11,7,5,3,0,0,45,0,0,0,4,4,7,0,0,14,14,16,8,7,15,13,6,0,74,0,0,0,0,4,4,4,4,14,0,0,0,0,6,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,6,4,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,19,34,17,18,36,31,10,8,176,3,24
80105112704,0,0,4,8,10,5,6,0,40,0,0,0,3,3,0,0,0,12,0,9,4,0,6,10,4,0,32,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,10,6,15,9,16,26,22,11,0,107,0,5,8,4,8,8,5,0,34,0,0,0,3,3,3,4,0,12,5,0,0,4,12,8,6,0,34,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,8,3,13,16,31,21,9,0,106,0,6
