SA1_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
80104104404,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,3,3,0,0,10,14,50,37,16,86,95,25,34,7,354
80104104405,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,8,24,24,18,51,75,15,25,0,236
80104104409,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,28,12,8,51,54,10,21,6,191
80104104410,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,5,6,13,5,39,31,10,14,0,126
80104104411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,15,11,55,37,11,27,0,184
80104104412,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,5,0,0,0,3,3,25,15,4,46,38,10,12,0,157
80104104413,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,9,37,20,13,50,61,15,24,3,236
80104104414,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,16,7,8,25,32,4,10,0,108
80104104415,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,6,3,4,24,20,10,74,70,5,15,8,223
80104104416,0,0,3,4,0,0,0,0,0,12,0,0,0,0,5,0,0,0,6,18,0,27,35,18,80,57,22,18,11,262
80104104417,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,7,9,13,21,13,62,49,23,34,4,223
80104104418,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,9,10,34,26,16,85,61,19,25,10,295
80104104419,0,0,4,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,10,19,31,16,86,55,8,15,5,252
80104104420,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,13,15,30,29,21,132,79,15,21,4,343
80104104421,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,11,19,22,8,73,52,8,25,0,217
80104104422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104423,0,4,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,8,11,20,18,12,53,47,13,18,0,195
80104104424,0,4,4,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,12,28,33,18,65,74,8,25,12,272
80104104425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,14
80104104426,0,0,4,0,4,0,0,0,0,6,0,0,0,0,10,6,0,0,0,18,4,39,30,20,94,79,18,34,4,312
80104104502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104504,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
80104104601,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,9,11,11,35,26,14,17,0,135
80104104602,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,4,0,0,3,14,10,24,23,7,90,63,17,29,0,267
80104104603,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,20,14,8,28,39,9,12,4,149
80104104604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,15,9,33,27,11,14,0,130
80104104605,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,9,11,17,15,53,26,15,16,4,159
80104104606,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,16,15,14,53,50,11,20,0,190
80104104607,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,18,14,9,41,31,7,9,0,134
80104104609,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,16,10,18,39,28,13,9,3,149
80104104612,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,10,8,23,31,5,14,0,111
80104104613,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,16,31,16,13,71,47,21,23,0,229
80104104614,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,8,19,13,17,41,35,6,15,0,162
80104104616,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,10,6,9,43,22,3,9,0,108
80104104617,4,0,0,0,4,4,3,0,0,21,0,0,0,0,0,0,0,0,0,10,11,32,26,16,79,65,23,30,3,278
80104104618,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,30,21,16,72,47,10,16,4,219
80104104619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,20,16,15,46,37,11,16,6,182
80104104620,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,8,12,12,17,49,37,9,11,3,166
80104104621,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,25,29,16,66,39,15,22,0,210
80104104622,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,10,27,18,12,60,33,20,17,0,196
80104104623,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,39,30,15,76,63,18,29,5,289
80104104624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104625,0,4,0,0,0,0,0,3,0,7,0,0,6,0,0,0,0,0,0,3,22,30,32,21,67,52,9,23,0,254
80104104626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,17,17,57,35,12,13,0,175
80104104627,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,15,20,19,18,62,41,18,21,5,205
80104104628,4,0,0,3,6,0,0,0,0,9,0,0,5,0,0,0,0,0,0,9,10,27,21,23,45,44,13,14,0,198
80104104629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6
80104104630,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,15,19,15,16,40,33,9,11,0,164
80104104631,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,26,21,11,56,38,9,29,6,204
80104104632,0,0,0,0,5,4,0,0,0,5,0,0,0,0,3,0,0,0,3,7,9,18,43,32,126,79,17,27,3,357
80104104633,0,0,3,0,3,3,0,0,0,12,0,0,0,0,5,0,0,0,0,9,14,22,27,16,111,63,14,20,4,286
80104104634,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,8,30,26,3,61,47,15,16,4,220
80104104635,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,26,17,12,38,39,7,18,0,157
80104104636,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,14,8,22,46,37,13,10,5,166
80104104637,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,3,23,16,15,48,38,15,17,0,173
80104104701,0,0,3,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,15,22,9,34,43,14,16,0,160
80104104702,0,0,0,0,3,4,0,5,0,10,4,0,0,0,0,0,0,0,0,4,13,28,15,11,48,44,15,21,0,178
80104104703,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,34,31,18,53,76,17,31,0,275
80104104704,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,13,16,10,31,33,7,15,3,137
80104104705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,36,22,14,58,48,18,24,5,218
80104104706,0,4,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,4,0,9,6,35,23,17,55,44,4,18,5,208
80104104707,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,24,12,3,35,18,18,15,0,128
80104104708,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,7,25,16,14,60,37,10,16,0,191
80104104709,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,18,7,6,43,28,6,7,0,126
80104104710,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,4,39,21,14,75,40,12,29,3,240
80104104711,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,17,32,26,10,71,65,20,35,3,270
80104104712,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,10,12,12,40,34,4,19,0,141
80104104713,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,11,29,11,13,50,58,16,32,3,228
80104104714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104715,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,19,13,8,32,35,11,14,3,144
80104104716,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,13,32,26,15,42,59,16,30,0,234
80104104717,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,19,42,33,21,47,77,20,45,0,313
80104104718,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,4,44,32,24,61,66,19,52,3,304
80104104719,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,35,27,16,60,50,12,29,0,245
80104104801,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,32,22,10,47,48,9,22,0,189
80104104802,0,0,3,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,7,19,39,34,22,71,73,19,26,11,309
80104104803,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,5,15,7,14,15,11,57,59,7,18,3,191
80104104804,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,8,21,24,12,60,50,14,16,0,199
80104104805,0,0,4,0,0,5,0,0,0,13,0,0,0,0,4,0,0,0,0,9,9,24,35,17,82,65,15,16,4,261
80104104806,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,15,33,18,59,51,12,10,5,198
80104104807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,15,12,43,39,12,12,0,170
80104104808,0,4,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,11,20,15,7,52,42,10,20,0,181
80104104809,0,0,0,0,4,6,0,4,0,14,0,0,0,0,0,0,4,0,0,4,12,35,28,15,66,48,16,27,0,252
80104104810,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,25,17,6,58,27,20,10,3,171
80104104811,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,4,10,27,17,14,37,37,17,15,0,169
80104104812,0,0,4,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,3,8,13,21,36,25,88,61,24,27,5,291
80104104813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,11,0,54,28,9,12,3,130
80104104814,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,18,44,32,12,78,61,8,32,0,280
80104111601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111801,0,0,0,0,6,0,0,4,0,11,0,0,0,3,0,5,0,0,4,14,22,32,30,27,123,77,20,35,5,379
80104111803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104111901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
80104112001,0,0,6,0,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,5,10,20,24,14,60,46,10,31,3,212
80104112003,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,7,38,23,7,95,87,19,23,0,301
80104112005,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,14,9,23,78,55,14,11,3,217
80104112006,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,8,4,34,20,13,84,73,16,22,3,269
80104112007,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,8,3,14,20,20,65,44,8,10,6,186
80104112008,0,0,5,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,10,26,20,77,58,11,9,3,209
80104112009,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,8,26,17,17,105,66,14,28,0,280
80104112010,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,24,25,23,71,54,15,19,4,225
80104112011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,28,10,7,51,51,0,20,0,178
80104112012,0,0,0,3,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,9,7,28,22,18,70,56,19,24,6,252
80104112013,0,0,4,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,8,12,3,24,20,21,87,55,11,18,4,247
80104112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112015,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,3,11,22,24,15,77,71,10,14,3,245
80104112102,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,8,8,17,18,13,46,31,10,10,5,154
80104112103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,34,8,0,6,0,69
80104112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,6,3,0,0,26
80104112106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9
80104112107,0,3,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,12,14,22,27,27,80,70,9,14,11,277
80104112108,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,9,12,17,15,13,66,40,7,18,3,192
80104112109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,16
80104112110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,20,9,9,0,0,42
80104112111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104112114,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,14,21,27,18,72,45,15,14,3,229
80104112115,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,12,9,14,57,27,10,10,5,144
80104112202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,19,23,17,42,67,16,19,3,219
80104112203,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,8,3,8,46,32,6,9,0,112
80104112204,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,8,12,16,30,13,63,60,11,24,4,230
80104112205,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,7,11,10,8,57,37,11,10,0,158
80104112206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,3,4,0,27
80104112207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,15,4,31,17,8,3,5,100
80104112208,0,0,3,0,0,0,4,0,0,6,0,0,0,0,4,0,0,0,5,11,10,22,17,18,79,60,19,20,5,242
80104112209,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,6,6,16,17,8,69,62,6,27,5,228
80105104901,3,33,10,0,0,0,0,0,0,48,0,5,3,0,0,0,0,0,4,15,143,914,213,23,31,19,6,9,7,1361
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105001,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,35,23,16,67,45,9,21,6,232
80105105002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,27,14,8,29,39,16,14,4,170
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,11,11,29,20,6,16,0,120
80105105005,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,4,8,8,48,27,21,47,56,25,32,3,269
80105105006,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,15,34,25,12,33,41,15,18,0,198
80105105007,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,24,17,5,25,27,16,16,0,144
80105105008,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,17,21,5,18,12,15,14,0,119
80105105011,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,14,51,31,32,58,56,22,42,0,311
80105105012,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,13,37,32,16,42,47,20,33,0,241
80105105013,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,49,32,20,50,64,18,42,0,291
80105105014,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,20,23,19,40,33,7,22,0,170
80105105015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,10,13,0,9,0,46
80105105016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,15,9,31,25,7,17,0,120
80105105017,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,16,16,12,35,34,12,13,0,145
80105105018,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,8,8,23,29,9,15,0,107
80105105101,0,0,0,0,3,0,6,0,0,11,0,0,0,0,0,0,0,0,4,11,10,36,37,11,146,112,16,40,6,406
80105105102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,12,31,21,18,70,47,18,26,0,239
80105105105,0,0,0,0,5,7,0,3,0,28,0,0,0,0,4,5,0,0,3,10,21,61,67,21,252,235,48,81,3,787
80105105109,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,0,5,13,26,57,43,27,187,94,37,70,8,546
80105105110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,5,55,45,13,18,0,167
80105105111,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,23,32,38,27,130,96,36,32,3,408
80105105112,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,20,12,12,34,41,10,18,0,146
80105105113,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,11,17,11,7,69,53,17,27,0,222
80105105114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105115,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,5,4,28,34,11,84,65,35,38,0,291
80105105116,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,8,7,23,17,10,82,65,8,34,0,251
80105105117,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,17,14,8,12,61,50,8,23,0,196
80105105118,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,5,8,16,9,91,85,19,27,3,264
80105105119,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,12,18,19,6,82,107,25,49,0,321
80105105120,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,43,30,25,131,141,38,62,0,471
80105105301,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,23,29,37,20,115,146,42,67,4,480
80105105302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,24,28,23,14,90,102,31,35,0,339
80105105305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105306,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,5,8,18,16,10,43,57,17,30,0,193
80105105307,0,6,5,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,8,12,28,207,48,10,10,7,0,0,9,314
80105105308,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,147,31,3,5,7,3,0,0,218
80105105311,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,3,0,0,0,10,7,40,31,14,75,47,11,16,4,242
80105105312,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,0,0,0,0,13,22,13,24,21,107,91,33,46,4,365
80105105313,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,7,37,13,3,92,63,8,32,6,262
80105105314,0,0,0,3,0,0,0,0,0,13,0,0,5,0,4,0,0,0,4,14,19,38,51,19,181,129,33,54,6,519
80105105404,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,13,48,38,19,62,52,13,25,0,273
80105105405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,10,7,26,18,9,9,5,105
80105105406,0,4,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,7,11,63,31,27,85,61,19,22,4,320
80105105407,0,3,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,0,4,10,12,37,28,19,72,65,21,27,4,283
80105105408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,27,8,42,37,6,17,0,170
80105105409,0,3,5,0,0,3,0,0,0,16,0,0,0,0,0,3,0,0,0,7,24,56,62,26,178,162,43,55,5,621
80105105410,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,19,36,29,24,119,79,33,36,0,374
80105105501,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,17,40,31,23,60,53,14,33,0,265
80105105502,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,13,28,32,20,32,44,12,18,5,197
80105105503,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,22,22,21,47,45,13,9,0,185
80105105504,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,49,32,22,55,44,16,34,3,262
80105105505,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,14,25,29,29,90,92,30,30,3,344
80105105506,0,5,5,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,3,3,11,48,46,28,80,61,15,30,3,318
80105105507,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,7,9,40,23,21,63,55,21,24,7,255
80105105508,0,3,3,0,5,0,0,0,0,8,0,0,0,0,5,0,0,0,3,8,16,46,46,23,62,72,20,37,3,331
80105105509,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,15,29,34,16,44,60,14,15,0,216
80105105601,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,20,55,29,32,71,76,17,28,0,317
80105105602,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,20,41,36,20,62,50,20,26,0,274
80105105603,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,41,26,21,47,48,12,29,5,242
80105105604,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,24,24,22,57,34,20,25,0,217
80105105605,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,34,22,25,56,48,28,30,0,249
80105105606,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,14,6,5,19,17,11,14,0,98
80105105607,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,13,27,18,19,61,38,22,33,3,233
80105105701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,14,3,37,62,18,29,0,194
80105105702,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,22,15,11,38,34,12,11,0,149
80105105703,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,17,11,11,35,26,15,13,5,136
80105105704,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,16,20,14,10,31,32,17,12,0,154
80105105705,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,14,30,26,24,48,51,18,27,0,236
80105105706,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,17,25,15,64,42,15,25,0,203
80105105708,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,9,6,49,37,21,53,57,19,31,0,271
80105105709,0,0,4,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,47,42,17,73,57,26,26,3,289
80105105711,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,3,4,13,16,59,70,26,238,170,42,73,6,709
80105105712,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,3,11,8,47,46,26,152,108,33,44,6,474
80105105713,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,29,25,14,44,30,18,20,0,189
80105105714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,29,26,13,48,25,10,11,3,165
80105105715,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,21,20,14,65,40,5,8,4,186
