SA1_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
80101101607,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,8,3,6,0,0,13,0,0,0,0,22,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,13,13,0,0,4,0,63,0,0,0,0,0,0,0,0,0,3,6,11,0,0,4,0,0,0,0,16,3,8,3,0,3,0,0,0,0,16,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,14,7,3,0,0,11,4,0,0,0,29,4,4,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,4
80101101608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101609,0,8,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,13,8,3,0,3,11,0,0,0,0,21,6,5,0,9,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0,15,12,4,0,3,0,86,4,0,0,0,5,0,0,0,0,8,0,10,0,0,0,0,0,4,0,16,0,3,11,0,0,0,0,0,0,18,0,0,3,0,0,0,0,6,0,10,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,9,15,5,6,0,12,5,0,0,0,47,8,15,0,8,3,0,0,0,0,34,3,0,0,0,0,0,0,0,0,13
80101101610,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,14,3,4,9,0,0,0,0,40,0,3,0,4,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,13,0,3,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,6,3,6,0,0,7,0,0,0,0,21,8,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3
80101101611,0,0,0,0,0,6,0,0,0,7,0,3,0,0,0,0,0,0,0,5,6,4,0,0,7,0,0,0,0,20,5,8,0,0,5,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,3,15,9,0,0,0,57,0,0,0,0,0,0,0,0,0,9,10,4,0,0,0,0,0,0,0,18,5,3,0,0,0,0,0,0,0,8,3,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,0,0,0,0,0,0,5,9,7,4,4,8,0,0,0,0,37,11,7,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,8
80101101612,0,6,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,5,3,0,0,10,0,0,0,0,23,4,0,0,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,4,7,21,4,0,0,0,87,9,3,4,0,0,3,0,0,0,18,0,11,0,0,0,0,0,0,0,17,4,4,10,0,0,0,0,0,0,17,0,0,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,12,12,6,0,3,10,6,0,4,0,43,5,6,0,3,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,6
80101101613,0,14,5,7,3,0,0,0,0,21,0,3,0,5,0,0,0,0,0,14,0,4,0,5,6,0,0,0,0,20,3,7,0,6,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,10,31,21,3,0,0,4,104,0,4,0,0,0,0,0,0,0,3,0,9,3,0,5,0,0,0,0,18,3,6,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,16,5,7,3,0,0,0,0,29,0,9,0,5,0,0,0,0,0,11,3,14,5,6,11,4,0,0,0,44,8,11,0,12,9,3,0,4,0,42,3,4,4,0,0,0,0,0,0,17
80101101614,0,0,0,0,0,0,0,0,0,4,0,12,0,0,3,0,0,0,0,13,7,0,0,0,7,0,0,0,0,17,8,7,0,0,3,0,0,0,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,3,4,19,0,0,0,0,73,0,7,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,10,0,0,3,0,0,0,0,11,19,9,3,6,8,0,0,0,0,43,7,10,0,0,3,0,0,0,0,21,4,0,0,0,4,0,0,0,0,5
80101101615,0,5,4,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,4,6,0,4,8,0,0,0,0,22,4,15,0,3,3,0,0,0,0,20,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,4,5,16,0,0,0,4,85,5,7,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,11,6,15,0,5,13,6,0,0,0,38,7,18,0,5,3,0,0,0,5,36,0,4,0,0,0,0,0,0,0,0
80101101616,0,0,3,0,0,0,0,0,0,3,0,10,0,4,5,0,0,0,0,15,3,6,0,0,4,0,0,0,0,21,3,10,0,6,4,0,0,0,0,17,4,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,41,0,12,14,3,0,0,0,89,3,0,0,0,0,0,0,0,0,8,5,16,0,0,0,4,5,3,0,27,3,5,3,0,0,0,8,0,0,15,3,0,7,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,4,3,3,3,0,0,0,0,0,12,0,10,0,3,5,0,0,0,0,15,11,12,0,8,8,5,0,0,0,42,7,9,0,6,6,0,0,0,0,31,7,9,0,0,3,0,0,0,0,13
80101101617,0,6,0,0,0,0,0,0,0,10,0,6,0,7,0,0,0,0,0,7,0,0,0,4,7,0,0,0,0,11,6,5,0,0,3,0,0,0,0,22,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,4,9,19,0,0,0,0,73,4,4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,10,4,8,6,0,0,0,0,3,0,22,0,6,3,0,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,7,0,7,0,0,0,0,0,8,0,0,0,3,14,0,0,0,0,25,8,12,0,8,7,0,0,0,0,37,3,3,0,0,4,0,0,0,0,12
80101101618,0,4,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,6,3,0,0,0,12,0,0,0,0,17,8,11,0,6,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,27,4,6,13,0,0,0,0,70,9,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,8,5,9,10,0,0,0,0,4,4,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,10,9,3,0,3,9,0,0,0,0,24,12,13,0,6,3,3,0,0,0,39,5,0,0,0,0,0,0,0,0,10
80101101619,0,11,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,9,0,4,0,3,3,0,0,0,0,18,0,6,0,5,6,0,0,0,0,24,0,4,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,7,14,17,3,0,0,0,84,3,10,0,0,0,0,0,0,0,9,5,3,0,0,0,0,0,0,0,11,0,9,5,0,4,0,0,0,0,18,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,9,0,3,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,7,4,8,0,3,13,0,0,0,0,34,0,12,3,9,10,0,0,0,0,33,0,3,0,0,3,0,0,0,0,15
80101101701,0,7,0,0,5,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,4,0,0,4,7,3,0,0,0,23,4,3,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,4,7,3,0,5,0,63,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,0,14,0,6,0,0,0,0,0,0,0,8,10,5,0,4,4,0,0,0,0,29,9,3,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5
80101101702,0,8,0,3,0,0,0,0,0,12,0,16,0,0,3,0,0,0,0,22,6,7,0,0,9,0,0,0,0,15,8,14,0,5,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,44,7,14,19,0,0,0,0,94,0,6,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,9,3,0,7,0,3,0,3,0,0,17,5,0,4,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,10,0,4,0,5,0,0,0,0,0,16,0,17,0,0,4,0,0,0,0,25,10,14,4,0,11,0,0,0,0,33,8,18,0,4,3,0,0,0,0,26,0,0,0,4,0,0,0,0,0,6
80101101703,0,3,0,4,4,0,0,0,0,13,0,12,0,5,6,0,0,0,0,21,13,6,0,0,10,0,0,0,4,35,12,6,0,9,0,3,0,0,0,28,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,40,0,15,26,4,0,0,4,127,0,11,0,0,0,0,0,0,0,11,9,5,3,0,0,0,0,0,0,19,0,0,8,0,3,0,0,0,0,24,4,0,9,0,0,0,0,0,0,8,0,0,5,0,3,0,0,0,0,9,0,4,0,5,4,0,0,0,0,14,3,11,0,5,6,0,0,0,0,30,18,12,0,0,11,0,0,0,3,47,16,12,0,11,3,5,0,0,0,40,3,7,0,0,0,0,0,0,0,10
80101101704,0,4,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,3,7,0,3,6,0,0,0,0,25,3,3,0,6,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,12,9,0,0,0,3,66,3,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9,4,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,4,9,0,0,0,0,0,0,0,10,3,12,0,3,9,0,0,0,0,34,8,4,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5
80101101705,0,5,0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,5,3,6,0,0,6,0,0,0,0,16,3,9,0,3,3,0,0,0,0,15,0,0,0,0,5,4,0,0,0,6,0,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,6,6,14,4,0,0,3,69,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,9,0,8,0,3,6,0,0,0,0,13,11,13,4,4,3,0,0,0,0,29,3,7,0,6,6,0,0,0,0,28,0,5,0,0,3,4,0,0,0,9
80101101706,0,7,0,0,0,0,0,0,0,14,3,10,0,0,6,0,0,0,0,21,14,5,0,0,13,5,0,0,0,33,5,10,0,0,10,0,0,0,0,26,3,0,0,0,0,0,0,0,0,7,0,0,5,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,43,5,4,27,4,0,0,3,112,3,3,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,4,0,16,0,0,0,3,0,0,34,0,3,4,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,7,0,3,0,0,0,0,0,14,9,14,0,0,6,0,0,0,0,25,15,9,0,0,14,9,0,0,0,45,7,14,0,3,5,0,0,0,0,42,3,0,0,0,0,0,0,0,0,15
80101101707,0,8,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,5,6,4,0,4,4,0,0,0,0,24,0,6,0,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,4,10,21,0,0,3,0,86,3,7,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,19,0,3,14,0,0,0,0,0,0,19,0,0,6,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,9,6,0,4,13,0,0,0,0,28,0,14,0,10,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5
80101101708,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,7,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,12,0,3,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
80101101709,0,13,0,5,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,15,0,5,0,0,8,0,0,0,0,17,5,5,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,37,0,4,14,0,0,3,6,71,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,15,0,4,8,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,13,0,5,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,10,3,8,0,0,7,0,0,0,0,24,8,10,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
80101101802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101805,3,20,0,3,0,0,0,0,0,30,0,5,0,4,0,0,0,0,0,9,12,17,0,0,8,0,0,3,3,52,4,8,0,7,5,0,0,0,0,23,0,11,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,70,5,18,23,7,4,5,6,160,0,7,0,0,4,3,0,0,0,21,3,25,7,4,3,0,3,0,0,51,0,20,6,0,0,0,0,6,0,31,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,32,0,4,5,0,0,0,6,46,0,9,0,0,0,0,0,0,0,17,15,33,3,9,20,8,0,12,3,98,10,12,0,11,4,0,0,0,0,39,3,9,0,3,0,0,0,0,0,14
80101101806,0,8,0,4,0,0,0,0,0,15,0,6,0,7,0,0,0,4,0,17,9,0,0,3,5,5,0,3,0,23,0,13,0,0,0,0,0,0,0,24,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,38,0,18,11,7,0,9,0,98,4,5,0,0,0,0,0,0,0,8,5,4,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,22,0,9,0,5,0,0,0,4,0,27,6,6,6,3,9,4,0,8,0,46,8,15,0,6,0,0,0,3,0,33,0,3,5,0,0,0,0,0,0,6
80101101807,0,24,0,9,0,0,0,0,0,36,0,6,0,4,6,0,0,0,0,11,5,17,0,3,13,0,0,0,0,42,4,14,0,9,3,0,0,0,0,35,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,80,5,24,26,3,0,5,3,168,0,4,0,0,4,0,0,0,0,11,4,11,3,0,4,0,0,0,0,31,3,11,4,0,4,0,0,0,0,25,0,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,24,0,7,0,4,0,0,0,42,0,10,0,4,6,0,0,0,0,15,14,35,4,9,16,3,5,4,0,82,8,31,0,8,10,0,0,5,0,65,5,3,4,0,0,0,0,0,0,16
