SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
80104103919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,0,0,0,0,20,26,17,20,14,7,3,0,0,0,87,0,0,3,0,0,0,0,0,0,5,27,22,28,29,17,6,5,5,0,134,0,0,0,5,0,0,6,3,0,10,3,0,10,8,8,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,7,10,4,0,0,0,0,25,49,23,32,41,23,4,6,0,0,177
80104103920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,16,5,44,8,7,4,0,0,0,84,0,0,7,0,0,0,0,0,0,7,18,5,55,13,8,4,0,0,0,104,0,0,0,0,0,0,0,0,0,7,0,0,7,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,14,27,11,83,21,4,3,5,0,0,155
80104103921,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,20,12,76,34,3,4,5,0,0,147,5,0,3,0,0,0,0,0,0,8,28,12,93,44,8,10,3,6,0,194,0,0,0,0,0,0,0,6,0,4,0,0,12,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,4,0,13,0,0,6,3,0,0,0,0,0,9,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,10,3,6,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,5,4,12,4,0,0,0,0,0,20,45,23,133,74,15,9,5,0,0,299
80104103922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,5,4,6,3,0,0,0,0,21,43,18,31,35,23,12,3,0,0,160,0,4,0,0,0,0,0,0,0,11,57,28,40,53,30,12,5,0,0,224,0,0,4,4,7,0,0,0,0,16,9,4,0,5,4,0,0,5,0,27,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,14,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,8,5,8,12,3,3,0,0,0,38,104,48,52,76,44,12,0,0,0,331
80104103923,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,16,57,14,24,40,27,5,4,0,0,166,0,0,10,0,4,0,0,0,0,15,63,26,35,53,45,14,13,5,0,246,0,0,0,0,4,5,5,3,0,16,10,4,4,4,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,11,4,0,0,23,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,9,3,9,4,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,3,0,0,0,32,117,33,41,78,69,7,5,0,0,346
80104103924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,15,52,15,17,26,20,9,0,0,0,137,4,0,3,4,0,0,0,0,0,15,61,23,22,42,28,12,6,3,0,206,0,0,3,0,5,0,3,0,0,13,11,11,4,4,7,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,10,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,6,5,0,7,6,4,0,0,0,30,90,42,39,57,40,20,3,0,0,294
80104103925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,4,3,0,0,22,44,25,16,32,19,3,4,0,0,143,0,4,0,4,0,0,0,0,0,8,46,33,26,43,37,16,10,4,0,214,0,0,0,0,0,4,0,0,0,9,4,0,7,4,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,12,3,6,6,3,0,0,31,92,40,37,75,39,13,6,0,0,301
80104103926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,9,6,6,26,11,0,0,0,0,0,56,0,0,0,0,0,3,0,0,0,5,6,10,38,23,4,7,5,0,0,93,0,0,0,0,0,0,0,0,0,6,0,0,11,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,17,12,51,31,0,3,0,3,0,116
80104103927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,17,52,23,59,36,24,9,0,0,0,196,8,3,3,4,0,5,0,0,0,16,56,31,64,53,36,18,7,7,0,270,0,0,0,0,4,3,5,0,0,10,0,5,4,4,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,8,4,8,7,0,0,0,0,27,113,59,101,84,48,22,7,4,0,435
80104103928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,15,29,16,12,22,12,6,4,0,0,98,0,0,0,0,0,0,0,0,0,4,30,23,15,33,11,15,4,0,0,133,0,0,0,5,3,4,0,0,0,9,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,3,6,4,5,3,9,6,0,0,24,62,27,24,38,24,16,0,0,0,201
80104103929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,13,18,18,48,20,5,4,0,0,0,100,0,0,3,0,0,0,0,0,0,5,18,24,60,24,9,8,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,0,0,0,0,17,41,30,98,48,11,5,0,0,0,229
80104104001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,10,11,3,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,0,0,24,42,28,64,42,11,14,4,0,0,213,9,0,3,0,4,3,0,0,0,18,48,49,95,54,25,20,12,4,0,306,0,0,0,3,10,0,4,0,0,21,10,10,13,6,4,0,0,0,0,43,0,0,4,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,15,0,0,0,0,0,4,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,4,14,20,5,3,4,0,0,0,54,0,0,0,0,0,0,0,0,0,3,4,4,9,4,8,8,3,0,0,48,83,80,159,85,42,20,4,0,0,477
80104104002,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,4,0,20,21,19,18,14,17,16,9,0,0,121,0,0,0,0,0,0,0,4,0,9,17,32,25,20,29,27,17,8,0,183,0,3,0,0,5,15,3,3,0,30,0,7,0,3,7,5,0,0,0,25,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,4,3,0,7,11,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,5,4,0,29,39,35,29,24,44,32,18,3,0,227
80104104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,35,18,19,27,19,6,5,0,0,126,3,0,4,0,0,0,0,0,0,8,43,26,28,33,24,8,17,6,0,187,0,0,0,6,0,9,6,5,0,25,4,8,3,3,8,0,0,0,0,29,0,0,0,0,3,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,11,9,8,3,5,3,0,0,31,0,0,0,0,0,0,0,3,0,6,0,4,0,8,5,3,0,0,0,26,82,30,42,60,36,16,10,0,0,275
80104104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,14,16,21,15,7,5,0,0,104,0,4,0,0,3,0,0,0,0,14,33,26,24,29,23,11,4,9,0,159,0,0,0,3,5,0,7,4,0,20,0,0,5,0,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,6,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,5,3,10,4,0,0,0,19,48,31,42,43,26,10,6,0,0,207
80104104007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,10,4,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,3,3,8,0,3,4,0,0,27,53,24,24,36,21,10,7,0,0,174,0,4,0,3,0,0,0,0,0,13,62,42,44,45,37,17,21,0,3,264,0,0,5,0,5,4,10,4,0,19,7,3,8,7,5,5,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,0,0,17,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,3,4,9,10,6,11,5,0,0,0,39,0,0,0,0,0,0,0,0,0,0,10,3,7,10,13,4,4,0,0,49,89,49,61,63,50,22,8,0,3,351
80104104008,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,9,10,8,0,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,5,3,8,5,0,0,0,0,19,54,34,20,28,36,8,4,0,0,181,0,0,3,0,4,0,0,0,0,6,59,48,35,44,55,19,6,0,0,269,0,0,0,0,7,9,4,0,0,26,6,4,12,4,11,4,0,0,0,39,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,16,0,0,0,0,0,5,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,17,17,11,12,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,4,4,12,6,7,6,4,0,0,46,98,63,53,63,66,21,7,0,0,373
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,4,7,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,7,0,0,0,14,31,11,15,28,13,3,3,0,0,103,0,0,0,0,0,0,0,0,0,4,31,12,18,40,26,11,13,3,0,155,0,0,0,5,3,3,4,0,0,19,9,3,0,5,3,0,0,0,0,26,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,16,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,0,0,5,0,3,4,12,4,6,3,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,7,0,0,0,24,56,26,24,53,27,8,6,6,0,195
80104104014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,13,39,19,32,16,20,8,3,0,0,144,3,0,0,0,0,0,0,0,0,4,43,26,36,26,26,14,14,5,0,193,0,0,3,0,4,4,4,4,0,17,4,11,4,4,3,3,4,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,3,5,0,0,0,30,0,0,0,0,0,0,4,0,0,4,0,4,3,0,3,3,4,0,0,18,59,40,62,39,47,24,7,3,0,273
80104104015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,3,0,0,17,25,22,22,22,22,13,0,4,0,133,0,0,4,0,4,0,0,0,0,10,36,27,28,28,39,23,15,10,0,200,0,0,0,0,4,4,5,3,0,20,0,5,6,3,5,3,0,0,0,24,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,3,0,0,26,72,38,41,40,38,26,13,4,0,269
80104104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,3,0,0,0,12,36,12,40,23,12,3,3,6,0,137,0,0,0,5,3,0,0,0,0,6,40,22,44,32,16,10,3,3,0,183,0,0,0,0,4,3,0,0,4,14,0,5,4,4,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,15,0,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,4,4,4,0,0,0,35,0,0,0,0,0,0,0,0,0,5,3,3,3,3,4,3,0,0,0,18,67,39,83,59,23,7,3,6,0,290
80104104018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,13,8,3,7,4,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,8,9,14,21,16,9,3,6,5,0,76,0,0,0,3,0,0,3,0,0,7,3,3,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,9,3,6,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,4,0,0,23,20,9,12,13,4,0,0,0,0,64
80104104019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,7,5,3,14,10,10,4,0,0,62,0,0,0,0,0,0,0,0,0,3,14,9,8,16,17,13,4,11,0,90,0,0,0,0,0,4,3,4,6,13,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,13,29,28,20,26,28,18,10,0,0,157
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,3,0,5,10,6,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,6,3,0,0,0,0,17
80104104022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,11,7,8,45,8,3,0,0,0,0,81,0,0,0,0,0,0,0,0,0,6,7,13,53,18,12,10,4,5,0,116,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,3,0,0,0,20,22,25,86,29,12,4,0,0,0,177
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
