SA1_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
80101100301,0,8,0,0,0,0,0,0,11,6,16,6,0,0,0,0,0,29,0,4,4,0,0,0,0,0,14,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,15,4,4,3,0,0,0,34,9,18,7,0,0,0,0,0,32,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,20,74,37,5,10,8,4,0,151,4,8,4,0,0,0,0,0,12,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,16,0,0,6,0,0,3,0,0,11,3,15
80101100304,9,13,3,0,3,0,0,0,25,3,26,14,7,0,0,0,0,54,0,14,10,3,3,3,0,0,35,0,0,6,3,0,0,0,0,9,0,0,0,0,0,3,0,0,3,3,6,4,5,0,0,0,0,17,0,4,0,0,0,0,0,0,7,3,15,14,5,8,0,0,0,53,7,25,9,3,0,0,0,0,48,0,7,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,22,32,112,72,35,25,14,4,0,292,5,12,4,0,0,0,0,0,22,0,3,6,5,0,0,0,0,13,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,17,9,3,0,0,0,0,36,0,10,8,8,0,0,0,0,26,7,24
80101100306,0,5,0,0,3,0,0,0,4,7,13,6,0,3,0,0,0,18,0,3,3,4,5,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,14,12,4,0,4,0,3,32,4,8,5,3,0,6,0,0,26,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,48,22,10,6,12,3,3,125,0,5,7,0,3,4,0,0,15,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,3,0,0,0,13,0,5,3,3,0,0,3,0,15,0,10
80101100307,0,5,0,0,0,0,0,0,9,9,3,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,16,0,0,5,0,0,0,4,0,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,15,30,18,9,7,0,4,0,84,0,9,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,7,0,0
80101100308,6,7,0,0,0,0,0,0,11,10,14,0,0,0,0,0,0,26,6,14,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,0,15,0,4,0,0,0,0,0,0,3,11,15,0,0,0,0,0,0,22,8,8,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,7,5,0,0,0,0,0,0,12,59,77,8,3,0,0,0,3,157,8,3,0,0,0,0,0,0,19,12,7,3,0,0,0,0,0,19,0,3,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,32,6,0,0,0,0,0,0,40,13,3,0,0,0,0,0,0,13,28,9
80101100309,0,0,0,0,0,0,0,0,10,0,7,3,4,0,0,0,0,7,0,5,3,0,4,0,0,0,9,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,17,3,3,6,6,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,41,16,12,10,8,0,0,93,0,8,0,4,0,0,0,0,9,0,4,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,0,0,0,0,0,0,22,0,6,0,3,0,0,0,0,12,3,12
80101100310,0,5,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,9,0,4,4,3,0,3,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,4,3,7,0,0,0,0,0,12,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,17,14,15,9,5,0,0,79,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,6
80101100311,0,4,0,0,3,0,0,0,10,0,5,0,0,3,0,0,0,12,0,5,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,0,6,0,3,3,0,0,0,10,0,4,3,6,0,3,5,0,25,6,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,30,9,7,11,8,6,0,87,0,0,0,0,3,0,0,0,6,0,4,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,3,0,13,3,12
80101100312,3,4,3,0,4,0,0,0,16,3,11,12,6,3,0,0,0,43,0,11,0,3,9,7,5,0,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,3,0,0,5,0,0,0,8,0,3,0,0,0,0,0,0,12,3,22,11,6,8,4,0,0,50,0,8,4,0,3,0,0,0,21,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,25,62,41,25,31,15,10,0,200,4,0,3,0,5,0,0,0,15,0,9,4,0,4,0,0,0,20,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,9,4,8,3,5,0,0,30,0,0,0,3,0,6,0,0,14,4,18
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,4,0,0,0,24,14,5,5,0,4,0,7,5,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
80101100315,0,0,0,0,0,0,0,0,7,4,3,4,3,0,0,0,0,25,0,3,3,9,6,4,4,0,27,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,0,0,14,4,0,0,0,3,9,7,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,10,8,22,15,26,17,28,17,4,132,0,4,4,0,0,3,0,0,12,0,4,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,3,0,0,13,0,7,0,3,0,5,9,0,20,3,7
80101100316,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,5,3,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,6,11,0,0,0,3,0,5,4,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,7,0,0,4,13,5,13,24,28,88,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,0,0,0,3,5,3,8,10,26,0,0
80101100317,4,4,0,0,0,0,0,0,13,9,21,4,0,0,0,0,0,32,0,4,0,0,0,0,0,0,8,3,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,13,0,6,0,0,0,0,0,0,10,3,29,6,0,0,0,0,0,38,5,11,3,0,0,0,0,0,20,3,5,0,0,0,0,0,0,8,0,7,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,32,105,25,3,4,5,0,0,174,0,7,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,9,30,0,0,0,0,0,0,34,3,10,0,0,0,0,0,0,16,6,24
80101100318,0,0,0,0,3,6,7,0,12,0,0,3,4,8,4,0,0,14,0,3,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,5,3,11,0,0,20,0,0,0,7,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,8,12,18,16,26,8,0,89,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,9,0,0,0,0,3,0,0,0,11,0,0
80101100319,0,4,0,0,0,8,0,0,10,4,5,0,0,4,0,0,0,15,0,0,0,0,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,18,0,4,4,0,5,6,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,9,21,14,7,20,16,4,0,93,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,16,0,0,5,0,0,7,5,0,15,0,0
80101100320,0,6,4,0,0,0,0,0,10,0,5,8,0,0,0,0,0,11,3,9,9,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,8,8,4,0,0,0,26,5,6,21,5,0,0,0,0,39,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,15,49,48,22,0,0,0,0,133,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,0,0,0,0,0,25,0,4,3,0,0,0,0,0,8,0,8
80101100321,0,3,0,0,0,0,0,0,9,3,9,3,4,0,0,0,0,15,0,5,7,8,0,0,0,0,17,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0,33,0,15,13,8,5,0,0,0,35,0,8,5,0,0,0,0,0,4,3,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,0,19,13,85,37,17,4,5,0,0,171,0,5,0,3,0,0,0,0,11,0,7,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,12,6,0,0,0,0,0,17,0,4,0,0,0,0,0,0,7,4,20
80101100322,0,5,3,0,0,0,0,0,14,0,15,7,0,0,0,0,0,18,3,12,8,3,0,0,0,0,22,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,6,4,12,11,0,0,0,0,0,31,0,11,6,4,0,0,0,0,28,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,69,34,9,8,3,0,0,137,4,9,3,0,0,0,0,0,15,0,8,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,19,0,4,0,0,4,0,0,0,13,7,17
80101100401,0,0,0,0,0,0,0,0,3,0,4,0,3,5,0,0,0,7,6,4,0,0,5,0,0,0,14,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,13,9,12,0,0,0,57,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
80101100402,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0,3,0,8,0,5,3,5,26,0,6,6,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,4,9,0,4,0,0,18,0,7,3,0,3,3,0,0,17,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,28,24,28,7,15,5,5,117,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,4,0,0,11,0,0,3,4,0,3,0,0,15,4,4
80101100403,0,0,0,0,0,0,0,0,3,0,3,4,0,5,0,0,0,15,0,3,3,3,0,0,4,0,17,5,4,8,4,0,0,0,0,20,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,11,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,24,33,16,11,4,5,0,104,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,13,0,3,3,3,5,0,0,0,17,0,0
80101100404,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,9,0,0,7,0,0,17,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,18,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,0,0,0,0,9,7,18,28,17,4,12,6,0,82,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,6,0,0,6,0,0,6,0,10
80101100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,8,5,4,3,0,29,0,6,3,3,0,4,0,0,13,0,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,4,0,6,5,0,0,3,0,0,19,0,3,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,0,0,8,8,28,24,15,14,12,4,0,107,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,5,0,3,0,0,0,12,0,9
80101100406,0,0,3,0,0,0,0,0,4,5,6,3,0,0,0,0,0,13,4,10,3,3,5,3,0,0,25,4,4,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,4,3,3,0,0,0,15,0,0,0,4,5,0,0,0,8,0,0,3,0,0,0,0,0,4,0,5,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,4,4,0,0,0,0,23,17,45,23,21,23,12,6,0,139,0,4,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,5,0,6,3,0,0,19,3,3,7,0,0,0,0,0,21,0,10
80101100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,9,12,12,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,5,0,4,0,0,0,14,0,0
80101100409,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,3,0,9,4,0,0,0,17,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,4,0,0,16,0,25,23,12,9,11,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,8,0,6
80101100501,0,3,0,0,0,0,3,0,12,0,0,6,0,0,0,0,0,6,0,0,0,5,0,3,0,0,10,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,4,0,0,3,3,3,0,0,0,13,0,10,7,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,16,23,12,7,11,6,0,85,0,0,5,0,0,0,3,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0
