SA1_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
80104103616,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,7,0,0,5,3,0,13,0,0,0,0,0,0,0,10,7,9,17,8,0,35,5,3,4,5,0,0,18,0,0,17,7,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,6,36,33,12,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,8,0,16,0,0,0,0,0,0,0,3,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,5,10,0,7,3,4,0,28,0,0,0,0,0,0,0,22,11,20,24,7,0,84,10
80104103617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,9,7,5,17,10,0,0,38,0,0,3,0,0,0,6,0,0,8,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,16,7,29,17,17,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,15,3,0,4,0,4,0,9,13,5,26,16,16,0,80,3
80104103618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,16,4
80104103702,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,3,0,10,0,6,0,24,3,0,8,0,0,0,18,4,0,3,11,3,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,17,8,37,20,14,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,3,4,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,6,11,0,0,0,25,0,0,0,0,0,0,0,13,0,27,5,9,0,51,10
80104103703,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,16,0,0,3,0,0,0,6,5,3,13,0,3,0,32,4,6,7,0,6,0,17,11,0,8,0,3,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,27,16,50,16,17,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,9,0,17,3,0,0,0,0,0,3,4,0,9,3,0,0,17,0,0,3,4,4,0,10,0,0,4,0,0,0,3,0,0,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,10,0,19,5,3,0,37,0,0,5,0,0,0,3,17,4,27,11,10,0,70,8
80104103704,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,14,0,0,0,0,0,0,0,9,3,14,9,5,0,37,5,3,0,0,0,0,13,3,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,27,7,39,17,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,7,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,11,3,10,7,3,0,36,0,0,0,0,3,0,4,24,9,24,18,12,0,93,6
80104103705,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,3,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,13,4,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,7,4,8,6,7,0,21,6
80104103706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,10,0,0,0,0,0,0,0,6,4,13,4,3,0,27,7,0,3,0,4,0,16,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,29,3,9,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,4,0,0,25,0,0,0,0,0,0,0,12,8,18,9,10,4,61,13
80104103707,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,7,0,3,9,3,12,5,0,0,30,3,0,3,0,0,0,10,0,0,3,9,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,7,36,13,13,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,5,0,3,6,6,24,12,7,0,58,3
80104103708,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,0,4,6,4,34,8,8,0,53,4,0,4,0,0,0,8,4,0,5,3,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,54,16,16,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,0,4,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,13,8,10,6,0,0,28,0,0,0,0,0,0,8,29,7,43,12,18,0,111,8
80104103709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104103710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,7,7,0,0,16,0,0,0,0,0,0,5,11,0,17,3,3,5,36,8,0,5,0,0,0,10,0,5,9,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,28,9,46,17,10,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,4,5,0,0,11,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,3,0,0,0,11,0,0,0,0,0,0,4,10,0,16,4,4,4,39,0,0,0,0,0,0,5,28,4,28,10,6,5,87,13
80104103711,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,17,0,0,0,0,0,0,0,12,8,29,3,5,0,55,6,4,13,3,5,0,29,7,3,8,4,4,4,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,18,71,16,11,4,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,8,3,22,0,0,0,0,0,0,0,6,0,12,4,0,0,13,4,0,5,5,3,0,13,0,0,0,0,0,0,3,0,0,5,3,0,0,6,4,0,0,0,0,0,7,0,0,0,0,0,0,0,13,5,16,3,0,0,36,0,0,9,0,0,0,10,30,11,42,18,5,0,111,3
80104103712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,6,0,11,3,0,0,22,0
80104103713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,9,0,11,9,9,0,29,0,0,9,5,3,0,13,7,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,24,13,11,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,9,0,0,6,0,0,0,0,8,0,6,0,3,0,14,0,0,0,0,0,0,0,15,3,23,11,10,0,67,4
80104103714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,5,6,0,7,0,0,0,13,0,0,4,0,0,0,3,9,3,13,5,5,0,33,7,0,5,0,0,0,16,9,0,8,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,40,7,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,5,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,4,0,7,10,6,16,3,0,0,30,0,0,0,3,0,0,5,17,8,24,6,10,0,60,14
80104103804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,3,0,18,0,0,0,0,0,0,0,9,5,10,8,5,0,35,3,0,10,0,0,0,14,0,6,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,13,45,13,16,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,6,0,0,3,8,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,8,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,12,0,5,0,24,0,0,0,0,0,0,0,27,11,26,10,11,0,82,4
80104103805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,6,0,3,0,6,10,0,14,7,3,0,32,0,0,3,4,0,0,12,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,5,36,19,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,4,3,0,6,0,0,0,0,0,0,3,0,0,4,4,0,0,9,0,0,0,0,6,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,6,0,11,0,5,0,25,0,0,5,0,3,0,3,12,4,25,13,8,0,56,3
80104103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,12,4,5,3,30,0,6,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,25,6,11,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,10,5,0,0,23,0,0,0,0,0,0,0,21,5,19,7,9,3,58,8
80104103807,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,6,0,0,0,0,0,0,0,9,0,10,3,4,0,24,3,0,0,0,0,0,12,5,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19,3,30,9,8,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,5,7,0,0,23,0,0,0,0,0,0,3,17,0,22,6,5,3,51,5
80104103808,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,10,4,14,8,3,0,35,6,0,11,0,0,0,17,4,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,8,34,8,12,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,8,0,9,0,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,0,0,3,0,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,7,0,14,0,0,0,19,0,0,3,0,0,0,3,24,4,25,6,3,0,69,6
80104103809,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,6,0,21,5,4,0,32,3,0,0,0,0,0,6,0,7,4,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,10,32,12,7,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,23,0,0,0,0,0,0,3,21,0,31,10,6,0,57,4
80104103810,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,0,0,0,16,0,0,0,0,0,0,0,7,0,11,6,3,4,29,0,0,11,0,0,0,14,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,38,12,9,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,3,14,0,5,0,21,0,0,0,0,0,0,4,19,9,21,10,3,4,65,0
80104103811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,6,5,6,0,5,0,24,8,0,3,0,0,0,10,4,0,4,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,24,8,9,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,9,0,8,0,0,0,12,0,0,0,0,0,0,4,15,5,12,4,5,0,46,9
80104103812,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,5,0,0,13,0,0,0,0,0,0,0,4,3,15,3,3,0,35,0,0,6,0,0,0,13,8,0,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,15,8,58,21,10,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,7,4,3,0,19,0,0,0,0,0,0,0,5,0,6,0,0,0,24,0,0,5,8,0,0,13,0,0,3,0,0,0,9,0,0,3,3,0,0,5,0,0,5,0,0,0,7,0,0,0,0,0,0,6,3,7,17,5,3,0,30,0,0,0,4,0,0,4,25,5,28,14,6,0,82,4
80104103813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,3,9,3,15,0,4,0,31,3,0,0,0,0,0,14,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,36,5,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,3,0,21,0,0,0,0,3,0,6,22,8,24,9,7,0,63,6
80104103814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,3,3,8,4,7,0,20,4,0,5,0,0,0,4,4,0,3,0,0,0,12,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,24,8,4,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,4,0,0,0,20,0,0,0,0,0,0,0,13,11,12,9,3,0,58,10
