SA1_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
80101100503,0,0,0,0,0,3,0,0,0,9,0,6,0,0,4,5,0,0,0,15,0,13,0,0,5,0,0,3,0,28,3,9,0,3,4,0,0,0,0,22,15,30,0,4,7,0,0,0,0,53,0,11,3,0,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,70,15,8,16,16,0,7,4,167
80101100504,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,12,16,0,3,4,0,0,0,0,45,17,25,3,0,6,0,0,4,3,61,10,23,0,0,5,0,0,0,3,45,10,9,5,0,8,0,0,0,0,35,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,78,8,20,27,5,0,12,4,197
80101100505,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,0,0,0,15,13,21,7,3,3,0,0,0,0,49,18,22,4,7,5,0,0,0,0,62,8,19,0,4,5,0,0,0,3,42,0,8,0,7,3,0,0,0,0,14,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,85,11,17,26,4,0,8,7,198
80101100506,0,0,0,0,0,0,0,0,0,4,0,5,5,6,0,0,0,0,0,13,0,9,0,0,4,0,0,0,0,9,0,10,0,6,0,0,0,0,0,12,5,14,0,5,0,0,0,0,0,26,5,6,0,7,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,5,10,11,6,3,0,3,98
80101100507,0,3,0,0,0,0,0,0,0,3,0,4,0,5,0,3,0,0,0,15,4,9,0,0,5,0,0,0,0,27,17,11,0,0,0,0,0,0,0,33,15,28,5,0,6,0,0,0,0,49,5,12,3,0,0,0,0,0,0,24,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,66,11,8,16,9,0,0,0,167
80101100508,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,17,10,9,0,0,0,0,0,0,0,23,10,21,0,0,3,0,0,0,0,37,5,7,0,0,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,3,7,12,0,0,5,0,111
80101100509,0,0,0,6,0,3,0,6,0,15,0,0,3,3,0,5,0,0,0,13,8,20,3,9,6,0,3,9,0,56,17,25,0,12,3,0,3,10,0,66,25,14,7,0,7,5,0,0,0,58,4,15,4,0,5,0,0,0,0,26,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,71,15,24,29,11,6,19,0,234
80101100602,0,0,0,0,0,0,0,0,0,6,0,0,3,5,3,0,0,0,0,13,0,0,3,0,0,5,0,3,0,14,5,6,3,4,8,0,0,0,0,28,3,8,8,0,3,0,0,0,0,23,4,5,0,3,10,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,14,10,23,7,5,8,4,112
80101100604,0,0,0,0,0,0,0,4,0,9,0,0,3,0,4,0,0,0,0,14,3,12,9,8,10,0,0,0,0,35,4,20,8,11,10,7,0,0,0,57,4,7,4,4,9,0,0,6,0,33,5,8,0,7,3,0,0,3,4,20,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,43,22,29,33,9,5,15,11,175
80101100605,0,0,0,3,0,4,0,0,0,20,0,0,5,4,0,0,0,0,0,5,3,5,5,4,9,0,0,0,0,31,15,27,9,9,15,0,0,4,0,85,12,13,3,0,12,0,0,5,0,53,9,3,3,3,7,0,0,0,0,26,0,5,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,56,32,21,50,5,3,8,4,229
80101100606,0,0,4,3,0,0,0,5,0,13,0,0,0,4,4,0,0,0,0,14,9,8,4,0,5,0,0,0,0,30,21,15,8,4,13,0,0,0,0,67,11,8,3,3,9,3,4,5,0,40,0,3,4,0,4,5,0,3,0,19,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,19,20,31,13,10,19,5,189
80101100607,0,0,0,5,0,4,0,0,0,12,0,0,3,0,10,4,0,0,0,14,9,14,4,5,7,4,0,0,0,38,13,17,8,0,9,0,4,3,0,56,16,23,6,10,11,3,5,0,0,79,8,6,0,6,7,0,0,3,0,36,0,5,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,62,20,26,44,13,11,9,3,236
80101100608,0,0,0,0,0,8,0,5,0,18,0,4,7,3,0,0,0,0,0,21,6,17,10,5,6,0,4,0,0,47,17,20,12,3,11,0,5,3,0,63,10,14,10,4,16,7,0,0,0,55,6,5,0,3,16,0,4,6,0,41,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,38,25,49,18,8,15,3,250
80101100609,0,0,9,3,0,0,0,3,0,18,5,4,0,3,3,5,0,3,0,25,5,4,0,4,7,0,0,0,0,23,6,19,13,5,3,0,0,3,0,51,9,18,14,3,10,4,0,3,0,51,8,0,4,0,10,0,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,42,21,35,9,8,14,0,199
80101100610,0,0,0,3,0,7,0,3,0,15,0,5,3,3,3,5,0,0,0,23,3,7,7,13,4,0,0,0,0,40,12,10,10,8,5,0,0,3,3,49,11,12,3,13,10,0,6,0,0,53,3,11,3,4,13,0,0,8,0,36,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,31,43,40,8,4,10,4,225
80101100611,0,0,0,0,0,4,0,0,0,4,6,0,3,4,3,3,0,0,0,19,14,16,17,3,12,3,0,5,0,61,10,19,8,9,9,0,0,4,0,60,8,14,6,3,12,3,4,0,0,56,0,7,3,5,8,4,4,7,0,37,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,40,23,40,18,10,14,4,242
80101100612,0,0,0,6,0,3,0,3,0,24,4,3,10,8,3,3,0,0,0,34,8,13,14,9,10,4,0,7,0,67,5,17,8,12,15,8,0,0,0,60,15,22,5,6,20,7,5,0,0,94,4,12,0,7,15,0,0,5,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,71,40,42,62,23,7,24,3,321
80101100613,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,0,13,3,6,3,5,4,0,0,0,0,27,10,14,5,3,3,0,0,0,0,40,6,11,4,3,12,0,0,0,0,32,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,19,26,24,7,0,7,5,134
80101100614,0,0,0,5,0,6,0,0,0,16,0,4,3,6,0,3,0,0,0,20,4,5,3,0,0,3,0,3,0,29,14,22,9,0,7,3,4,0,0,54,6,19,6,6,7,5,0,0,0,51,4,4,4,4,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,33,22,31,14,7,13,3,196
80101100615,0,0,0,5,0,5,0,0,0,9,0,0,0,0,4,0,0,0,0,14,0,4,5,0,0,3,0,4,0,19,3,10,7,0,0,0,0,5,0,25,9,4,0,6,5,0,7,8,0,34,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,15,20,17,5,11,11,0,123
80101100616,0,0,3,4,0,9,0,0,0,19,0,0,3,6,0,4,0,5,0,19,7,9,8,4,11,0,0,0,0,49,12,30,10,6,15,4,0,3,9,90,18,17,10,7,19,4,7,0,3,80,4,6,4,0,5,0,7,0,0,22,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,59,38,34,54,24,9,12,13,289
80101100617,0,0,0,0,4,5,0,0,0,18,0,5,4,0,0,8,0,4,0,25,3,18,11,3,11,5,0,0,0,52,10,11,4,3,11,0,0,5,0,39,6,10,0,5,14,0,0,0,5,45,4,8,9,10,7,0,0,3,0,44,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,36,34,39,19,5,10,5,223
80101100618,0,0,3,0,0,4,0,3,0,13,0,0,4,0,5,0,0,0,0,16,0,8,5,0,4,0,0,3,0,26,8,21,8,11,10,4,0,0,0,63,6,10,3,3,8,0,4,0,0,41,5,0,3,0,10,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,23,25,29,11,12,9,0,177
80101100619,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,7,5,5,3,4,0,0,0,38,5,12,4,7,9,0,0,5,0,47,8,3,0,5,4,3,0,0,0,20,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,16,23,21,8,0,6,0,122
80101100620,0,0,3,0,0,4,0,0,0,13,0,4,0,3,5,0,0,0,0,16,10,9,4,4,4,0,0,0,0,30,8,24,4,3,8,0,0,5,0,56,14,13,0,0,12,0,0,3,0,45,0,4,0,0,4,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48,16,17,33,12,0,14,0,180
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,0,0,4,0,0,0,4,0,7,0,0,3,6,0,6,0,0,0,12,3,5,0,5,10,0,0,0,0,30,15,11,3,5,9,0,0,3,0,42,11,13,0,5,3,0,0,0,3,42,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,10,21,21,9,0,9,4,143
80101100623,0,0,0,5,0,10,0,0,0,12,0,0,3,0,3,0,0,0,0,11,0,10,9,3,6,0,0,3,0,35,6,16,8,4,4,4,0,7,0,52,15,12,10,4,10,6,0,6,0,52,3,4,0,4,11,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,23,18,35,19,0,17,4,190
80101100701,0,0,0,6,0,6,0,0,0,16,0,6,9,3,0,5,0,0,0,28,10,16,10,3,7,3,0,5,0,64,7,19,11,4,7,0,0,5,0,54,14,21,5,0,5,0,4,3,0,57,7,10,3,4,10,0,3,0,0,40,0,6,5,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,71,36,26,44,15,10,19,0,272
80101100702,0,0,0,0,0,9,0,0,0,11,0,0,0,5,0,3,0,3,0,16,3,3,5,0,3,0,0,6,0,28,3,9,0,0,4,0,0,0,0,17,9,29,0,0,11,3,0,0,0,49,5,4,0,6,6,0,3,0,0,18,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,49,7,13,25,22,5,8,0,150
80101100703,0,0,0,3,0,3,0,0,0,10,0,3,0,3,0,5,0,3,0,25,9,21,9,0,13,3,3,0,0,49,23,21,4,0,0,0,0,0,0,63,13,28,7,7,11,3,0,0,0,62,10,14,3,4,3,4,4,0,0,35,5,4,3,0,4,4,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,86,23,21,36,16,6,16,0,269
80101100704,0,0,0,4,0,3,0,0,0,8,0,0,3,0,0,0,0,0,0,12,0,8,3,6,5,4,0,0,0,23,6,8,0,0,5,0,0,8,0,31,3,7,0,6,5,0,0,0,0,23,6,4,0,0,0,0,0,0,0,17,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,14,19,13,13,0,4,0,113
80101100705,0,0,4,4,0,7,0,3,0,12,0,0,0,5,10,0,0,3,0,20,9,11,8,0,7,0,0,0,3,51,16,22,14,6,6,3,0,7,0,69,8,17,0,3,13,0,0,6,0,50,3,11,4,5,11,0,0,0,0,43,0,3,6,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,66,38,27,42,10,5,16,6,263
80101100706,0,0,0,3,0,3,0,0,0,9,0,6,0,4,0,4,0,4,0,12,11,26,13,8,12,3,4,0,3,74,8,21,6,3,8,0,0,8,0,54,10,15,6,7,4,0,0,0,0,39,0,3,0,0,3,0,5,0,0,15,0,0,6,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,64,26,28,32,15,13,11,6,221
80101100707,0,0,9,5,0,4,0,3,0,19,3,4,4,0,0,4,0,0,0,9,9,5,3,0,4,9,0,3,0,33,16,20,8,6,13,3,0,8,0,72,26,21,4,4,3,0,0,0,0,69,14,10,5,0,4,0,5,0,0,32,4,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,65,28,15,31,21,10,16,5,246
80101100708,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,10,18,11,3,11,0,0,0,4,57,9,13,8,3,9,0,0,4,0,59,0,9,3,0,8,0,0,0,0,25,3,3,0,0,3,0,0,0,0,7,4,0,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,25,16,27,9,5,10,4,170
80101100709,0,0,0,0,0,0,0,0,0,9,0,3,4,7,0,4,0,0,0,15,9,16,8,3,8,0,3,0,0,41,12,20,3,0,6,0,0,0,0,42,3,14,3,3,6,3,0,0,0,31,3,5,0,4,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,55,17,15,25,9,3,5,0,160
80101100710,0,0,0,3,0,0,0,3,0,7,6,5,7,7,5,3,0,0,0,20,3,21,12,8,11,0,0,0,4,57,10,24,6,3,4,5,0,0,0,54,11,11,0,7,5,0,0,0,0,38,3,8,3,5,0,0,0,0,0,27,0,3,0,0,0,0,5,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,74,33,29,21,9,5,11,9,220
80101100711,0,0,6,6,6,6,0,3,0,22,0,3,8,10,6,3,0,5,0,28,9,26,18,9,13,0,4,8,0,80,24,21,12,8,12,0,0,5,0,74,9,23,5,0,13,6,4,3,0,71,3,7,5,6,7,0,3,3,0,42,3,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,76,50,31,52,17,16,31,4,333
80101100712,0,0,0,5,0,7,0,7,0,27,5,3,3,4,4,0,0,0,0,21,0,18,8,4,4,0,0,0,0,40,11,18,3,0,11,5,0,0,0,59,17,14,4,3,10,0,0,9,0,61,7,10,0,0,3,0,3,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,67,25,15,37,12,6,22,6,230
80101100713,0,0,0,4,0,4,0,3,0,12,0,0,4,3,3,0,0,0,0,12,5,13,7,5,4,0,0,5,5,41,4,15,3,0,3,0,0,0,0,30,3,10,3,0,8,0,0,0,0,32,0,4,3,0,3,0,4,0,0,23,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,30,15,24,11,4,5,5,153
80101100714,0,0,0,4,5,4,0,4,0,13,0,0,0,0,4,3,0,0,0,11,3,9,8,3,5,0,0,4,0,30,4,17,0,0,6,0,0,0,0,30,8,12,3,8,14,4,0,0,4,40,4,3,5,0,8,0,0,0,0,23,0,5,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,19,14,39,11,5,10,4,160
80101100801,0,0,0,0,0,3,0,0,0,8,0,4,3,8,3,3,0,0,0,20,7,13,7,6,5,0,0,5,0,39,11,8,3,0,9,0,0,3,0,34,9,0,5,4,5,0,0,0,0,32,0,4,3,3,3,0,4,4,0,27,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,37,22,26,24,7,4,13,3,171
80101100802,0,0,0,0,0,5,0,0,0,12,0,5,0,3,0,3,0,0,0,19,4,16,10,4,5,4,0,0,0,49,14,19,8,0,9,0,6,7,0,72,8,16,3,8,6,6,5,0,0,49,0,9,3,0,11,0,0,5,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,68,25,24,37,15,12,13,9,235
80101100803,0,0,3,3,0,7,0,0,0,18,0,0,7,7,0,4,0,6,0,21,4,9,3,0,10,5,5,5,3,44,9,21,5,0,6,0,0,0,0,41,10,15,6,5,7,4,0,0,0,51,5,7,3,0,10,3,3,6,0,42,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,60,21,18,36,17,13,18,3,216
80101100804,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,6,0,3,0,21,11,10,3,5,4,3,7,7,0,52,3,9,4,4,7,0,0,3,0,30,0,0,0,8,10,0,0,4,0,22,0,9,0,6,4,0,0,5,4,23,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,17,22,24,16,4,21,4,156
80101100805,0,0,0,7,0,3,0,0,0,16,0,3,5,4,0,3,0,0,0,25,7,7,12,8,0,0,0,0,3,46,10,13,7,7,8,3,0,4,0,57,12,10,0,9,12,0,4,4,0,47,15,22,0,3,16,0,0,9,0,53,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,56,33,38,44,13,9,13,5,253
80101100806,0,0,0,0,0,3,0,0,0,10,0,0,4,4,0,0,0,0,0,13,8,9,10,0,7,0,0,8,0,32,12,14,4,0,3,0,0,0,0,34,6,13,3,7,9,0,0,0,0,32,12,12,0,3,10,0,3,0,0,36,4,5,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,18,19,30,5,6,6,5,170
80101100807,0,0,0,0,0,6,0,0,0,4,4,5,4,5,9,3,0,0,0,26,15,36,11,8,10,4,0,0,0,83,21,34,6,0,17,6,0,3,3,90,12,17,3,5,7,0,0,5,0,60,5,8,0,11,5,0,8,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,99,24,23,44,19,13,16,15,303
80101100808,0,0,0,0,0,0,0,4,0,4,0,0,0,10,5,7,0,0,0,29,11,21,15,9,15,3,0,9,0,73,4,18,9,8,3,4,0,4,0,50,0,9,0,5,0,0,0,0,0,18,0,4,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,51,19,36,32,17,7,16,4,195
80101100809,0,0,6,0,0,9,0,0,0,13,0,3,8,9,4,0,0,3,0,29,0,3,3,8,8,3,0,0,0,31,12,17,3,0,10,0,5,0,0,42,11,15,3,5,6,0,0,0,0,38,13,17,8,0,18,0,0,3,0,65,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,68,23,22,45,12,9,8,6,229
80101100810,0,0,0,0,0,3,0,3,0,11,0,3,4,0,3,3,0,0,0,16,4,19,0,6,7,0,0,3,0,41,6,24,6,8,9,0,0,0,0,54,8,13,4,6,12,0,0,0,0,42,0,7,0,6,9,0,3,0,0,22,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,18,20,36,9,5,8,6,185
80101100811,0,0,0,3,0,0,0,0,0,6,0,4,0,0,5,0,0,0,0,14,0,7,0,3,4,0,0,0,0,17,5,7,0,0,0,0,0,3,0,14,4,9,3,7,6,0,0,0,0,26,4,7,3,3,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,13,14,19,0,0,7,0,111
80101100812,0,0,0,4,0,8,0,3,0,13,0,7,10,3,3,4,0,0,0,24,7,16,4,5,3,7,0,4,4,47,3,22,3,3,3,3,5,0,7,51,6,8,3,4,6,0,0,3,5,38,3,3,3,4,9,3,0,3,0,25,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,25,19,25,22,8,15,14,205
80101100901,0,0,4,3,0,9,0,0,0,15,0,0,3,3,4,5,0,0,0,11,10,6,10,3,11,0,5,5,0,49,8,13,7,4,0,0,0,6,0,44,10,9,5,5,10,3,3,4,0,38,4,4,5,5,3,6,0,0,0,28,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,28,27,31,16,9,12,0,196
80101100902,0,0,3,6,0,5,0,0,0,10,3,0,0,4,0,0,0,0,0,16,3,10,9,0,0,3,3,0,0,36,3,9,0,0,3,0,0,0,0,29,7,11,4,0,4,0,0,0,5,29,5,5,0,0,5,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,20,12,22,14,9,6,5,159
80101100903,0,0,6,4,0,0,0,0,0,14,0,0,3,0,0,6,0,0,0,16,3,22,15,7,8,5,6,0,0,68,10,24,5,11,8,0,3,6,0,58,4,12,5,3,11,3,0,0,0,46,5,11,10,0,5,0,0,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,33,24,38,13,8,7,0,233
80101100904,0,0,0,3,5,3,0,4,0,15,4,4,3,5,0,4,0,0,0,21,8,9,10,6,5,4,0,6,0,35,12,15,3,4,9,0,0,0,0,40,11,17,5,3,7,0,0,0,0,43,8,15,0,0,8,0,0,0,0,35,0,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,60,20,16,33,18,0,6,0,202
80101100905,0,0,5,4,0,3,0,4,0,14,0,0,3,9,6,0,0,0,3,21,3,11,6,12,4,0,5,3,0,42,12,17,11,3,7,0,0,0,0,50,10,22,6,6,7,0,0,0,0,52,6,9,0,3,0,0,0,0,0,21,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,65,24,34,29,11,7,8,6,203
80101100906,0,0,0,3,0,6,0,6,0,12,0,4,6,3,3,0,0,0,0,19,9,17,6,3,0,0,0,3,0,43,18,24,10,7,11,3,0,0,0,64,10,17,9,0,10,4,0,4,0,56,5,13,5,0,7,0,0,0,0,39,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,78,37,23,35,14,0,16,4,246
80101100907,0,0,0,0,0,0,0,4,0,8,0,3,5,0,4,5,0,0,0,15,0,3,9,7,0,0,0,0,0,23,3,14,6,0,9,5,0,4,0,39,7,0,5,0,10,0,0,3,0,25,0,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,21,10,24,10,9,18,0,133
