SA1_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
80109110010,0,0,0,0,0,0,0,0,0,0,7,23,19,16,23,35,3,17,0,150,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,5,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,10,0,0,0,4,0,7,0,15,0,4,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,5,12,0,5,0,40,0,0,0,0,0,0,0,0,0,3,7,0,3,13,23,29,9,14,0,100,0,4,6,6,3,0,0,5,0,30,0,4,4,8,8,12,3,0,0,32,0,4,0,0,0,0,0,0,0,3
80109110011,0,0,0,0,0,0,0,0,0,0,0,3,10,5,13,10,4,6,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,6,8,3,0,45,0,3,4,0,5,0,0,0,0,14,0,3,7,0,0,4,4,0,0,16,0,0,0,0,0,0,0,0,0,5
80109110012,0,0,0,0,0,0,0,0,0,8,7,22,20,6,18,22,7,9,0,112,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,15,0,0,0,0,3,0,0,0,0,3,0,3,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,11,4,5,0,27,0,4,0,0,0,0,0,0,0,7,0,0,8,3,17,28,10,12,0,75,0,4,3,6,3,0,5,0,0,25,0,0,0,4,6,6,4,4,0,24,0,0,0,0,0,0,0,0,0,4
80109110013,0,0,0,0,0,0,0,0,0,8,0,5,14,14,29,17,3,7,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,5,0,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,17,0,0,0,0,5,0,0,0,0,9,0,0,0,4,16,10,0,3,0,34,0,0,5,4,0,0,0,0,0,13,0,3,8,8,16,4,3,4,0,42,0,0,0,0,0,0,0,0,0,4
80109110014,0,0,0,0,0,0,0,0,0,0,4,10,8,0,9,12,0,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,11,0,0,0,4,0,0,0,0,0,7,0,0,3,0,8,11,0,7,0,32,0,4,0,0,4,0,0,3,0,8,4,3,4,0,4,6,0,0,0,18,0,3,0,0,0,0,0,0,0,4
80109110101,0,0,0,0,0,0,0,0,0,0,3,14,11,5,15,15,4,13,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,6,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,5,0,23,0,0,3,0,0,0,0,0,0,6,0,0,0,0,16,15,0,9,0,47,0,9,3,0,0,0,0,0,0,9,0,5,4,6,5,4,5,3,0,24,0,0,0,0,0,0,0,0,0,4
80109110102,0,0,0,0,0,0,0,0,0,0,5,19,16,4,27,21,10,9,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,15,0,0,0,0,4,0,0,0,0,3,0,8,3,0,0,0,0,0,0,9,0,3,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,4,0,23,0,0,4,0,6,3,0,5,0,12,6,6,6,3,17,24,4,5,0,73,0,0,0,0,0,3,4,8,0,18,0,5,0,6,8,8,0,3,0,27,0,5,0,0,0,0,0,0,0,5
80109110104,0,0,0,0,0,0,0,0,0,3,3,11,16,14,20,17,13,15,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,4,0,0,6,9,0,11,0,31,0,0,0,0,0,0,0,0,0,4,0,0,3,7,16,19,5,17,0,76,0,5,3,0,0,8,0,3,0,17,0,7,6,0,5,5,3,4,0,27,0,0,0,0,0,0,0,0,0,0
80109110105,0,0,0,0,0,0,0,0,0,0,3,18,4,10,17,21,6,19,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,9,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,14,10,14,0,78,0,3,0,0,0,0,0,3,0,16,0,4,5,0,3,8,0,5,0,25,0,0,0,0,0,0,0,0,0,6
80109110106,0,0,0,0,0,0,0,0,0,4,10,10,10,8,15,10,6,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,11,4,3,0,31,0,0,0,0,3,4,0,0,0,11,0,0,3,0,3,0,0,4,0,14,0,0,0,0,0,0,0,0,0,5
80109110107,0,0,0,0,0,0,0,0,0,3,10,26,16,11,42,15,3,10,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,3,0,0,0,8,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,4,3,0,0,4,0,0,0,20,0,5,5,0,6,4,0,0,0,17,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,3,0,0,0,24,0,5,0,3,0,0,0,0,0,9,4,3,0,5,35,17,10,9,0,88,0,0,5,0,3,3,3,0,0,19,6,8,4,3,12,0,0,7,0,37,0,5,0,0,0,0,0,0,0,11
80109110108,0,0,0,0,0,0,0,0,0,4,8,22,18,14,22,14,8,10,4,124,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,6,0,0,0,23,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,6,3,0,5,8,3,6,0,40,0,0,0,0,0,3,0,0,0,0,4,0,6,5,11,16,7,13,0,65,0,8,7,4,6,0,0,4,0,26,0,7,6,4,7,10,0,5,0,37,0,0,3,0,0,5,0,0,0,8
80109110109,0,0,0,0,0,0,0,0,0,0,3,18,8,12,14,13,9,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,11,0,6,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,0,0,3,9,0,3,0,19,0,0,0,0,0,0,0,5,0,6,0,0,4,4,15,14,15,10,0,58,0,7,3,0,4,4,0,0,0,23,0,0,6,0,0,4,0,3,0,14,0,4,0,0,0,0,0,0,0,4
80109110110,0,0,0,0,0,0,0,0,0,3,0,10,8,0,31,10,0,13,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,5,0,20,0,0,0,0,0,0,0,0,0,4,0,4,3,5,18,12,0,12,4,46,0,6,0,0,5,0,0,4,0,10,0,0,6,0,9,6,0,5,0,23,0,0,0,0,0,0,0,0,0,3
80109110201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110202,0,0,0,0,0,0,0,0,4,6,7,20,18,13,35,33,9,6,4,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,0,12,0,0,0,0,0,0,0,0,0,3,0,4,5,0,4,4,0,0,0,19,0,5,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,4,3,0,25,0,3,0,0,0,0,0,0,0,14,4,0,6,8,20,28,9,11,0,79,0,0,0,0,4,0,3,0,0,10,0,7,6,5,19,20,0,5,0,60,0,4,0,0,0,0,0,0,0,3
80109110203,0,0,0,0,0,0,0,0,0,0,11,21,13,5,17,21,7,11,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,13,3,0,0,0,0,4,0,23,0,7,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,5,3,0,24,0,0,0,0,0,4,0,0,0,8,7,0,0,0,13,18,11,8,0,61,0,3,0,0,5,0,0,0,0,11,4,11,7,0,5,12,0,7,0,44,0,0,0,0,0,0,0,0,0,5
80109110204,0,0,0,0,0,0,0,0,0,3,6,23,9,16,10,21,4,12,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,15,0,7,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,4,0,3,6,0,0,3,0,0,0,5,0,0,4,4,0,5,0,9,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,14,4,5,0,45,0,0,0,0,0,0,0,5,0,12,0,10,7,4,6,0,0,4,0,34,0,10,0,0,0,0,0,0,0,13
80109110205,0,0,0,0,0,0,0,0,0,0,3,8,14,3,10,15,6,12,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,7,0,14,17,4,8,0,48,0,0,3,0,0,3,0,0,0,16,0,0,4,0,5,8,5,0,0,21,0,0,0,0,4,0,0,0,0,4
80109110206,0,0,0,0,0,0,0,0,0,0,3,8,8,10,16,17,0,11,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,6,0,3,0,25,0,3,0,0,0,0,0,0,0,6,0,0,0,0,13,13,4,5,0,37,0,3,3,0,5,4,0,3,0,17,0,0,3,7,5,10,0,3,0,35,0,0,0,0,0,0,0,0,0,0
80109110207,0,0,0,0,0,4,0,0,0,3,7,16,25,13,64,70,6,15,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,3,0,0,0,3,0,11,0,0,7,5,0,0,0,15,0,4,4,0,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,0,4,31,4,10,0,60,0,0,0,0,4,0,0,0,0,12,9,7,8,3,32,61,12,11,0,141,0,4,7,3,13,5,3,3,0,31,0,8,6,9,32,30,6,13,0,95,0,0,4,0,0,0,0,0,0,5
80109110209,0,0,0,0,0,0,0,0,0,0,5,10,13,0,14,14,10,10,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,4,6,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,5,6,0,37,0,3,0,0,0,0,0,5,0,7,0,3,3,4,6,8,3,0,0,30,0,4,0,0,0,0,0,0,0,5
80109110210,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
80109110211,0,3,0,0,0,0,0,0,0,3,4,18,16,7,18,19,5,8,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,12,6,9,0,51,0,9,0,0,3,0,0,5,0,18,3,10,11,9,6,7,4,0,0,45,0,3,0,0,0,0,0,0,0,3
80109110301,0,0,3,0,0,0,0,0,0,3,3,16,19,6,38,21,4,15,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0,6,0,3,4,3,4,7,4,0,0,22,0,0,0,3,8,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,23,0,0,0,0,0,4,0,5,0,11,5,7,3,0,34,21,3,0,0,71,0,8,3,3,7,4,0,0,0,18,0,10,3,7,11,9,5,5,0,54,0,0,0,0,0,0,0,0,0,4
80109110302,0,0,0,0,0,0,0,0,0,0,5,17,11,15,18,13,3,14,0,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,5,0,4,7,0,5,0,26,0,0,0,0,4,0,0,0,0,6,3,0,3,0,8,13,7,12,0,57,0,0,4,3,0,5,0,0,0,13,0,6,3,4,0,3,6,7,0,26,0,6,0,0,0,0,0,0,0,4
80109110303,0,0,0,0,0,0,0,0,0,0,9,16,10,9,18,22,0,11,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,10,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,17,5,9,0,30,0,0,0,0,0,0,0,0,0,8,3,0,0,7,17,20,0,6,0,54,0,5,3,5,5,3,0,0,0,20,0,4,4,0,3,5,0,3,0,29,0,0,0,0,0,0,0,0,0,5
80109110304,0,0,0,0,0,0,0,0,0,0,5,30,22,17,22,20,11,7,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,5,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,6,9,8,0,8,0,37,0,0,0,0,0,3,0,0,0,3,0,4,6,9,15,27,13,9,0,82,5,3,4,0,6,11,0,0,0,23,0,4,6,5,4,4,3,0,0,30,0,3,0,0,0,0,0,0,0,9
