SA1_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
80107107604,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,3,0,0,0,0,5,0,0,18,13,13,4,0,0,0,0,0,0,36,10,7,5,0,5,0,0,0,0,25,6,9,0,0,4,0,0,0,0,18,4,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,14,3,9,0,6,10,0,113,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,7,10,23,4,0,5,0,0,0,0,40,4,5,0,0,0,0,0,0,0,13,4,7,0,0,5,0,0,0,0,22,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,41,5,10,15,0,0,0,0,98
80107107605,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,11,3,0,4,0,0,0,0,0,19,4,3,3,0,0,0,0,0,0,20,8,8,3,4,0,0,0,4,0,25,5,10,4,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,23,17,9,11,0,3,7,3,102,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,9,6,13,0,3,3,3,0,0,0,24,4,12,0,0,9,0,0,0,0,26,0,4,0,7,6,0,0,0,0,21,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,4,10,29,14,0,4,0,105
80107107606,0,0,0,0,0,0,5,3,0,14,0,3,0,0,0,0,0,0,0,9,0,6,3,5,0,0,0,0,0,17,5,4,8,0,0,0,0,0,0,28,5,7,0,4,0,0,0,0,0,27,12,10,3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,38,21,8,5,4,3,6,0,116,0,0,0,0,0,5,0,6,0,10,0,3,0,3,0,7,0,0,0,13,0,5,0,0,3,0,0,0,0,12,11,8,0,3,8,0,0,0,0,30,7,10,0,3,6,0,0,0,0,30,5,11,0,0,6,5,0,0,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,0,14,22,10,0,6,0,117
80107107607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107608,0,0,0,0,0,6,0,3,0,8,0,0,0,0,4,6,0,0,0,14,0,0,3,0,0,0,0,0,0,13,10,10,7,0,0,0,0,0,0,28,12,10,0,0,6,3,0,0,0,28,8,7,3,0,0,0,0,0,0,18,5,3,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,38,20,5,13,11,6,5,0,123,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,4,0,0,5,0,0,0,0,6,5,20,0,4,4,0,0,0,0,34,7,15,0,0,4,0,0,0,0,28,5,7,0,4,7,0,0,0,0,17,0,4,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,5,9,27,3,0,0,0,104
80107107609,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,11,12,9,7,4,0,0,0,0,0,22,8,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,9,3,12,3,0,0,0,67,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,11,5,4,0,0,0,0,0,0,0,12,0,3,0,0,4,0,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,9,14,6,0,4,0,60
80107107701,0,0,3,0,0,0,0,0,0,13,0,0,6,0,7,3,0,0,0,15,3,5,13,4,3,0,0,6,0,36,6,4,13,0,0,0,3,6,0,26,5,11,6,0,0,3,0,5,4,33,4,3,10,7,8,3,6,0,0,35,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,55,11,27,11,14,17,4,170,0,0,0,5,0,5,0,0,0,10,0,6,0,9,0,5,0,0,0,14,10,16,0,3,4,0,0,0,0,35,9,11,0,6,11,0,0,0,0,38,11,7,3,5,6,0,0,0,3,30,7,4,0,9,7,0,0,0,0,26,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,3,27,41,16,0,9,3,161
80107107702,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,3,0,7,3,4,7,0,0,0,0,0,0,20,3,7,12,0,0,0,0,0,0,25,6,0,5,0,6,0,5,0,0,17,0,0,6,5,0,0,3,4,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,27,5,7,4,7,8,0,94,0,0,0,0,0,0,0,4,0,5,0,4,0,5,6,0,0,0,0,6,0,8,0,6,4,0,0,0,0,19,3,8,0,0,0,0,0,0,0,15,0,5,0,0,3,0,0,0,0,19,0,4,0,3,9,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,16,23,3,0,8,3,88
80107107703,0,0,0,0,0,0,0,7,0,9,0,0,6,0,0,0,0,0,0,19,3,3,4,0,5,0,0,0,0,21,9,7,4,0,0,0,0,3,0,19,3,3,5,5,4,0,3,0,0,22,3,0,7,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,31,6,10,5,9,16,0,104,0,0,0,6,0,6,0,5,0,12,0,0,0,3,5,0,0,0,0,8,5,4,0,0,3,0,0,0,0,16,0,12,0,3,7,0,0,0,0,29,3,3,0,3,6,4,0,0,0,24,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,5,16,19,13,0,4,0,94
80107107704,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,0,0,0,7,3,3,7,0,5,0,0,0,0,24,0,10,3,0,0,0,0,0,0,28,4,5,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,23,4,10,3,8,8,3,90,0,0,0,0,0,3,0,0,0,3,0,6,0,0,3,0,0,0,0,11,4,3,3,0,10,4,0,0,0,24,5,6,0,0,6,0,0,0,0,19,6,4,0,5,3,0,0,0,0,11,0,0,0,0,9,0,0,0,0,14,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,3,30,9,0,0,3,82
80107107705,0,0,5,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,10,0,0,0,3,0,0,31,4,9,7,0,0,0,0,3,0,30,8,4,0,0,6,0,0,4,0,23,4,0,3,0,0,0,0,0,0,17,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,24,5,12,3,12,10,7,115,0,0,0,8,0,6,0,0,0,8,0,0,0,4,0,0,0,0,0,6,7,8,0,3,12,0,0,0,0,33,12,4,0,8,7,0,0,3,0,33,9,6,0,4,7,0,0,3,0,35,4,0,0,5,12,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,3,18,32,9,4,10,0,133
80107107706,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,16,3,10,8,0,0,4,0,0,0,23,3,5,4,0,0,0,0,0,0,21,5,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,26,0,3,4,7,6,5,79,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,13,7,10,0,0,10,0,0,0,0,27,4,4,4,0,3,0,0,0,0,15,0,6,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,4,19,5,0,0,0,67
80107107707,0,0,0,0,0,0,0,3,0,10,0,5,7,0,0,0,0,0,0,11,0,4,3,0,3,0,5,0,0,14,3,8,8,4,0,4,0,0,0,16,9,5,3,0,0,0,0,0,0,17,4,6,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,30,7,8,6,9,12,0,95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,7,0,6,0,0,6,0,0,0,0,15,0,10,0,0,5,0,0,0,0,17,8,11,3,0,4,0,0,0,0,26,0,0,0,0,8,0,0,0,4,11,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,4,12,18,3,0,5,3,79
80107107708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107107801,0,0,5,0,0,0,0,0,0,9,0,4,6,4,0,0,0,3,0,14,9,5,8,0,3,0,4,3,0,34,8,5,5,3,3,0,0,7,0,30,4,4,8,0,0,0,0,0,3,27,0,0,4,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,28,8,15,3,10,13,3,129,0,0,0,5,0,4,0,0,0,6,3,3,0,0,0,0,0,0,0,19,4,13,5,8,13,0,0,0,0,41,3,11,0,9,9,7,0,0,0,37,5,0,0,6,5,0,0,6,0,23,0,4,0,4,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,5,24,35,17,5,3,0,146
80107107802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,7,0,0,0,3,0,0,20,3,4,0,0,0,0,0,0,0,13,3,0,0,0,5,0,0,0,0,11,0,5,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,3,5,0,7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,0,0,7,0,0,0,0,14,3,12,0,5,0,0,0,0,0,20,9,3,0,0,4,0,0,0,0,20,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,6,21,4,0,0,0,68
80107107803,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,7,11,8,4,4,0,0,0,0,32,3,6,4,0,4,0,4,3,0,28,6,8,12,0,4,0,0,3,0,25,4,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,23,10,14,0,10,12,0,98,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,16,4,13,0,6,10,0,0,0,0,29,0,6,0,8,8,0,0,0,0,23,0,0,0,3,6,5,0,0,0,18,0,3,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,10,24,32,6,0,5,4,102
80107107804,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,11,5,3,7,0,3,0,0,0,0,29,0,4,7,0,3,0,3,0,0,13,8,5,3,0,0,0,5,0,0,13,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,26,3,10,9,8,10,3,85,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,0,0,0,0,11,0,10,0,6,9,0,0,0,0,30,3,5,0,0,3,0,0,0,0,15,4,4,0,3,8,3,0,0,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,3,8,28,8,0,0,3,88
80107107805,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,6,0,0,0,17,0,3,10,0,0,0,3,0,0,28,3,6,3,0,0,0,0,0,4,20,4,4,3,0,0,0,4,0,0,19,4,3,4,7,0,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,30,9,11,6,11,6,3,106,0,0,0,0,0,0,0,0,0,5,0,0,0,7,7,0,0,0,0,11,4,7,0,6,11,0,0,0,0,33,3,7,4,0,11,0,4,0,0,22,10,6,0,0,8,0,0,0,0,26,0,3,0,3,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,8,25,37,0,4,5,0,113
80107107806,0,0,0,0,0,0,0,8,0,9,0,0,4,0,0,0,0,0,0,9,0,10,7,0,0,5,4,0,0,26,3,4,4,0,6,0,0,0,0,18,7,10,4,0,8,0,0,0,0,24,0,0,7,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,28,3,17,5,8,13,0,106,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,3,8,0,3,10,0,0,0,0,29,3,6,0,5,10,0,0,0,0,32,3,7,0,4,12,0,0,0,0,23,0,3,0,3,7,0,0,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,7,22,38,6,0,3,0,112
80107107807,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,4,4,0,0,0,0,0,0,0,11,4,0,5,0,0,0,0,0,0,13,3,3,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,13,3,4,3,3,4,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,13,0,4,9,0,0,0,0,18,6,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,10,13,5,0,3,0,58
80107107808,0,0,0,0,0,0,0,5,0,8,0,0,7,0,0,0,0,5,0,19,8,0,12,5,8,0,0,0,0,27,4,8,5,0,0,0,0,0,0,20,5,5,3,0,4,0,0,0,0,24,5,12,0,0,3,0,6,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,21,10,13,7,9,7,0,121,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,8,3,9,6,9,5,0,0,0,5,33,3,4,0,3,9,4,0,0,0,21,5,11,0,4,7,0,0,0,6,34,4,4,0,4,8,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,3,19,29,11,0,0,5,118
80107107809,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,8,3,0,0,0,3,0,0,14,3,0,4,3,0,0,3,0,0,20,3,0,3,3,7,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,14,11,6,3,7,6,0,73,0,0,0,6,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,8,0,6,0,0,4,0,0,0,0,16,0,6,0,0,7,0,0,0,0,15,3,6,0,3,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,14,24,9,0,0,0,77
80107107810,0,0,4,5,0,3,0,0,0,7,0,0,6,0,0,0,0,0,0,11,0,3,4,0,5,0,0,0,0,11,5,12,3,5,3,0,0,0,0,30,9,10,0,0,3,0,0,3,3,29,9,4,3,0,0,3,0,3,0,24,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,20,14,5,9,6,6,4,115,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,4,0,0,4,0,0,0,0,13,10,11,0,7,4,0,0,0,0,38,12,9,0,0,13,0,0,0,0,33,5,0,0,0,9,0,0,0,0,15,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,6,13,33,9,0,4,0,122
80107107811,0,0,0,0,0,5,0,4,0,7,0,0,9,0,0,4,0,0,0,14,6,10,15,9,0,0,0,6,0,54,3,8,0,0,5,3,5,0,0,34,7,7,0,0,0,0,3,0,0,18,0,5,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,30,10,15,19,11,17,4,148,0,0,0,3,5,3,0,0,0,12,0,0,0,8,7,4,0,0,0,24,0,15,0,3,11,5,0,0,0,36,11,6,5,4,8,0,0,0,0,38,4,7,0,0,9,3,0,0,3,32,0,3,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,8,21,46,13,0,3,4,159
80107107812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,19,0,5,6,4,0,0,5,5,0,16,6,0,0,0,7,0,4,0,0,21,6,0,4,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,14,8,9,7,8,11,0,83,0,0,0,4,0,0,0,0,0,6,0,3,0,0,4,0,0,0,0,11,7,5,0,4,6,4,0,0,0,20,6,8,0,3,4,0,0,0,0,17,3,4,0,0,11,0,0,0,0,25,0,6,3,0,5,0,0,0,0,20,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,5,26,32,5,0,8,3,110
80107107813,0,0,0,0,0,0,0,0,0,4,0,6,6,5,0,0,0,0,0,11,0,0,8,3,3,0,0,0,0,10,6,6,0,0,0,0,3,0,0,20,8,4,0,3,0,0,4,4,4,32,6,4,0,0,4,0,0,0,0,15,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,19,11,11,8,11,4,4,98,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,10,0,3,7,0,0,0,0,22,7,8,0,0,4,0,0,0,0,16,11,5,0,4,7,0,0,6,0,32,7,7,0,3,5,0,0,0,0,21,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,9,29,12,0,6,0,110
80107107814,0,0,4,0,0,3,0,7,0,10,0,0,4,0,0,3,0,0,0,14,0,5,6,0,0,4,0,0,0,18,0,14,5,0,0,0,0,0,0,24,7,9,11,0,0,0,0,0,0,34,9,13,6,0,5,0,0,5,0,39,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,42,36,6,10,17,14,11,0,156,0,0,0,4,0,8,0,0,0,16,0,0,3,5,5,0,0,0,0,13,4,7,0,0,9,3,0,0,0,24,3,8,0,0,6,0,0,0,0,24,17,9,0,3,13,0,0,0,0,42,9,6,0,0,14,4,0,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,39,7,10,51,17,0,3,9,168
