SA1_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
80108109701,0,0,0,0,0,0,0,0,30,12,0,0,46,4,0,4,50,0,0,50,28,0,0,0,31,0,0,0,31,0,0,31,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,82,4,0,4,84,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,82,4,0,4,84,0,0,84,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,79,18,0,0,95,4,0,4,102,0,0,102
80108109702,6,0,0,0,6,0,0,6,36,0,0,0,36,0,0,0,36,0,0,36,39,5,0,5,52,0,5,5,50,0,0,50,13,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,92,9,0,5,110,0,5,5,109,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,9,0,5,110,0,5,5,109,0,0,109,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,97,9,0,5,113,0,5,5,114,0,0,114
80108109703,5,0,0,0,5,0,0,5,37,0,0,0,37,0,0,0,37,0,0,43,33,10,0,0,39,0,0,0,47,0,0,47,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79,10,0,0,86,0,0,0,87,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,75,10,0,0,89,0,0,0,88,0,0,91,10,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,84,10,0,0,103,0,0,0,102,0,0,107
80108109705,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,13,0,0,0,19,0,0,19
80108109706,0,0,0,0,0,0,0,0,25,6,0,0,29,0,0,0,29,0,0,32,7,3,0,0,13,0,0,0,13,4,0,16,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,44,0,0,0,44,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,44,0,0,0,44,5,0,48,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,48,0,0,0,48,5,0,60
80108109707,0,0,0,0,0,0,0,0,32,0,0,0,38,0,0,0,38,0,0,38,55,3,4,0,56,0,0,0,56,0,0,54,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,91,3,3,0,99,0,0,0,99,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,96,3,3,0,99,0,0,0,99,0,0,104,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,96,3,3,0,99,0,0,0,99,4,0,108
80108109708,0,0,0,0,0,0,0,0,19,3,7,0,31,0,0,0,31,0,0,30,17,0,0,0,22,0,0,0,22,0,0,22,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,8,7,0,58,0,0,0,58,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,7,0,59,0,0,0,59,0,0,64,6,0,4,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,52,8,4,0,71,0,0,0,71,3,0,78
80108109801,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,22,0,0,0,22,0,0,0,22,0,0,22,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,5,5,0,0,0,5,0,0,5,47,0,0,5,51,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,45,0,0,5,52,0,0,0,52,0,0,52,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,5,57,0,0,0,57,0,0,56
80108109802,0,0,0,0,0,0,0,0,30,7,0,0,36,0,0,0,36,0,0,36,27,8,0,0,32,0,0,0,32,0,0,32,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,78,0,0,0,78,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,78,0,0,0,78,0,0,78,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64,15,0,0,81,0,0,0,81,0,0,81
80108109804,0,0,0,0,0,0,0,0,10,6,4,0,18,0,0,0,18,0,0,18,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,4,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,29,6,4,0,37,0,0,0,37,0,0,37,5,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,40,4,4,0,49,0,0,0,49,0,0,49
80108109806,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,8,0,0,9,4,6,0,0,11,0,0,0,11,0,0,11,4,0,0,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,25,0,0,0,25,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,25,0,0,0,25,3,0,29,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,30,0,0,0,30,3,0,34
80108109807,6,0,0,0,6,0,0,6,11,0,0,0,14,0,0,0,14,0,0,14,16,0,0,0,16,0,0,0,16,0,0,16,5,0,0,0,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,35,0,0,0,35,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,35,0,0,0,35,0,0,40,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,42,0,0,0,42,0,0,47
80108109808,7,0,0,0,7,0,0,7,30,0,0,0,28,0,0,0,28,0,0,29,27,0,0,0,31,0,0,0,31,0,0,31,10,0,0,0,9,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,66,7,0,0,72,0,0,0,72,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,7,0,0,72,0,0,0,72,0,0,74,11,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,76,6,0,0,84,0,0,0,84,0,0,85
80108109809,4,0,0,0,4,0,0,4,39,3,0,0,48,0,0,0,50,0,0,45,43,7,0,0,47,0,0,0,47,0,0,47,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,4,4,0,0,0,4,0,0,3,88,9,0,4,103,0,0,0,104,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,6,0,0,0,6,0,0,6,96,7,0,4,113,0,0,0,113,0,0,113,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,107,7,0,4,118,0,0,0,121,0,0,122
80108109810,3,0,0,0,3,0,0,3,21,0,0,0,21,0,0,0,21,0,0,21,8,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,30,0,0,30,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,33,0,0,0,36,0,0,0,36,0,3,38
80108109811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109812,3,0,0,0,3,0,0,3,22,0,0,0,22,0,0,0,22,0,0,22,12,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,40,0,0,3,39,0,0,0,39,0,0,42,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,10,0,10,40,0,0,3,39,0,0,0,39,8,0,46,7,0,0,0,12,0,0,0,12,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,3,55,0,0,0,55,26,0,78
80108109813,5,0,0,0,5,0,0,5,56,4,0,0,62,0,0,0,62,0,0,62,14,0,0,0,23,0,3,3,22,0,0,22,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,10,0,0,87,0,3,3,89,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10,0,0,87,0,3,3,89,0,0,89,11,0,0,0,9,0,0,0,9,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,85,7,0,0,95,0,3,3,97,3,0,100
80108109814,3,0,0,0,3,0,0,3,43,4,3,0,48,0,0,0,48,4,0,44,22,0,0,0,21,0,0,0,21,0,0,26,4,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,73,7,3,0,80,0,0,0,80,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,3,0,80,0,0,0,80,3,0,78,0,3,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,10,3,0,77,0,0,0,77,5,0,85
80108113301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109109901,4,0,0,0,4,0,0,4,51,4,0,0,63,0,0,0,63,4,0,62,41,0,4,0,45,0,0,0,45,0,0,44,0,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,92,14,6,0,109,0,0,0,109,4,0,117,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,93,14,6,0,113,0,0,0,113,4,0,116,9,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,102,14,6,0,118,0,0,0,118,9,0,126
80109109902,0,0,0,0,0,0,0,0,26,8,0,0,36,0,0,0,36,0,0,36,20,6,0,0,24,0,0,0,24,3,0,28,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,12,0,0,61,0,0,0,61,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,12,0,0,61,0,0,0,61,3,0,65,8,0,0,0,11,0,0,0,11,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,54,12,0,0,68,0,0,0,68,11,0,78
80109109903,5,0,0,0,5,0,0,5,32,9,0,0,41,0,0,0,41,0,0,43,35,4,7,0,43,0,0,0,43,0,0,43,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,75,10,4,0,93,0,0,0,93,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,4,0,93,0,0,0,93,4,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,10,4,0,96,0,0,0,96,4,0,99
80109109904,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,20,10,0,32,17,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,44,0,0,0,44,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,44,0,0,0,44,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,46,0,0,0,46,10,0,54
80109109905,3,0,0,0,3,0,0,3,38,8,0,0,47,0,0,0,47,0,0,47,31,4,0,0,28,0,0,0,28,0,0,28,6,4,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,0,77,0,0,0,77,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,8,0,0,77,0,0,0,77,0,0,77,5,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,8,0,0,81,0,0,0,81,0,0,81
80109110001,5,0,0,0,5,0,0,5,52,6,0,0,56,0,0,0,56,0,0,56,39,0,0,0,41,0,0,0,41,0,0,41,0,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,92,6,5,0,109,0,0,0,109,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,5,0,109,0,0,0,109,0,0,109,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,96,6,5,0,108,0,0,0,108,0,0,108
80109110002,3,0,0,0,3,0,0,4,46,3,0,0,46,0,0,0,46,0,0,46,32,3,0,0,39,0,0,0,39,0,0,32,7,0,5,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,78,11,5,0,93,0,0,0,93,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,11,5,0,93,0,0,0,93,0,0,94,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,97,11,5,0,101,0,0,0,101,0,0,109
80109110003,0,0,0,0,0,0,0,0,19,4,0,0,20,6,0,6,23,4,0,31,23,0,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,48,6,0,6,49,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,48,6,0,6,49,4,0,57,3,0,0,0,3,0,0,0,3,3,0,3,4,0,0,0,4,0,0,0,4,0,0,4,46,7,0,0,55,6,0,6,52,3,0,60
80109110004,9,0,0,0,9,0,0,9,44,6,0,0,53,0,0,0,53,0,0,54,42,8,0,0,45,0,0,0,45,0,0,49,4,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,94,15,0,0,111,0,0,0,111,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,15,0,0,111,0,0,0,110,0,3,118,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,102,13,4,0,122,0,0,0,121,0,3,129
80109110005,9,0,0,0,9,0,0,4,45,8,0,0,55,0,0,0,55,0,0,58,41,8,0,0,45,0,0,0,45,0,0,47,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,14,0,0,107,0,0,0,107,4,0,112,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,96,14,0,0,112,0,0,0,112,4,0,117,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,104,14,0,0,120,0,0,0,120,4,0,125
80109110006,4,0,0,0,4,0,0,4,53,7,0,0,54,0,3,3,60,0,0,60,27,6,0,0,36,0,0,0,36,0,0,36,8,0,4,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,87,12,4,0,100,0,3,3,106,0,0,106,0,0,0,0,0,0,3,3,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,3,3,6,0,0,6,87,12,4,0,102,0,3,3,108,0,0,108,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,93,12,4,0,108,0,3,3,112,0,0,112
80109110007,0,0,0,0,0,0,0,0,24,0,0,0,29,0,0,0,29,0,0,29,20,0,0,0,20,0,0,0,20,0,0,20,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,55,0,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,55,0,0,0,55,0,0,55,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,54,0,0,0,54,0,0,54
80109110008,4,0,0,0,4,5,0,3,52,3,3,0,61,0,0,0,61,5,0,62,24,6,0,0,30,0,0,0,30,0,0,36,5,0,5,0,11,0,0,0,11,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,82,6,9,0,103,0,0,0,103,7,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,9,0,103,0,0,0,103,7,0,103,14,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,97,10,12,0,118,0,0,0,118,7,0,123
80109110010,4,0,0,0,4,0,0,3,43,9,0,0,51,0,4,4,54,7,0,61,34,8,0,0,48,0,0,0,48,0,0,45,5,0,4,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,84,21,4,0,109,0,4,4,109,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,21,4,0,109,0,4,4,109,8,0,115,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,92,21,4,0,113,0,4,4,113,8,0,126
80109110011,0,0,0,0,0,0,0,0,23,8,0,0,26,0,0,0,26,0,0,26,17,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,4,0,50,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,4,0,50,0,0,0,50,0,0,50,3,5,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,10,4,0,58,0,0,0,58,0,0,58
80109110012,5,0,0,0,5,0,0,5,42,3,0,0,47,0,0,0,45,0,0,45,24,10,0,0,34,0,0,0,34,0,0,34,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,11,0,0,83,0,0,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,11,0,0,83,0,0,0,86,0,0,86,8,3,0,0,11,0,0,0,11,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,81,14,0,0,93,0,0,0,92,7,0,101
80109110013,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,10,0,0,0,12,0,0,0,12,4,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,21,0,0,0,21,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,19,3,0,0,22,0,0,0,22,5,0,27,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,27,0,0,0,27,5,0,31
