sa1_code,Suburb,sa3_name,population,pt_commute_rate,demand_score,supply_score,mismatch_score,cluster,cluster_name,cluster_confidence,priority_score,pred_demographics,residual_demographics,pred_service,residual_service,pred_combined,residual_combined,pct_working_age,pct_bachelor_plus,Percnt_LabForc_prticipation_P,median_income,pct_non_english_home,density_pop_per_km2,accessibility_score,weekday_peak_departures,weekday_offpeak_departures,weekend_departures,departures_per_1k,weekend_weekday_ratio,offpeak_peak_ratio
80107109002,Wanniassa,Tuggeranong,209.0,0.0,36.1144425976172,34.05758985059775,2.056852747019448,2,Suburban Baseline,0.3365907370528837,42.29043772802127,1.38139909342665,-1.38139909342665,2.652830402015278,-2.652830402015278,1.4199101094243085,-1.4199101094243085,59.80861244019139,29.8780487804878,59.0,1037,10.526315789473683,936.2,1.578986510298153,0.0,0.0,0.0,0.0,0.0,0.0
80107109003,Wanniassa,Tuggeranong,502.0,3.076923076923077,42.4563394913115,35.19005844889783,7.266281042413674,2,Suburban Baseline,0.37768356904657274,46.43179331584187,2.8891520829243587,0.1877709939987184,2.7021746168916647,0.3747484600314124,3.0132102021768508,0.0637128747462263,57.37051792828686,43.46793349168646,61.8,1283,9.56175298804781,2121.5,2.385723044692211,0.0,0.0,0.0,0.0,0.0,0.0
80107109004,Wanniassa,Tuggeranong,565.0,2.9535864978902953,41.4163672265278,35.46556884450129,5.950798382026505,2,Suburban Baseline,0.4028140948519615,46.34801598202409,2.756131114737742,0.1974553831525534,2.771932303778435,0.1816541941118603,2.8866588204251418,0.0669276774651534,63.716814159292035,37.291666666666664,63.0,1099,12.389380530973453,1638.5,2.5819883557766046,0.0,0.0,0.0,0.0,0.0,0.0
80107109005,Wanniassa,Tuggeranong,404.0,6.578947368421052,39.41819849935257,37.1746597813856,2.2435387179669704,2,Suburban Baseline,0.3797874294862715,43.734494138872186,3.073286102079973,3.5056612663410793,5.293988832226946,1.2849585361941065,4.3794925767944575,2.1994547916265947,62.62376237623762,27.358490566037737,62.8,1062,18.564356435643564,961.8,3.799493283909718,0.0,0.0,0.0,0.0,0.0,0.0
80107109006,Wanniassa,Tuggeranong,355.0,4.2682926829268295,45.81442655092678,36.07115440540004,9.743272145526745,2,Suburban Baseline,0.4032865525779296,46.390286386300595,4.362076895299564,-0.0937842123727348,3.355042904040735,0.9132497788860948,3.84978011853899,0.4185125643878393,66.19718309859155,35.374149659863946,70.4,1115,20.281690140845072,1986.0,3.0133892771018234,0.0,0.0,0.0,0.0,0.0,0.0
80107109007,Wanniassa,Tuggeranong,462.0,11.666666666666666,37.66588994409214,42.3831024473792,-4.717212503287058,2,Suburban Baseline,0.22947020680584995,41.35749702115709,7.980005292970675,3.686661373695991,6.4618920472339365,5.20477461943273,8.142722632351077,3.523944034315589,65.15151515151516,25.26315789473684,60.9,885,22.07792207792208,745.3,7.509831029487033,0.0,0.0,0.0,0.0,0.0,0.0
80107109008,Wanniassa,Tuggeranong,518.0,1.7241379310344829,40.453421309609276,37.554419494266234,2.8990018153430412,2,Suburban Baseline,0.368306291363031,44.79724117557542,3.4746526789898127,-1.75051474795533,3.91092316963426,-2.1867852385997777,3.264403824322508,-1.5402658932880255,65.05791505791507,27.18676122931442,67.9,1020,15.83011583011583,1004.0,4.070022670006322,0.0,0.0,0.0,0.0,0.0,0.0
80107109009,Wanniassa,Tuggeranong,326.0,4.098360655737705,39.80521151837833,36.518443168730656,3.286768349647673,2,Suburban Baseline,0.3775758354060248,43.604033182555696,2.8598120365424817,1.2385486191952229,4.087295345589795,0.0110653101479094,3.614957683679099,0.4834029720586055,62.57668711656442,32.95019157088122,65.8,1018,9.509202453987731,2238.8,3.3320243256536375,0.0,0.0,0.0,0.0,0.0,0.0
80107109010,Wanniassa,Tuggeranong,524.0,3.7735849056603774,44.164203726520086,39.7419349875132,4.422268739006888,2,Suburban Baseline,0.34996786089566945,45.44868277650164,3.5264816533169965,0.2471032523433809,3.604566902255444,0.1690180034049335,2.7905178656257426,0.9830670400346349,60.30534351145038,43.851508120649655,65.9,1151,16.412213740458014,1826.8,5.628342848247363,0.0,0.0,0.0,0.0,0.0,0.0
80107109011,Wanniassa,Tuggeranong,531.0,4.926108374384237,43.18140497421547,35.32997718246506,7.85142779175041,2,Suburban Baseline,0.40962829179528737,46.86950370096983,2.501482525803775,2.4246258485804617,2.4347025168820418,2.491405857502195,2.5510467423008123,2.3750616320834244,58.3804143126177,35.14150943396226,64.9,1239,18.455743879472696,2084.7,2.485396937976555,0.0,0.0,0.0,0.0,0.0,0.0
80107109012,Wanniassa,Tuggeranong,260.0,7.6190476190476195,42.59731342077245,36.78601135414447,5.811302066627981,2,Suburban Baseline,0.3846217274588896,44.15036352328041,3.3267772602205654,4.292270358827054,3.694770354670656,3.924277264376964,5.835883602832008,1.7831640162156113,66.15384615384615,36.160714285714285,62.4,1226,7.6923076923076925,2192.5,3.5226318453136716,0.0,0.0,0.0,0.0,0.0,0.0
80107109013,Wanniassa,Tuggeranong,314.0,5.0359712230215825,46.54149030807174,38.22124821334078,8.320242094730958,2,Suburban Baseline,0.364022905471224,45.53315301766767,4.152946888599418,0.8830243344221644,3.4305421062926276,1.605429116728955,4.26492919173876,0.7710420312828221,64.01273885350318,40.89219330855018,65.7,1375,14.64968152866242,1346.5,4.545051373378878,0.0,0.0,0.0,0.0,0.0,0.0
80107109014,Wanniassa,Tuggeranong,472.0,6.111111111111111,41.989273831068566,36.43701764301022,5.552256188058344,2,Suburban Baseline,0.3924024568107657,45.53550921679637,4.52203082911374,1.5890802819973704,4.095930761068976,2.015180350042135,4.927217795871184,1.183893315239927,58.26271186440678,36.65768194070081,62.5,1042,25.635593220338983,2168.1,3.274019232594527,0.0,0.0,0.0,0.0,0.0,0.0
80107109015,Wanniassa,Tuggeranong,347.0,6.666666666666667,44.81365947485283,55.823719980489805,-11.010060505636979,1,Oversupplied Suburban,0.4696534571709743,38.0327735505542,4.091109434906142,2.5755572317605253,3.398807770461928,3.267858896204739,4.134044694126239,2.5326219725404275,63.112391930835734,32.945736434108525,69.2,1208,17.86743515850144,2143.4,2.54438394479964,24.0,43.0,33.0,69.164265129683,1.32,1.72
80107109016,Wanniassa,Tuggeranong,498.0,6.770833333333333,43.209848047348764,55.03044886731412,-11.820600819965357,1,Oversupplied Suburban,0.4566029701356286,38.76895068324981,3.906505365677109,2.864327967656224,5.400092896625307,1.3707404367080258,5.175411453339649,1.595421879993684,64.45783132530121,32.73657289002558,67.0,1112,19.477911646586342,1312.7,2.4357933972723473,24.0,43.0,33.0,48.19277108433735,1.32,1.72
80107109017,Wanniassa,Tuggeranong,187.0,8.045977011494253,45.66439322740006,35.559443115343605,10.104950112056457,2,Suburban Baseline,0.33133253461306034,45.355182292013595,3.348819614467331,4.697157397026922,5.662400005610818,2.383577005883435,4.945212290556038,3.1007647209382156,66.84491978609626,32.0,73.2,1008,28.87700534759358,531.3,2.648861560068346,0.0,0.0,0.0,0.0,0.0,0.0
80107109018,Wanniassa,Tuggeranong,362.0,6.557377049180328,43.285780935204514,35.53733381436752,7.7484471208369925,2,Suburban Baseline,0.39295780136848973,45.64151367979547,2.5072312545654576,4.0501457946148705,2.5238705236305963,4.033506525549732,2.634785791500559,3.9225912576797697,56.62983425414365,42.391304347826086,62.5,1308,15.469613259668508,1414.3,2.6331115596938512,0.0,0.0,0.0,0.0,0.0,0.0
80107109019,Wanniassa,Tuggeranong,501.0,6.842105263157896,45.06264305489944,35.95232843576748,9.110314619131962,2,Suburban Baseline,0.4154983031713429,47.16238427461908,4.816289343345066,2.025815919812829,4.02633346012209,2.8157718030358057,4.270735768240033,2.571369494917863,60.079840319361274,37.79527559055118,68.2,1277,15.169660678642716,2346.8,2.928741233808368,0.0,0.0,0.0,0.0,0.0,0.0
80107109020,Wanniassa,Tuggeranong,314.0,0.0,41.53628963518883,34.41151599796595,7.12477363722288,2,Suburban Baseline,0.33465896033722314,45.05496563466444,0.4245830318427249,-0.4245830318427249,1.1197169743786195,-1.1197169743786195,0.1529561350216987,-0.1529561350216987,71.01910828025477,27.016129032258064,63.6,946,19.10828025477707,2305.4,1.8311128420903608,0.0,0.0,0.0,0.0,0.0,0.0
80108109101,Chapman,Weston Creek,273.0,0.0,41.13450686520141,58.97995327304743,-17.84544640784602,1,Oversupplied Suburban,0.40490260298364084,34.77895626832227,0.4863655217694499,-0.4863655217694499,0.7438938773767052,-0.7438938773767052,0.3956710673183392,-0.3956710673183392,54.57875457875458,47.74774774774775,57.1,1181,18.68131868131868,898.1,3.028528679264804,24.0,41.0,43.5,87.91208791208791,1.74,1.64
80108109102,Chapman,Weston Creek,344.0,5.673758865248227,50.151315204208984,61.359740404567226,-11.208425200358242,1,Oversupplied Suburban,0.3709758604896957,37.932360256935354,2.2920764050184523,3.381682460229775,1.3251575541899938,4.348601311058234,2.625162464744985,3.048596400503242,58.139534883720934,50.90252707581227,71.9,1422,16.569767441860463,2212.6,5.118793870514811,24.0,41.0,43.5,69.76744186046511,1.74,1.64
80108109103,Chapman,Weston Creek,383.0,2.7777777777777777,34.6094118804828,73.92298007916737,-39.31356819868457,1,Oversupplied Suburban,0.11102031235413064,26.964179462099207,1.3784161323916966,1.399361645386081,1.8304096660558835,0.9473681117218942,0.9919138673155016,1.7858639104622762,52.74151436031331,36.33633633633634,50.3,1152,8.87728459530026,1826.5,14.223114530630154,24.0,41.0,43.5,62.66318537859007,1.74,1.64
80108109104,Chapman,Weston Creek,247.0,0.0,41.207844184531,54.42446487454313,-13.216620690012135,1,Oversupplied Suburban,0.2797945376534921,36.4479022857929,0.3023780163503563,-0.3023780163503563,0.4803116529114119,-0.4803116529114119,0.1556915110446014,-0.1556915110446014,52.22672064777328,48.76847290640394,56.2,1242,17.813765182186234,1270.9,3.5136972778163322,16.0,30.0,22.5,64.77732793522267,1.3235294117647058,1.7647058823529411
80108109105,Chapman,Weston Creek,360.0,3.4722222222222223,50.17147652929681,57.715865838267646,-7.544389308970835,1,Oversupplied Suburban,0.32139445341970774,39.51033416405211,2.119286264876733,1.352935957345489,2.768928753888481,0.7032934683337415,2.9196365088163585,0.5525857134058638,60.55555555555555,52.09790209790209,67.8,1676,4.722222222222222,1669.5,2.590505664144243,24.0,41.0,43.5,66.66666666666667,1.74,1.64
80108109106,Chapman,Weston Creek,442.0,1.9230769230769231,48.84908897533172,57.96393423577536,-9.114845260443644,1,Oversupplied Suburban,0.3480951689690568,39.45799448009221,2.681608361211599,-0.7585314381346759,2.079753120474748,-0.156676197397825,2.28396627563499,-0.3608893525580667,59.276018099547514,55.88235294117647,59.7,1511,17.420814479638008,1434.9,3.0364518828733122,24.0,41.0,43.5,54.29864253393665,1.74,1.64
80108109107,Chapman,Weston Creek,350.0,0.0,42.077786544234094,58.50295175582921,-16.425165211595115,1,Oversupplied Suburban,0.40578830574597324,35.887799083901285,0.7499762658479977,-0.7499762658479977,1.2743449978885668,-1.2743449978885668,0.5848891701269989,-0.5848891701269989,54.85714285714286,49.310344827586206,59.8,1266,10.571428571428571,1621.3,3.1097387158127487,24.0,41.0,43.5,68.57142857142857,1.74,1.64
80108109108,Chapman,Weston Creek,460.0,2.515723270440252,46.409230427391776,51.420628438238985,-5.011398010847209,1,Oversupplied Suburban,0.2643678613673024,41.225777874312804,2.1599343651260137,0.3557889053142382,3.7954766347646514,-1.2797533643243997,2.9005808380254376,-0.3848575675851857,59.34782608695652,51.358695652173914,63.1,1469,6.739130434782608,1787.5,2.026786018528449,16.0,30.0,22.5,34.78260869565217,1.3235294117647058,1.7647058823529411
80108109201,Duffy,Weston Creek,542.0,3.5555555555555554,44.07553689692634,56.79428435897119,-12.718747462044853,1,Oversupplied Suburban,0.4719055795045055,38.718680790462955,3.624252486747048,-0.0686969311914929,4.907421805623807,-1.3518662500682517,3.5235976266217666,0.0319579289337887,69.18819188191881,37.99126637554585,66.0,1079,14.022140221402212,1690.8,2.4213068121923613,24.0,41.0,43.5,44.28044280442804,1.74,1.64
80108109202,Duffy,Weston Creek,427.0,6.41025641025641,47.35760345946258,49.00539554916229,-1.6477920896997063,1,Oversupplied Suburban,0.17811244009857982,42.33947866973809,4.087662649551245,2.322593760705165,5.301973974119739,1.1082824361366708,4.32890381480016,2.0813525954562495,61.59250585480094,43.916913946587535,66.0,1414,14.05152224824356,2072.4,3.3663332811582696,8.0,14.0,11.5,18.73536299765808,1.2777777777777777,1.5555555555555556
80108109203,Duffy,Weston Creek,434.0,3.888888888888889,49.017154624482984,68.88605082714001,-19.868896202657027,1,Oversupplied Suburban,0.18935849717985026,35.10019432792595,3.485733916552428,0.4031549723364609,2.7907390448999343,1.0981498439889543,3.612048577337602,0.2768403115512869,62.67281105990783,43.52941176470589,71.2,1334,17.741935483870968,2354.5,10.795251182969274,24.0,41.0,43.5,55.29953917050692,1.74,1.64
80108109204,Duffy,Weston Creek,327.0,3.149606299212598,44.53409413473541,61.005411815175925,-16.471317680440514,1,Oversupplied Suburban,0.44270495138291716,35.70782124243053,3.446283349131248,-0.2966770499186499,2.5921118583845484,0.5574944408280498,2.817518684096824,0.3320876151157743,59.63302752293578,41.96078431372549,66.7,1264,13.149847094801222,1919.6,4.787426383541396,24.0,41.0,43.5,73.39449541284404,1.74,1.64
80108109205,Duffy,Weston Creek,336.0,0.0,43.912005352997575,37.840639984655255,6.07136536834232,2,Suburban Baseline,0.38706358827420206,44.788096709134685,3.9739928792795527,-3.9739928792795527,2.721338359885149,-2.721338359885149,3.609662502191355,-3.609662502191355,63.69047619047619,45.55555555555556,61.5,1137,13.98809523809524,2340.1,3.9761014692608714,2.0,0.0,0.0,5.952380952380952,0.0,0.0
80108109206,Duffy,Weston Creek,335.0,7.563025210084033,44.82761952223961,48.171431396535986,-3.343811874296378,1,Oversupplied Suburban,0.18693203534596922,41.01500334016909,5.115499077866656,2.447526132217378,5.497182897290427,2.065842312793606,5.312310727318417,2.2507144827656163,62.98507462686567,48.72727272727273,63.5,1184,11.044776119402986,2275.2,2.660239786308904,8.0,14.0,11.5,23.880597014925375,1.2777777777777777,1.5555555555555556
80108109207,Duffy,Weston Creek,351.0,3.6764705882352944,50.246535188772036,49.25739614663521,0.9891390421368271,1,Oversupplied Suburban,0.14815464346756688,42.86054325730418,3.607082013878702,0.0693885743565925,4.570433840860193,-0.8939632526248991,4.289703305929399,-0.613232717694105,61.82336182336182,53.44827586206896,67.5,1445,13.96011396011396,2235.1,3.4575446928704223,8.0,14.0,11.5,22.79202279202279,1.2777777777777777,1.5555555555555556
80108109208,Duffy,Weston Creek,513.0,2.9069767441860463,48.999786572159785,47.50389355304727,1.4958930191125148,1,Oversupplied Suburban,0.14982691641918836,44.20088529753265,2.490727924221877,0.4162488199641694,4.844922872196493,-1.9379461280104469,2.7038636151863775,0.2031131289996688,58.86939571150097,50.127877237851656,66.8,1385,18.51851851851852,2612.2,2.3650785212154424,8.0,14.0,11.5,15.594541910331383,1.2777777777777777,1.5555555555555556
80108109209,Duffy,Weston Creek,118.0,6.896551724137931,36.79982888968635,36.264261284808185,0.5355676048781675,2,Suburban Baseline,0.17923781210508075,41.04287872734453,1.7962252453399763,5.100326478797954,2.3418571310028136,4.5546945931351175,0.4526588466398947,6.443892877498036,82.20338983050848,15.59633027522936,68.2,669,8.47457627118644,147.0,2.6137566972499826,2.0,0.0,0.0,16.949152542372882,0.0,0.0
80108109301,Fisher,Weston Creek,492.0,4.666666666666667,27.986505016730497,52.09558286125446,-24.10907784452396,1,Oversupplied Suburban,0.17152754337973028,33.8114250419657,8.60520775473328,-3.9385410880666134,4.799728838258357,-0.1330621715916899,7.89087999245094,-3.224213325784273,46.95121951219512,32.37410071942446,42.7,809,17.682926829268293,2131.6,2.5568490935053703,16.0,30.0,22.5,32.520325203252035,1.3235294117647058,1.7647058823529411
80108109302,Fisher,Weston Creek,266.0,3.92156862745098,40.38651785889603,56.44967448927165,-16.063156630375623,1,Oversupplied Suburban,0.32955531091349416,35.442714875939636,1.92051762167418,2.0010510057768,1.479517382933343,2.4420512445176374,1.013006176053274,2.908562451397706,55.639097744360896,33.65384615384615,64.9,1136,14.661654135338344,2543.6,5.057116102756949,16.0,30.0,22.5,60.150375939849624,1.3235294117647058,1.7647058823529411
80108109303,Fisher,Weston Creek,474.0,5.319148936170213,45.77244720478339,51.37163733411602,-5.599190129332634,1,Oversupplied Suburban,0.3621957177676694,41.08897563366021,4.333362410275583,0.9857865258946292,3.934191640447582,1.3849572957226308,4.4073198336794315,0.9118291024907812,62.447257383966246,41.20734908136483,67.9,1275,15.61181434599156,1326.2,2.0142494638055037,16.0,30.0,22.5,33.755274261603375,1.3235294117647058,1.7647058823529411
80108109304,Fisher,Weston Creek,754.0,1.9417475728155336,50.24107124671776,51.65039139711989,-1.4093201504021309,1,Oversupplied Suburban,0.3143647242451552,44.73121576006386,2.1644019735373767,-0.2226544007218429,4.087526442482897,-2.145778869667363,2.7385114662168815,-0.7967638934013477,64.05835543766578,44.1025641025641,73.5,1432,12.73209549071618,2268.3,2.4856924984703497,16.0,30.0,22.5,21.22015915119363,1.3235294117647058,1.7647058823529411
80108109305,Fisher,Weston Creek,619.0,4.444444444444445,45.176124911606266,52.50468911398524,-7.328564202378978,1,Oversupplied Suburban,0.35828437289681503,41.41548443140796,4.221314561307028,0.2231298831374166,4.357047726971112,0.0873967174733323,4.642912057330667,-0.1984676128862226,60.096930533117934,41.54175588865097,64.8,1234,19.7092084006462,2122.2,2.993525560309105,16.0,30.0,22.5,25.84814216478191,1.3235294117647058,1.7647058823529411
80108109306,Fisher,Weston Creek,616.0,2.5,47.61019506236765,52.760659866803515,-5.150464804435863,1,Oversupplied Suburban,0.3546531242520823,42.26565677485487,3.6207262225615073,-1.1207262225615071,3.6843588288877274,-1.1843588288877274,3.9170391231292183,-1.4170391231292183,61.36363636363637,43.12896405919662,69.6,1318,16.3961038961039,2286.8,3.1731311528092796,16.0,30.0,22.5,25.974025974025977,1.3235294117647058,1.7647058823529411
80108109401,Holder,Weston Creek,450.0,4.9079754601226995,42.068075553132616,51.62299799332886,-9.554922440196243,1,Oversupplied Suburban,0.3598758014455596,39.338143383472065,3.750433145559089,1.157542314563611,4.555730801051948,0.3522446590707515,4.6955065499958435,0.2124689101268559,60.44444444444444,41.27423822714682,64.3,1138,12.666666666666668,1451.9,2.154122326411222,16.0,30.0,22.5,35.55555555555556,1.3235294117647058,1.7647058823529411
80108109403,Holder,Weston Creek,239.0,3.96039603960396,47.15232426666168,37.1319119417817,10.020412324879977,2,Suburban Baseline,0.3686502393097594,45.686535716468846,3.163185435225406,0.7972106043785545,3.29159410263393,0.6688019369700302,3.7530192385940375,0.2073768010099228,68.6192468619247,40.09661835748793,67.1,1357,8.786610878661087,2138.6,3.4186368717116076,2.0,0.0,0.0,8.368200836820083,0.0,0.0
80108109404,Holder,Weston Creek,673.0,6.504065040650407,46.90847758403591,51.139212064231074,-4.230734480195167,1,Oversupplied Suburban,0.3038360396373442,43.03382980342756,4.922846455351371,1.5812185852990366,4.309878176044939,2.1941868646054683,5.43418883961097,1.0698762010394374,61.06983655274889,50.0,62.4,1307,17.087667161961367,2219.3,2.065948015039565,16.0,30.0,22.5,23.7741456166419,1.3235294117647058,1.7647058823529411
80108109405,Holder,Weston Creek,590.0,3.2407407407407405,46.193713446098606,63.532145166209595,-17.33843172011099,1,Oversupplied Suburban,0.10795619305199981,37.207885738921895,2.974588482185865,0.2661522585548757,2.859774300506115,0.3809664402346255,2.838517898249424,0.4022228424913163,56.949152542372886,50.110864745011085,64.7,1424,12.88135593220339,1067.9,10.821496696516137,16.0,30.0,22.5,27.11864406779661,1.3235294117647058,1.7647058823529411
80108109406,Holder,Weston Creek,492.0,6.222222222222222,49.11356699813544,53.60120203515495,-4.487635037019508,1,Oversupplied Suburban,0.35012262117546916,41.66000216496748,4.792145479494907,1.4300767427273149,3.92630040736236,2.295921814859862,5.195095642165387,1.0271265800568354,68.90243902439023,41.29353233830846,71.3,1092,25.0,2569.0,3.6294068635777523,16.0,30.0,22.5,32.520325203252035,1.3235294117647058,1.7647058823529411
80108109407,Holder,Weston Creek,372.0,6.993006993006993,46.054932637855316,59.25327083724434,-13.19833819938902,1,Oversupplied Suburban,0.4637877322001501,37.33302427080619,3.633760951212899,3.359246041794094,4.475871029692819,2.5171359633141748,3.9299737484461046,3.0630332445608888,63.44086021505376,41.967213114754095,64.5,1336,13.172043010752688,2223.5,3.7325200563540926,24.0,41.0,43.5,64.51612903225806,1.74,1.64
80108109501,Rivett,Weston Creek,303.0,2.912621359223301,43.08377449788374,58.3518618181292,-15.268087320245463,1,Oversupplied Suburban,0.48791099039127195,36.020574060665865,2.8209375999109487,0.0916837593123522,2.8601530085538864,0.0524683506694145,2.759637230646463,0.152984128576838,61.71617161716172,38.362068965517246,63.0,1125,18.48184818481848,2352.5,2.770569384421577,24.0,41.0,43.5,79.20792079207921,1.74,1.64
80108109502,Rivett,Weston Creek,355.0,3.0303030303030303,44.33782978631512,58.800125585122125,-14.462295798807006,1,Oversupplied Suburban,0.47305562168911913,36.708059208567086,2.40242678366994,0.6278762466330905,2.7730049862879715,0.2572980440150587,2.9167570670411664,0.1135459632618638,62.25352112676056,40.07352941176471,65.0,1299,9.859154929577464,2208.4,3.3424600292962254,24.0,41.0,43.5,67.6056338028169,1.74,1.64
80108109503,Rivett,Weston Creek,263.0,3.0927835051546393,44.85963563852996,57.84024936563193,-12.980613727101968,1,Oversupplied Suburban,0.4817524782772214,36.65466462151876,4.43263817746701,-1.3398546723123703,3.015445929929012,0.0773375752256271,3.224169901813121,-0.1313863966584816,65.0190114068441,40.0,68.1,1071,17.490494296577946,2246.6,2.143874092261572,24.0,41.0,43.5,91.25475285171105,1.74,1.64
80108109504,Rivett,Weston Creek,389.0,7.199999999999999,30.277733886797783,59.47038540915665,-29.192651522358865,1,Oversupplied Suburban,0.32348308888281924,31.054680964090167,5.065100112392649,2.13489988760735,4.39600836198707,2.8039916380129295,5.5944373423728395,1.6055626576271598,52.44215938303341,29.117647058823533,53.0,764,13.110539845758352,2164.2,3.94856077940414,24.0,41.0,43.5,61.696658097686374,1.74,1.64
80108109505,Rivett,Weston Creek,492.0,3.867403314917127,40.908097007998926,56.36618406997709,-15.458087061978162,1,Oversupplied Suburban,0.3004222476979884,37.27182135498402,3.5456869835015055,0.3217163314156215,5.103493044545575,-1.2360897296284477,3.7303708252041634,0.1370324897129635,60.16260162601627,35.07853403141361,63.4,1044,17.479674796747968,2343.5,5.599096820352321,16.0,30.0,22.5,32.520325203252035,1.3235294117647058,1.7647058823529411
80108109506,Rivett,Weston Creek,301.0,4.3478260869565215,50.3312567866969,58.84243772637573,-8.51118093967883,1,Oversupplied Suburban,0.4493624478267017,38.70929166907229,3.2497783684368136,1.098047718519708,3.0261314667314068,1.3216946202251147,3.509131829050189,0.8386942579063326,63.78737541528239,41.70403587443946,73.3,1420,17.275747508305646,2143.3,3.1085843153943196,24.0,41.0,43.5,79.73421926910298,1.74,1.64
80108109507,Rivett,Weston Creek,384.0,4.57516339869281,41.90074479666038,54.995049329088765,-13.094304532428382,1,Oversupplied Suburban,0.362686613746497,37.4589074005118,2.785123233183529,1.7900401655092812,3.989456067583577,0.5857073311092331,3.837306623195448,0.7378567754973622,61.71875,36.12903225806451,63.5,1139,14.0625,2162.9,4.423242219183191,16.0,30.0,22.5,41.666666666666664,1.3235294117647058,1.7647058823529411
80108109508,Rivett,Weston Creek,498.0,4.736842105263158,41.454075301745675,57.70770012240387,-16.253624820658196,1,Oversupplied Suburban,0.44904280177462647,36.99574108297268,3.311188567480265,1.4256535377828938,3.2968833292089377,1.4399587760542207,3.453454565512912,1.2833875397502466,56.42570281124498,43.29896907216495,65.0,1158,10.843373493975903,1537.3,2.9868323139060475,24.0,41.0,43.5,48.19277108433735,1.74,1.64
80108109509,Rivett,Weston Creek,363.0,0.0,41.82151235687352,58.26543349467424,-16.44392113780072,1,Oversupplied Suburban,0.48155054636141503,35.9715888482505,1.3985608142725994,-1.3985608142725994,1.8555994685147628,-1.8555994685147628,1.2872611414538826,-1.2872611414538826,64.73829201101928,38.41059602649007,62.4,1095,11.570247933884298,2063.2,2.9939946215993802,24.0,41.0,43.5,66.11570247933885,1.74,1.64
80108109601,Stirling,Weston Creek,386.0,7.913669064748201,42.789925218799844,52.87105631223706,-10.081131093437214,1,Oversupplied Suburban,0.3130072205689612,38.67822171992849,5.047682080701963,2.8659869840462378,4.115875982037425,3.797793082710776,5.52229468920123,2.391374375546971,58.549222797927456,41.31736526946108,57.7,1132,26.683937823834196,1870.9,2.9148730681175077,16.0,30.0,22.5,41.45077720207254,1.3235294117647058,1.7647058823529411
80108109602,Stirling,Weston Creek,344.0,8.695652173913043,43.07350195434064,52.22845886122129,-9.15495690688065,1,Oversupplied Suburban,0.3663680984519236,38.75374757432639,5.285704738786615,3.409947435126428,5.985884636317805,2.709767537595238,6.199371145759263,2.4962810281537804,64.53488372093024,40.604026845637584,60.7,1125,16.569767441860463,1977.3,2.3469403238130315,16.0,30.0,22.5,46.51162790697674,1.3235294117647058,1.7647058823529411
80108109603,Stirling,Weston Creek,608.0,6.451612903225806,39.728366195202895,51.92299306472832,-12.194626869525422,1,Oversupplied Suburban,0.3283438506547564,39.39181217353815,5.398940048736774,1.0526728544890318,5.1533774247578235,1.2982354784679826,5.473308100741533,0.9783048024842732,58.55263157894737,37.423312883435585,59.3,1035,18.421052631578945,2099.8,2.5689629624736994,16.0,30.0,22.5,26.31578947368421,1.3235294117647058,1.7647058823529411
80108109604,Stirling,Weston Creek,506.0,2.8846153846153846,20.143067837896815,51.58596572139912,-31.442897883502305,1,Oversupplied Suburban,0.11551736447384797,30.976211633115934,4.258027067481722,-1.3734116828663372,2.8838509863352866,0.0007643982800979,3.1969284105762603,-0.3123130259608757,38.14229249011858,27.9445727482679,34.6,732,15.0197628458498,979.7,2.213399609509422,16.0,30.0,22.5,31.620553359683793,1.3235294117647058,1.7647058823529411
80108109605,Stirling,Weston Creek,354.0,4.098360655737705,42.45495871243178,54.51863487567479,-12.06367616324301,1,Oversupplied Suburban,0.3726971325623528,37.660484590882575,2.799771535483151,1.2985891202545536,3.9803588565115464,0.1180017992261581,3.8978757247419606,0.2004849309957439,58.75706214689266,36.50190114068441,66.4,1166,13.84180790960452,2539.2,4.006993753513111,16.0,30.0,22.5,45.19774011299435,1.3235294117647058,1.7647058823529411
80108109701,Waramanga,Weston Creek,506.0,2.312138728323699,34.00048434516471,62.79898905594281,-28.798504710778104,1,Oversupplied Suburban,0.12349144949521619,32.03396890220561,2.935504140736201,-0.6233654124125017,2.7131413194871117,-0.4010025911634125,3.1730720166452153,-0.8609332883215162,53.55731225296443,31.773399014778324,53.2,1004,16.40316205533597,1029.6,10.20121984449709,16.0,30.0,22.5,31.620553359683793,1.3235294117647058,1.7647058823529411
80108109702,Waramanga,Weston Creek,434.0,3.571428571428571,45.90539961702594,52.49766573865304,-6.592266121627098,1,Oversupplied Suburban,0.3700004649004439,40.41084636033793,2.695118364543288,0.8763102068852833,3.2832304053911496,0.2881981660374215,2.71592700077988,0.8555015706486913,61.05990783410138,39.58333333333333,70.2,1302,11.981566820276496,2352.3,2.7486754388182297,16.0,30.0,22.5,36.866359447004605,1.3235294117647058,1.7647058823529411
80108109703,Waramanga,Weston Creek,467.0,3.389830508474576,45.798504980101896,52.08145975276994,-6.282954772668042,1,Oversupplied Suburban,0.35535278713730195,40.766312472955256,3.540390480083961,-0.1505599716093848,4.325755580752095,-0.9359250722775192,3.850800632585112,-0.4609701241105362,61.88436830835118,43.83561643835616,64.5,1300,15.845824411134904,1713.6,2.5088915724399135,16.0,30.0,22.5,34.261241970021416,1.3235294117647058,1.7647058823529411
